img_id,blood_name
476913,
477167,
477170,
477172,
477178,电脑戈马利
477191,
477194,
477198,
477244,詹森019*詹森老火箭
477247,詹森传奇05*詹森019
477249,奶酪小子多重回血
477250,詹森红狐520
477251,詹森冬日男孩母子回血
477282,克里斯.赫伯瑞×赖铭沧
477302,
477596,
477622,
477642,
477674,
477739,
477743,
477744,
477745,
477746,
47777,比利時隆吉爾父子
477796,卡罗.范隆佩
477797,卡罗.范隆佩
477798,
478000,最后荷兰王子号林波尔
478111,狮王
478115,
478420,
478423,
478427,
478576,林波尔
478582,吉瓦特．兰努
478646,
478648,彼得米卫751X盖比
478651,米卫751X詹森小火箭
478654,米卫751X詹森
478669,波西瓦X威力9名
478678,米卫751X盖比X戈马利
47872,帝盧-速霸龍銘鴿夢想家(x(小迪克x愛神)
478724,速霸龙
478725,
478726,速霸龙x桑杰仕
478728,米卫751X盖比
478744,波西瓦X戈马利
478745,米卫751X詹森麦克斯
478747,詹森兄弟原舍
478748,彼得米卫751
478752,米卫751
478781,米卫751X盖比
478785,米卫751
478952,詹森麦克斯X詹森小火箭
478958,詹森麦克斯X詹森小火箭
478972,詹森修曼X詹森小火箭
478979,詹森小火箭
479008,亨得利90号
479010,奥尔良全国4位直子
479030,
47905,桑杰士*贝克詹森
479088,考夫曼“爱神号”
479091,考夫曼“爱神号”
479095,速霸龙
479096,戈马力近血
479100,电脑戈马利
479101,电脑戈马利
479102,电脑戈马利
47912,闪电教父X超级32
479152,凡戴克
479161,亨得利90
479171,世界最高代90号
479192,桑杰仕x杨欧瓦克
479193,速霸龙
479197,“闪电号”x飞戈
479199,文斯特拉x飞戈
479200,鲁道-克拉森近血
479201,爱力克林伯格速霸龙
479204,“闪电号”近血
479207,闪电号近血（叔侄配）
479210,考夫曼x速霸龙
479212,桑杰仕近血
479238,世界最高代90号
479395,电脑戈马力
479405,佛科克x桑杰仕
479408,速霸龙x德拉帕
479411,戴扶连特
479412,戴扶连特
479415,戴扶连特〈罪魁祸首〉
479429,桑杰仕x“传奇05”
479439,詹森小火箭X米卫751
479441,詹森修曼X曼德斯X詹森小火箭
479445,詹森X盖比
479449,詹森小火箭X盖比
479462,盖比X米卫751X詹森小火箭
479499,
479501,
479512,桑杰士
479565,
47957,红狐回血
47958,019X年轻麦克斯X红狐X老白眼
479580,米卫751X詹森
479593,
479600,震宇新锐(天王继承者1号)X威奇8名
479636,威力冠军同父母-黑色动力X考夫曼
479643,黑色动力X波西瓦
479655,冠军同父母黑色动力X考夫曼
479667,西北国际4名兄弟X友祥威力45名
479765,
479935,再现麦克斯X詹森小火箭
479938,帝卢·速霸龙
479945,震宇天王X震宇郡主
47997,福洛英格斯
480007,电脑戈马力
480032,米卫751X杨阿腾
480035,奥丁X雅典娜
480037,“奥丁”X“雅典娜”
480056,
480062,彼得米卫751X盖比
480100,电脑戈马利
480165,詹森公主号X电脑戈马力
48022,福禄.恩格斯
480227,桑杰士
480258,詹森
480284,胡本配威廉吉尔特
480288,福洛恩格斯
480290,胡本配恩格斯
480304,先锋号后代
480311,福雷迪.范西
48033,福禄.恩格斯
480338,
480339,
480342,盖比
480412,帝鲁-速霸龙
480454,乳酪小子
480501,
480509,
480569,爱亚卡普詹森*指挥官
480596,世界大名鸽“飞戈”直孙女
480606,安东.芮娜“小飞戈”
480616,甘纳斯世界鸽王冠军家族
480620,世界鸽王冠军家族
480641,安东.芮娜“小飞戈”
480670,凡登帕斯*指挥官*爱亚卡普詹森
480685,
480686,速霸龙X胡本
480687,胡本
480688,
480691,胡本X速霸龙
480692,胡本X速霸龙
480693,速霸龙X胡本
480695,胡本速霸龙
480700,速霸龙X胡本
480717,胡本X速霸龙
480718,
480723,速霸龙X胡本
480738,
480745,
480754,
480764,
480795,
480811,飞戈
480821,飞戈
480953,辉煌闪电号
480954,
480973,
481052,桑杰士电脑2号回血，，已售
481316,胡本
481318,甘纳斯世界鸽王冠军家族
481319,甘纳斯世界鸽王冠军家族
481324,林波尔
481337,桑杰士电脑2号*东方不败，，已售
481339,桑杰士电脑2号*东方不败，非卖品
481348,白雪公主*国家英雄近亲回血
481349,白雪公主*国家英雄近亲回血
481432,
481478,胡本原舍“莉娜”直女
481585,桑杰士电脑2号
481586,霍夫肯，黑猪::::非卖品
481593,桑杰士电脑2号绝版种鸽624配天使
481661,甘纳斯世界鸽王冠军家族
481669,甘纳斯世界鸽王冠军家族
481671,甘纳斯世界鸽王冠军家族
481673,甘纳斯世界鸽王冠军家族
48168,黑罗刚X彼得.米卫
48169,雨点詹森045X克拉克613
482256,甘纳斯世界鸽王冠军家族
482261,甘纳斯世界鸽王冠军家族
482262,詹森黑珍珠同父异母兄妹回血
482268,苍白骑士
482271,苍白骑士
482279,100%乔斯托内拿破仑
482280,100%乔斯托内拿破仑
482311,钢针家族
482313,福瑞克.雅伦夫妇
482316,帝卢·速霸龙
482365,詹森
482366,贝隆直子配机灵号
482373,速霸龙
482392,戈马利008贝隆
482396,菲戈回血
482403,胡本*胡本
482404,电脑菲戈
482406,马克罗森斯*波西瓦
482407,电脑菲戈
482409,戈马利008贝隆
482437,甘纳斯世界鸽王冠军家族
482438,甘纳斯世界鸽王冠军家族
482447,盖比鲁迪孙女
482454,芬尼卡x飞戈
482475,赖铭沧×盖比
482477,赖铭沧×盖比·凡得那比
482537,电脑戈马利
482539,电脑戈马利
482540,电脑戈马利
482543,帝卢·速霸龙
482590,大力士X钢针家族
482594,依天.梅尔浪
482602,
482603,
482604,
482606,
482608,
482609,
482610,
482611,
482614,
482616,
482617,
482653,甘纳斯世界鸽王冠军家族
482680,詹森**冠军组合*杨阿腾*金母3396
482727,福洛恩格斯配威廉吉尔特
482891,比利时杰夫胡本原舍
482911,波西瓦
482942,黑豹*狮王
482965,詹森X戈马力X凡尔亚罕
482971,比利时杰夫胡本原舍
482973,凡尔亚罕X夺霸者
483085,瓦特*扬啊藤*超级号詹森
483130,佛科克X乔治。卡度斯
483132,環宇號。詹森紅狐狸
483241,鲁道.克拉森.鲁道号直孙女
483243,佛科克父子原舍
483245,佛科克父子原舍
483246,威力.艾佛拉特桑杰士
483247,爱亚卡普-原舍“切”直孙女
483248,比利时吉林克斯.桑杰士
483290,
483305,詹森
483362,吉林克斯
48341,
483411,杨.欧瓦克×盖比
483439,
483448,詹森
483452,帮家/邦加(Bonga)
483456,罗尼-凡瑞特.桑杰士
483459,詹森X米卫751
483461,米卫751X詹森
483504,林波尔
483513,瓦特*教练号
483516,盖比*奶酪
483519,乔斯佛卡门
483568,冠军同父母黑色动力X考夫曼
483576,震宇新锐(天王继承者1号)X威奇8名
483578,威力冠军同父母-黑色动力X考夫曼
483583,詹森小火箭
483699,飞戈-克里克-吉诺
483709,飞戈-克里克-吉诺
483718,乔斯.佛卡门
483722,詹森红狐狸*詹森白羽号
483738,辉煌闪电
483744,詹森
483865,
483876,乔斯佛卡门
483878,爱亚卡普詹森
483879,爱亚卡普詹森
483883,佛科克父子原舍
483889,
483952,詹森白羽号*詹森冬日男孩
483989,利奥铭鸽“头名状元”直孙
483993,凡戴克-超级战将
483994,沙奇士原舍.鲁道.克拉森小白12直女
483995,威廉.迪布恩.杰洛X最爱号”直孙
484016,威力.艾佛特拉桑杰士
484200,东方不败*闪电娇娃，已售
484232,
484242,【鲁道.克拉森】
484243,瓦特-霍夫肯-盖比.
484278,盖比“闪电家族”
484308,盖比
484310,盖比
484315,胡本
484317,詹森*奶酪
484372,卢克·克里斯蒂安×杨欧瓦克
484388,盖比·凡得那比×佛科克
484613,乔斯.乔森
484646,林波尔
484699,千里红*超级号詹森
484702,戈马力-盖比
484703,瓦特钻石王-蓋比664直女
484806,乔斯.乔森
484982,凡龙X盖比
485006,克洛指挥官
485008,林波尔.-卡萨-霍夫肯
485122,爱亚卡普詹森X凡龙
485123,爱亚卡普詹森
485273,
485274,
485348,德菲斯-曼森联合鸽舍
485362,
485363,
48539,詹森系
485454,荷兰波西瓦
485500,克洛指挥官*（黄金2000）詹森*千里灰
485534,佛科克父子.决赛33名
485535,荷兰.佛科克父子.原舍
485654,芮娜飞戈
485672,
485751,佛科克父子×盖比.凡得那比
485753,詹森
485770,
485849,佛罗.恩格斯
485859,玉麒麟
485864,钢针家族
485919,
485921,
485923,
485926,
485927,
485928,
485929,
485931,
485958,乔斯佛卡门
485994,山西中奥鸽业“万德维根”原舍--本鸽业成功高价全部收购
486000,山西中奥鸽业“万德维根”原舍--本舍全部高价收购
486010,比利时丹尼斯·萨宾.桑杰士
486011,.速霸龙.辽宁忠盛决赛25名
486017,速霸龙.辽宁忠盛决赛322名
486018,威力-艾佛拉特桑杰士
486022,荷兰佛科克父子
486023,噶斯顿·大铭鸽奶酪小子近亲
486024,比利时丹尼斯•萨宾.桑杰士
486026,比利时丹尼斯•萨宾.桑杰士
486027,比利时丹尼斯·萨宾.桑杰士
486052,比利时丹尼斯•萨宾.桑杰士
486053,北京爱亚卡普550公里决赛309名
486073,佛科克.三关鸽王总冠军
486075,荷兰.佛科克父子.
486099,
486107,
486139,新奥林匹克王子X梦想女郎
486143,
48625,日本魔鬼系
486260,钻石配对
486263,钻石配对
486322,七星号直孙
486358,詹森019
486375,世界铭鸽“新福雷迪”全兄弟直子
486390,电脑——戈马力.佛布鲁根原舍
486409,电脑——戈马力.佛布鲁根原舍
486414,电脑——戈马力.佛布鲁根原舍
486421,杨.欧瓦克
48646,雷腾X弗洛英格斯
486517,
486541,电脑戈马利
486719,
486726,
486751,乔斯.乔森
486806,
486807,马克*贝隆
486809,
486810,贝隆
486813,詹森美元号
486822,
486823,
486824,
486825,
486826,
486827,
486828,
486829,
487124,芬妮卡5000
487128,芬妮卡5000
487194,芬妮卡5000
487195,芬妮卡5000
487196,芬妮卡5000
487198,完美號，詹森紅狐狸，殺手號’
487295,乔斯.乔森
487307,
487360,
487361,
487363,吉林克斯-林波尔
487368,林波尔.-盖比
487388,凡龙.-卡萨
487389,戈马力-霍夫肯-奶酪.
487396,
487405,利奥.贺尔曼斯
487476,苍白
487477,苍白
487488,桑杰士
487489,桑杰士
487490,桑杰士
487493,桑杰士
487523,速霸龙
487550,
487599,葛斯顿-范德瓦尔-奶酪小子
487612,詹森公主号*詹森81红狐狸
487614,葛斯顿-范德瓦尔-奶酪小子
487618,詹森万羽十位*老火箭
487648,-盖比
487721,詹森传奇05*詹森019
48774,胡本系
487788,
487793,
487795,
487796,
487811,詹森白羽号詹森德国“鸽王双亚军”配对詹森南非“黑珍珠”
488112,
488219,鲁道克拉森
488336,008贝隆
488337,威廉吉尔特
488362,七星号重孙
488480,
488484,
488489,
488498,
488523,七星号重孙
488686,
488777,小狼狗号X七冠王
488806,霍夫肯.盖比-乳酪.
488870,迪沃斯近血X迪沃斯女儿
488889,克拉克05
488947,盖比
489046,恩格斯178系配恩格斯231系
489047,大头詹森/迪沃斯/贝克西北王女
489049,西北王/悍将/恩格斯
489054,钻石
489198,
489210,
489212,胡本
489213,
489215,
489219,钻石王直子-鲁道克拉森-蓋比664直女
489220,胡本
489409,胡本
489469,马克迪库克
489520,飞戈海蒂948直系/悍将金红砂女
489521,白雪公主
489526,
489553,佛尔布文x山普森
489652,克拉克
489673,考夫曼安娜丽丝直子X阿拉丁直女
489697,迪卢速霸龙
489704,詹森原舍最后的麦克斯
489713,詹森
489714,詹森
489726,
489730,
489734,福洛恩格斯
489740,电脑.戈马利
490166,闪电金童桑杰士配电脑二号桑杰士
490173,亨利
490193,
490208,
490236,赫尔曼.波尔
490323,贝隆*桑杰士
490326,贝隆*波西瓦
490332,
490334,贝隆*波西瓦
490335,芬尼卡
490578,利奥．赫尔曼斯
490590,大铭鸽“欧元”直子
490597,乔斯.佛卡门
490598,乔斯.佛卡门
490599,乔斯.佛卡门
490600,乔斯.佛卡门
490602,乔斯.佛卡门
490603,乔斯.佛卡门
49100,安德烈、勃默德系
491084,杨.杜恩原舎
491090,杨.杜恩原舎
491101,杨.杜恩原舎
491127,胡本大名鸽“完美号”直子
491150,“超级完美号”直子
491151,”超级完美号“近亲回血直子
491152,“超级完美号”近亲回血直子
491185,“超级完美号”直子
491187,“超级完美号”直子
491188,“超级完美号”直子
491189,“超级完美号”直子
491193,“超级完美号”直子
491195,“超级完美号”直子
491198,“舒马赫”直子
491199,健将
491201,
491364,七星号直孙
491370,七星号妹妹直孙
491371,利奥.赫尔曼斯
491422,杨.杜恩
491494,
491519,
491543,卡萨
491544,盖比
491549,【鲁道.克拉森】
491554,林波尔-钻石王
491561,戈马力-胡本
491566,盖比
491569,林波尔.公牛524近亲
491583,盖比
491668,速霸龙X文斯特拉
491689,
49174,詹森20次冠军019直孙
491877,七星战神直子
491903,七星号直孙
491926,
491958,飞戈
491975,林波尔原舍
492061,
492075,至尊507
492077,至尊507
492095,胡本小艺术家X（恩格斯231X胡本）
492097,钢针家族
492126,詹森白羽号*黑珍珠
492127,詹森老火箭
492192,
492285,乔斯佛卡门
492322,桑杰士
492327,钻石汤姆直子配大母狗
492337,桑杰士
492342,桑杰士
492356,钻石汤姆直孙女
492372,
492393,史多西斯
492411,
492415,贺夫肯回血
492417,贺夫肯
492442,贺夫肯
492448,创造者
492449,创造者
492456,金矿系列
492552,乔斯.佛卡门.
492553,乔斯.佛卡门.“
492554,瓦特钻石王
492667,利奥·贺尔曼系
492697,
492861,戈马力
492866,戈马力
492950,佛卡门
492952,佛卡门
492987,苍白骑士
492988,苍白骑士
493042,三冠王
493055,肖恩*乔治
493126,501近血
493128,501近血
493167,利奥.赫尔曼斯
493177,
493178,
493186,亨斯特兄弟联合鸽舍
493229,考夫曼蓝色贵族
493414,老乔治*020
493522,戈马力
493525,戈马力
493526,艾迪卢太茨
493527,艾迪卢太茨
493528,格林伍德
493532,胡本
493534,詹森
493535,詹森
493557,考夫曼
493563,
493571,
493656,克里斯.赫伯瑞×胡本
493721,
493723,
493724,
493725,
493726,
493729,
493730,
493735,
493737,
493787,盖比配桑杰士
493802,胡本
493805,胡本
493875,胡本原舍
493908,
493958,
494040,
494044,
494047,
494052,
494053,
494054,
494058,
494217,健将
494285,健将
494436,【詹森小火箭】
494437,米卫X盖比X速霸龙
494464,利奥原舍x比利时4关鸽王超白号
494780,
494813,
494819,乔斯.乔森
494821,哈迪克鲁格X咆哮
494839,超级金球幕利门
494989,东方不败
49506,荷蘭尼克.范諾登作翔
49507,荷蘭尼克.范諾登作出
49512,荷蘭長距離賀爾曼.布林克曼
49514,P.+H.P.Brockamp德國布洛坎普父子
495243,戈玛力×彼德.曼德斯
495300,超级73X099之女
495325,瓦特
49542,
495732,爱亚卡普詹森X胡本
495734,爱亚卡普詹森X阿波罗
495775,盖比
495776,盖比
495782,
495847,盖比配桑杰士
495862,盖比配桑杰士
495913,米卫751X詹森X盖比
495916,米卫751X詹森X盖比
495924,米卫751X詹森X盖比
495927,米卫751X詹森X盖比
495953,米卫751X詹森X盖比
496051,
496052,
496083,100%乔斯托内拿破仑
496084,100%乔斯托内拿破仑
496125,林波尔.瓦特
496331,奶酪小子配盖比
496369,100%乔斯托内拿破仑
496380,100%乔斯托内拿破仑
496405,100%乔斯托内拿破仑
496407,100%乔斯托内拿破仑
496411,100%乔斯托内拿破仑
496412,100%乔斯托内拿破仑
496436,爱亚卡普“指挥官”
496453,100%乔斯托内拿破仑
496488,胡本
496499,凡龙
496509,凡龙
496514,凡龙
496519,凡龙
496520,凡龙
496885,福雷迪
496907,伊天·梅尔浪
496910,福洛恩格斯
496949,
496956,
496963,乔治波里
496967,乔治波里
496975,乔治波里
496978,乔治波里
497001,乔治波里
497140,
497160,
497163,福雷迪
497165,
497200,乔治波里
497208,乔治波里
497215,乔治波里
497223,飞戈X金伟鱼行“百万将军血系”
497230,乔治波里
497239,盖比配桑杰士
497242,【鲁道.克拉森】-瓦特钻石王
497260,鸽友通:
497281,
497285,波西瓦X飞戈
497337,金伟鱼行“百万将军”血系配“飞戈”血系
497663,白雪公主
497675,白雪公主
497773,电脑戈马力x德拉帕
497775,电脑戈马力x德拉帕
497776,
497790,
497792,
497794,
497795,
497796,
497831,詹森麦克斯*詹森黑珍珠
498071,
498072,
498091,琥珀家族
498187,钢针家族
498192,“路易斯”X“乔安娜”
498199,“小火石”X“推土机玉女”
498204,“黑鹰悍将”X“银河Ⅱ号”
498206,
498207,鸽友通:
498208,“黑鹰美眉”直女
498211,鸽友通:
498215,鸽友通:
498239,鸽友通:
498241,鸽友通:
498243,鸽友通:
498261,凡戴克所向无敌
498262,
498278,凡德.普拉斯
498397,白雪公主
498453,
498457,
498459,
498502,
498503,戈玛力
498519,桑杰士
498546,胡本
498576,桑杰士配速霸龙
498716,盖比配桑杰士
498764,胡本
498830,智者869直子X乔斯、佛卡门
498925,苍白骑士直子X智者869直女
498950,鸽友通:
499018,银影
499036,桑杰士闪电金童近亲直孙女
499040,桑杰士闪电金童近亲直孙
499083,白雪公主
499084,白雪公主
499088,鸽友通:
499089,鸽友通:
499136,鸽友通:
499139,鸽友通:
499153,鸽友通:
499180,
499269,鸽友通:
499272,鸽友通:
499350,詹森919X林波尔X戈玛丽
499419,
499524,奶酪
49961,胡本
499639,
499643,
499665,东方不败X金牌355直女
499681,
499701,
499807,凡龙詹森*贝壳詹森
499863,
499879,鸽友通:
499881,鸽友通:
499885,鸽友通:
499910,鸽友通:
500093,速霸龙
500178,福雷迪·范西
500251,考夫曼
500394,
500399,
500408,胡本近亲
500447,胡本
500600,詹森
500690,
500825,葛斯顿.范德瓦尔
500833,葛斯顿.范德瓦尔
500835,葛斯顿.范德瓦尔
500837,葛斯顿.范德瓦尔
500842,桑杰士鸽系涡轮族系近亲作出
500851,普波号直子X丹尼斯孙女
500856,斯洛伐克鸽王X百鸽三关160名
500861,
500904,葛斯顿.范德瓦尔
500956,波西瓦X751
500959,电脑戈马力原舍
500970,
500973,
500974,友祥东方不败孙X09年威力32名
500982,詹森751X波西瓦
50109,
501523,
501621,詹森
501629,马克.罗森斯
501661,
501662,
501695,
501715,萧山雄188×郭氏天马072
501716,萧山子代配“永不妥协”
501789,
501790,
501793,
501796,
501798,
501799,
501800,
501801,
501802,林波尔
501805,
501807,
501809,
501812,
501813,
501814,戈马力
501815,
501816,
501820,
501821,
501902,
501926,
502300,
502304,詹森
502312,史古梅斯
502410,考夫曼
502462,东方不败
502470,桑杰士
502534,乔斯佛卡门
502541,乔斯佛卡门
502652,
502701,
502790,彼得.米卫*卡萨*艾里克林伯格*克拉克
502800,鲁迪直女
502827,葛斯顿.范德瓦尔
502839,葛斯顿.范德瓦尔
502854,葛斯顿.范德瓦尔
502875,葛斯顿.范德瓦尔
502882,葛斯顿.范德瓦尔
502886,葛洛尼维尔德
502895,葛洛尼维尔德
502939,戈马力-凡龙
502983,
502985,
502986,
502987,
502988,
502990,
502996,
502999,
503000,
503072,胡本
503097,胡本
503098,胡本
503100,佛卡门X利摩日
503101,利摩日
503105,詹森
503120,
503367,国家一号
503377,詹森
503410,利摩日
503412,米卫王太子与公主直子
503461,
503463,
503472,速霸龙
503476,
503601,东方不败
503912,
504007,詹森*克拉克
504008,盖比·凡得纳比
50404,芬妮卡5000公棚4名
504045,
504053,辉煌闪电号
504087,
504138,
504139,
50427,
50430,
50432,25%哈根斯血统
504335,胡本380系
504357,胡本380系
504358,胡本380系
504362,胡本380系
50442,帝盧－速霸龍夢幻配對
504612,利奥
504637,利奥
504639,利奥
504666,
504669,葛斯顿.范德瓦尔
504670,葛斯顿.范德瓦尔
504676,葛斯顿.范德瓦尔
504682,葛斯顿.范德瓦尔
504683,葛斯顿.范德瓦尔
504686,吉林克斯
504688,葛斯顿·范德瓦尔
504689,葛斯顿·范德瓦尔
504726,胡本
504752,
504897,江源赛鸽
50491,苍白骑士
504974,
505099,盖比*考夫曼
505170,
505181,
505303,森林之王不劳尔
505305,森林之王不劳尔
505322,
505348,速霸龙
505370,威兼吉尔特X托斯顿道姆X公牛
505371,威兼吉尔特X托斯顿道姆X公牛
505395,艾尔克·约翰·范德贝
505427,慕利门军校生
505456,【鲁道.克拉森】
505473,
50554,路易斯.凡龙
505685,马克迪库克
50579,闪电金翼桑杰士
505793,
505822,
505831,速霸龙
505848,
505879,金佰利种鸽“盖比”
505889,
505900,金佰利种鸽“阳光家园影色影子”
505909,金佰利种鸽影色影子
50604,
50606,
50607,帝卢速霸龙
506074,
50608,考夫曼
506096,克拉克*鲁道克拉森*纽文豪斯
50613,考夫曼
506159,鲁道克拉森
506162,狄杰克·福雷迪
506165,
506179,天体盖比
506200,天体盖比
50622,考夫曼
506245,
50629,考夫曼
506427,“乳酪小子”
506431,“乳酪小子”
506554,利奥贺尔曼斯
506602,华尔.詹吉
506762,詹森红狐
506764,詹森红狐
506765,詹森红狐
506868,电脑戈马利
507028,佛罗森父子
507029,佛罗森父子
507033,佛罗森父子
507034,佛罗森父子
507073,
507109,英格斯x电脑戈马力
507134,
50715,帝盧-速霸龍
507209,利奥.贺尔曼斯原舎
507215,利奥.贺尔曼斯
507222,芬尼卡5000
507228,哈利.凡赫特姆
507282,帝贝克.巴腾斯
507304,佛罗森父子
507358,林波尔
507359,桑杰士
507364,林波尔
507487,戈马力
507733,艾迪.格罗
507798,文斯特拉配利奥
507800,罗森.波斯
507804,桑杰士配速霸龙
507849,盖比.凡得那比原舎
507859,盖比.凡得那比
507888,盖比
507915,
507932,
508116,
508245,噶斯顿-凡德沃尔
508246,噶斯顿-凡德瓦尔
508359,
508455,考夫曼，山格斯，马克迪库克
508466,
508575,
508625,苍白系
508632,苍白骑士
508634,苍白骑士
508688,盖比神鹰配梦想号
508692,詹森-斯托克
508698,维塞尔X妮莉
508701,波基配对直子X乌诺直孙
508712,乌诺
508715,乌诺配飞戈
508719,基思.波西瓦
508790,乔.巴塞罗那
508792,飞戈
508794,波西瓦
508797,国家II号X白雪公主全妹
508810,所向无敌配小火箭
509049,
509190,福雷迪
509198,“黑市拳王”家族—威姆.迪特洛
509203,威姆.迪特洛
509248,天体盖比
509250,
509328,
509393,荷兰国家赛560公里41712羽冠军直女
509482,桑杰士
509500,
509570,东方巨霸X昭君
509577,甘纳斯
509578,甘纳斯终止号
509585,盖比
509586,盖比
509587,盖比
509727,本舍主力种鸽
509736,
509765,东方不败直孙
509777,
509795,
509797,
509798,幸运81直子
509802,幸运81直子
509804,幸运81直子
509805,幸运81直子
509846,
509849,
509850,
509852,
509853,
509854,
509855,
509856,
509857,
509858,
509859,
509860,
509862,
509863,
509864,
509887,卡曼
509893,卡曼
509896,卡曼
509909,芮娜
509958,佛科克
510025,马塞尔.沃特斯原舍
510124,
510191,苍白骑士
510192,苍白骑士
51022,盖比
510220,彼得.米卫鸽王751近亲曾孙
510235,
510237,飞戈
510383,佛科克
51044,
510488,
510489,佛科克
510496,福登霍芬，佛科克，哈利
510516,
510531,吉瓦特．兰努
510533,乔斯.佛卡门
510549,威联吉尔特
510585,鲁迪狄萨尔
510649,
510650,
510688,里奥
510691,盖比、闪电号
510788,吉林克斯原舍
510789,拉索特年全国季军全（姐妹）直子
510794,拉索特年全国季军全姐妹直女
510798,卡曼
51080,罗杰-佛罗里松
510825,卡曼
510864,卡曼
510866,卡曼
510869,詹森，荷比冠军123，山格斯，考夫曼
510886,文斯特拉，佛科克
511195,
511275,哈利
511296,
511307,马塞尔.沃特斯
511309,利奥.贺尔曼斯
511312,利奥.贺尔曼斯
511316,利奥.贺尔曼斯
511317,利奥.贺尔曼斯
511318,利奥.贺尔曼斯
51132,¨飞毛腿¨詹森
511330,伯马冠军，幸运848
511333,考夫曼，山格斯
511372,佛勒曼斯-派利克斯原舍
511450,
511480,郝伯特X马克罗森斯369
511494,利奥“003”直孙
511523,凡艾尔、扎克
511564,利奥贺尔曼斯
51161,考夫曼
511624,丹尼斯X奥尔良
511626,丹尼斯X奥尔良
511627,丹尼斯X奥尔良
511632,幸运81直孙
511634,幸运81直孙
511635,幸运81直孙
511800,闪电
511815,安德烈.勃默德配詹森邦德007
511917,贝克詹森
511926,芮娜(雷纳特父女)原舍
511928,
511937,芮娜(雷纳特父女)原舍
511944,
511946,
511947,
511953,
511957,阿尔伯特.帕格
511958,阿尔伯特.帕格原舍
511966,阿尔伯特.帕格
512005,
512006,
512030,
512178,詹森019X詹森小火箭
512202,桑杰士原舍
512203,桑杰士原舍
512204,威力.艾佛拉特原舍
512308,克拉克
512310,盖比*图尼尔
512332,新福雷迪直孙
512351,
512362,
512428,盖比.凡得那比原舍
512429,盖比.凡得那比原舍
512480,杨·龚多拉斯X‘东方玉妹’
512494,胡本
512497,福洛恩格斯
512499,威联吉尔特
512512,
512517,凡哈佛.迪佛
512520,凡艾尔扎克
512549,泰斯-彼得斯（Thijs-peters）原舍
51263,速霸龙“好手”号直女
512660,恩格斯
51278,福洛里松x凡布利安娜
512820,贺尔曼斯、詹森
512837,杨.范德帕斯
51284,
512849,奶酪
512899,
512905,
512909,噶斯顿.大铭鸽奶酪小子.直子
512911,比利时速霸龙x凡路易.桑杰士
512916,凡戴克-原舍
512917,速霸龙.北京惠翔决赛67名
512919,威力.艾佛拉特桑杰士
513012,利奥.贺尓曼斯
513068,奶酪
513077,倚天.迪沃斯
513267,盖比·凡得那比
513351,
513425,英格斯“178”曾孙
513446,电脑戈马力
513454,英格斯“178”曾孙
513468,宾尼.史帝文
513490,利奥贺尔曼斯
513503,利奥贺尔曼斯
513509,速霸龙
513539,电脑戈马力
513599,凡.德.韦尔德原舍
51360,芬妮卡*万侯
513600,凡戴克.迪克
513601,约翰.波尔
513613,布里克原舍
513616,詹森019X小火箭
513678,速霸龙
513704,佛科克
513830,
513833,彼得曼德仕
513852,桑杰士
513864,佛科克，利奥海尔曼
513886,848
51392,苍白骑士
51396,苍白骑士
514049,电脑戈马力
514058,考夫曼，马克迪库克
514068,考夫曼，山格斯，马克迪库克，佛科克
514083,考夫曼，马克迪库克，佛科克
514169,电脑戈马力
514192,电脑戈马力
514214,飞戈家族
514240,电脑戈马力
514269,
514271,
514283,电脑戈马力
514347,詹森X海尔曼
514363,电脑戈马力X速霸龙
514438,世界鸽王冠军甘纳斯道波
514657,凡代克系种鸽
514739,盖比
514740,盖比
514742,盖比
514743,盖比
514745,盖比
514748,盖比
514750,盖比
514754,盖比
514755,盖比
514960,盖比
515022,盖比
515023,王者之王
515037,亚伯特德瓦
515081,亚伯特德瓦
515084,泰奥克雷克（吐尼尔）
515091,飞戈家族
51528,势山系
515317,帝卢速霸龙
51532,势山系
515334,瓦特钻石王直子
51536,
51539,
515396,
515397,
515413,
515420,
515424,盖比凡德纳比
515431,林波尔公牛524
515452,利奥贺尔曼斯
515472,胡本
51549,
515550,詹森红狐狸
515588,阳光家园胡本
51560,势山系
51575,势山系
51577,势山系
51579,速霸龍
51580,帝盧-速霸龍
515915,威力冠军外孙X鹰眼号侄女
515971,飞戈
516001,泰斯—彼得斯
516002,泰斯—彼得斯
516003,罗曼波治X里奥、贺尔曼
516006,帅哥X小柏林半姐妹
516007,博尔特雌直孙子
516008,佛克男孩X小雪佛兰搏尔特
516011,盖比、凡得那比
516014,盖比、凡得那比
516161,
516281,詹森红狐*桑杰士*电脑
516287,罗尼桑杰士*乔斯托内
516296,
516327,
516340,贺夫肯
516345,盖比
516350,盖比
516353,盖比
516357,盖比
516360,库瑞斯.克雷伯
516377,
516483,卡萨
516484,卡萨
516555,盖比凡德纳比原舍
51673,势山系
51674,势山系
51676,势山系
51677,势山系
516863,詹森原舍公主号直子
516866,詹森公主号直女
516876,浅斑公主直子
51688,考夫曼
516882,源于詹森世界铭鸽“冬日男孩”双重近亲直系
516901,彼得.曼德斯詹森原舍
516941,彼得.曼德斯
516946,杨欧瓦克
517114,佛科克×克里斯·赫伯瑞
517155,林波尔快速王*奇迹32
517156,林波尔奇迹539
517170,林波尔飞行船*奇迹
517172,林波尔飞行船*波治
517183,
