db,query_img_id,query_pg_id,query_blood_name,query_num_blood_ids,query_mask_confidence,rank,gallery_img_id,gallery_pg_id,gallery_blood_name,distance,relevance,strength,shared_blood_ids,num_shared_blood_ids
fusion_1024d_full,541607,B06-2082417,,2,0.900857,4,675540,CHN2018-17-0087323,胡本,1.0425842376449754,0.0,irrelevant,,0
fusion_1024d_full,541607,B06-2082417,,2,0.900857,5,643903,BE15-6046098“灰月号”,,1.044955472316912,0.0,irrelevant,,0
fusion_1024d_full,541607,B06-2082417,,2,0.900857,6,543528,,胡本,1.0500778055882343,0.0,irrelevant,,0
fusion_1024d_full,541607,B06-2082417,,2,0.900857,7,613827,-055,奶酪,1.050274921937876,0.0,irrelevant,,0
fusion_1024d_full,541607,B06-2082417,,2,0.900857,8,402946,B2005-6266823,胡本,1.0524547538183477,0.0,irrelevant,,0
fusion_1024d_full,541607,B06-2082417,,2,0.900857,9,187664,BE05-4344528,MeirlaenEtienne（梅尔浪倚天）,1.05705932670121,0.0,irrelevant,,0
fusion_1024d_full,541607,B06-2082417,,2,0.900857,10,489409,B09-6222926,胡本,1.0579736448802062,0.0,irrelevant,,0
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,1,611988,2016-26-0090877,,0.7787164424321817,0.4471174531057174,strong,2001-26-000619|2005-03-087606|2006-26-113798,3
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,2,612102,2014-26-299998,,0.8789135741882327,0.20909020592810154,weak,2006-26-113798,1
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,3,495927,2013-26-266777,米卫751X詹森X盖比,0.9100636447406509,0.47402549975464153,strong,2001-26-000619|2002-26-186867|2005-03-087606|2006-26-113798,4
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,4,587409,B-17-6253302,丹尼尔斯•威力,0.9292239788723583,0.0,irrelevant,,0
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,5,479945,2012-26-039069,震宇天王X震宇郡主,0.9347544202758716,0.0,irrelevant,,0
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,6,612093,2016-26-299997,,0.9554017187702385,0.32012044787318583,weak,2001-26-000619|2002-26-186867|2006-26-113798,3
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,7,542070,CHN2012-26-039178,“天王继承者178”,0.9694927198698375,0.5678620123226786,strong,2001-26-000619|2005-03-087606|2006-26-113798,3
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,8,562135,2012-26-039178,,0.9722677780256269,0.3236530372226265,weak,2006-26-113798,1
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,9,542074,2011-26-181685,“米卫751继承者685”,0.9726721827416192,0.47575371317737863,strong,2001-26-000619|2002-26-186867,2
fusion_1024d_full,542073,CHN2014-26-536282,“天王继承者282”,8,0.9035,10,612068,2015-26-0511589,速霸龙,0.9970626606586895,0.36709664424259075,strong,2001-26-000619|2005-03-087606|2006-26-113798,3
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,1,542075,CHN2012-26-039091,“天王继承者091”,0.8390464369161559,0.2534642379878309,weak,2001-26-000619,1
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,2,612102,2014-26-299998,,0.9088697386594468,0.0,irrelevant,,0
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,3,542078,CHN2011-26-286992,,0.9107226136304986,0.26012260320198644,weak,2002-26-186867,1
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,4,495927,2013-26-266777,米卫751X詹森X盖比,0.945346674025559,0.48816588856202503,strong,2001-26-000619|2002-26-186867,2
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,5,216796,BE13-3048700,,0.9523268312448784,0.0,irrelevant,,0
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,6,478647,2010-26-020366,米卫751X詹森X盖比,0.9565805424880137,0.4993327522371706,strong,2001-26-000619|2002-26-186867,2
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,7,542077,CHN2012-26-039032,,0.9725212401789393,0.2513886839764617,weak,2002-26-186867,1
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,8,542073,CHN2014-26-536282,“天王继承者282”,0.9726721827416192,0.47575371317737863,strong,2001-26-000619|2002-26-186867,2
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,9,557382,2014-15-087767,圭多,0.9850072495440619,0.0,irrelevant,,0
fusion_1024d_full,542074,2011-26-181685,“米卫751继承者685”,3,0.905053,10,478972,2010-26-020289,詹森修曼X詹森小火箭,0.9852363813998581,0.0,irrelevant,,0
fusion_1024d_full,542132,,,2,0.927102,1,542129,,,0.8547276461306599,0.4572633711114838,strong,BLG2008-5168999,1
fusion_1024d_full,542132,,,2,0.927102,2,542176,,,0.9330661192481452,0.0,irrelevant,,0
fusion_1024d_full,542132,,,2,0.927102,3,542082,,,0.9723143072266595,0.0,irrelevant,,0
fusion_1024d_full,542132,,,2,0.927102,4,542187,,,0.9864471061628906,0.0,irrelevant,,0
fusion_1024d_full,542132,,,2,0.927102,5,542130,,,0.9928974405130266,1.0,strong,BLG2007-6310386|BLG2008-5168999,2
fusion_1024d_full,542132,,,2,0.927102,6,590104,CHN2014-11-047188,,1.0159715501376438,0.0,irrelevant,,0
fusion_1024d_full,542132,,,2,0.927102,7,542133,,,1.037620633936755,1.0,strong,BLG2007-6310386|BLG2008-5168999,2
fusion_1024d_full,542132,,,2,0.927102,8,542175,,,1.0647448218802593,0.0,irrelevant,,0
fusion_1024d_full,542132,,,2,0.927102,9,324809,私环0056,私环0056,1.066022755063298,0.0,irrelevant,,0
fusion_1024d_full,542132,,,2,0.927102,10,542134,,,1.0672856432354891,1.0,strong,BLG2007-6310386|BLG2008-5168999,2
fusion_1024d_full,542133,,,2,0.922939,1,542129,,,0.8938125321713866,0.4572633711114838,strong,BLG2008-5168999,1
fusion_1024d_full,542133,,,2,0.922939,2,542130,,,0.9789750473068819,1.0,strong,BLG2007-6310386|BLG2008-5168999,2
fusion_1024d_full,542133,,,2,0.922939,3,542131,,,0.9849428627947288,1.0,strong,BLG2007-6310386|BLG2008-5168999,2
fusion_1024d_full,542133,,,2,0.922939,4,542176,,,0.9946779848555076,0.0,irrelevant,,0
fusion_1024d_full,542133,,,2,0.922939,5,649685,,,1.0327360254735245,0.0,irrelevant,,0
fusion_1024d_full,542133,,,2,0.922939,6,653944,BELG2005-6166530,胡本,1.0358256928419656,0.0,irrelevant,,0
fusion_1024d_full,542133,,,2,0.922939,7,451851,,,1.036447259789486,0.0,irrelevant,,0
fusion_1024d_full,542133,,,2,0.922939,8,542132,,,1.037620633936755,1.0,strong,BLG2007-6310386|BLG2008-5168999,2
fusion_1024d_full,542133,,,2,0.922939,9,362788,B04-6293151,阿连栋克詹森系,1.0442468477128048,0.0,irrelevant,,0
fusion_1024d_full,542133,,,2,0.922939,10,542169,,,1.0489069449077084,0.0,irrelevant,,0
fusion_1024d_full,542187,,,1,0.924297,1,542130,,,0.8713962730970658,0.0,irrelevant,,0
fusion_1024d_full,542187,,,1,0.924297,2,542611,,,0.9210320190761959,0.0,irrelevant,,0
fusion_1024d_full,542187,,,1,0.924297,3,542129,,,0.9381750219784786,0.0,irrelevant,,0
fusion_1024d_full,542187,,,1,0.924297,4,542176,,,0.9399675955158305,1.0,strong,2012-17-079420,1
fusion_1024d_full,542187,,,1,0.924297,5,589140,2016-04-0997941雄,佛卡门,0.9784024414877323,0.0,irrelevant,,0
fusion_1024d_full,542187,,,1,0.924297,6,542132,,,0.9864471061628906,0.0,irrelevant,,0
fusion_1024d_full,542187,,,1,0.924297,7,542134,,,0.9907157375043345,0.0,irrelevant,,0
fusion_1024d_full,542187,,,1,0.924297,8,542240,,,0.9940980553646656,0.0,irrelevant,,0
fusion_1024d_full,542187,,,1,0.924297,9,542171,,,1.0019931004452294,1.0,strong,2012-17-079420,1
fusion_1024d_full,542187,,,1,0.924297,10,541927,,,1.0242333266372508,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,1,531443,,,0.9799448870712488,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,2,324815,BELG-2006-3206567,芮娜飞戈,1.0407824514600013,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,3,159714,B06-3150901,飞戈,1.0785681877881519,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,4,424938,2015-20-0001747,	帝卢·速霸龙,1.0828738460805434,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,5,671422,,,1.0922921410287403,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,6,606344,T11-621745,桑杰士,1.0973967656133259,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,7,391955,BELG2006-3206569,飞戈,1.0983617287082905,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,8,36643,,,1.101855408163829,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,9,216771,CHN2011-276633,詹森019,1.1038073668902983,0.0,irrelevant,,0
fusion_1024d_full,542217,2013-13-117844,詹森.麦克斯,1,0.906871,10,467182,NL14-3413349,,1.108017211422325,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,1,542221,CTRPA2016-969182,新奥林匹克王子X梦想女郎,0.0,1.0,strong,2016-969182,1
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,2,354561,B10-5031759,乔斯托内白雪公主,1.0525453075705722,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,3,215087,NL11-2024859,渥夫纲K金133家族,1.061272248393246,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,4,364556,BELG2013-6075761,三鸽王直子,1.0630495669668034,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,5,298129,,,1.063574472059038,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,6,675442,2016-01-1478749,宋妮亚X英格斯,1.076689330936212,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,7,647546,,,1.084835179111139,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,8,395623,AU2012-ARPU-114791,甘纳斯世界鸽王冠军,1.0852474517616597,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,9,215090,NL11-5016104,渥夫纲K金133家族,1.0941817385198862,0.0,irrelevant,,0
fusion_1024d_full,542218,CTRPA2016-969182,新奥林匹克王子X梦想女郎,1,0.902286,10,65926,,,1.0970611044870995,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,1,542173,BE-2015-2146628,电脑.戈马力,0.9953999215962795,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,2,542224,2014-13-102126,,1.0004250100097838,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,3,450702,CHN2013-11-032197,詹森X万候,1.028401341737208,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,4,542080,BE-15-2146634,电脑.戈马力,1.0391661513408086,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,5,417980,TFPF2011-172214,,1.0434995293609333,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,6,644171,6455,,1.0505426979847137,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,7,162448,03-1037860,英格斯,1.0515786020936455,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,8,584986,BE07-3182016,,1.0517889246682286,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,9,542205,2010-13-013890,凡王.路易,1.0549891287799473,0.0,irrelevant,,0
fusion_1024d_full,542220,2014-13-105272,詹森.麦克斯,1,0.891581,10,472896,325062,景玉速霸龙,1.06011268340671,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,1,611977,2015-26-0197808,速霸龙X盖比,1.005440693354911,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,2,523537,15-01-0178392,马太依斯-佛卡门,1.0101068683777095,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,3,475935,,,1.0180905272921879,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,4,612093,2016-26-299997,,1.0232924729886703,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,5,675307,NL2012-1618383,佛科克,1.027058492879851,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,6,675306,NL2011-1137087,佛科克,1.0296976369726387,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,7,670452,B2006-6154436,詹森,1.0521020352555195,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,8,478728,2015-26-0511604,米卫751X盖比,1.062044607069781,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,9,612182,2015-26-0511533,黑色动力X雁翔冠军,1.063655673550525,0.0,irrelevant,,0
fusion_1024d_full,542336,2016-01-0628620,苍白,1,0.913932,10,625963,2013-02-078816,詹森525,1.0667105998488793,0.0,irrelevant,,0
fusion_1024d_full,542607,,,2,0.91356,1,542252,,,0.9488895928742326,0.0,irrelevant,,0
fusion_1024d_full,542607,,,2,0.91356,2,542165,,,0.9654603910416144,0.0,irrelevant,,0
fusion_1024d_full,542607,,,2,0.91356,3,542610,,,0.9998191431531519,1.0,strong,2004-17-138556|2004-17-138561,2
fusion_1024d_full,542607,,,2,0.91356,4,542134,,,1.0144268891794497,0.0,irrelevant,,0
fusion_1024d_full,542607,,,2,0.91356,5,542240,,,1.018705537914016,0.0,irrelevant,,0
fusion_1024d_full,542607,,,2,0.91356,6,542615,,,1.0198072739453379,1.0,strong,2004-17-138556|2004-17-138561,2
fusion_1024d_full,542607,,,2,0.91356,7,542129,,,1.0294260599041358,0.0,irrelevant,,0
fusion_1024d_full,542607,,,2,0.91356,8,590401,2017-22-0810333,波西瓦x亚普原棚x詹森,1.0412871559538608,0.0,irrelevant,,0
fusion_1024d_full,542607,,,2,0.91356,9,542611,,,1.043760877541151,1.0,strong,2004-17-138556|2004-17-138561,2
fusion_1024d_full,542607,,,2,0.91356,10,645619,2014-000784,千里红*超级号*詹森,1.0474112546377654,0.0,irrelevant,,0
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,1,44095,CHN06-01-709014,麦克斯詹森019号的曾孙,0.8922939390702355,0.0,irrelevant,,0
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,2,12026,CHN08-01-345215-雨点-砂眼-雄,詹森019曾孙，极品詹森001号直子,0.9372180514747525,0.347344781196337,weak,BLG73-6736019|BLG84-6722444|BLG87-6337299,3
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,3,512362,CHN2008-32-999187,,0.9629723937810405,0.0,irrelevant,,0
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,4,12061,JPN00WB00019,詹森019之孙，回血种鸽（子×孙配）,1.0004723148738197,0.21491744748552774,weak,BLG73-6736019|BLG86-6716838,2
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,5,12747,NIPPON04-114845B砂雄,克拉克/詹森系,1.001516741631262,0.0,irrelevant,,0
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,6,40751,CHN03-01-539030,詹森019系+范德菲拉斯詹森系,1.054532527134323,0.2609607755598913,weak,BLG73-6736019|BLG86-6716838,2
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,7,346896,CHN11-16-307022,詹森黄金血系,1.0562077621050496,0.0,irrelevant,,0
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,8,395415,2011-32-368881,电脑年轻巴龙女*林波尔奇迹32,1.0592722389996387,0.0,irrelevant,,0
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,9,359191,14-076920,乔普号,1.0600818155311467,0.0,irrelevant,,0
fusion_1024d_full,54262,JPN07XY00614,任秀夫詹森019号曾孙,7,0.90217,10,10466,B03-6097248,桑杰士,1.0642924056203986,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,1,541842,,,0.7570454756558542,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,2,543657,,,0.8832963275955301,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,3,541925,,,0.9128342551904128,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,4,542169,,,0.9219992602380528,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,5,542128,,,0.9371436395459115,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,6,542876,,,0.9556162435705512,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,7,543660,,,0.9731573935662144,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,8,543668,,,0.9972073781164015,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,9,541826,,,1.0079511207052438,0.0,irrelevant,,0
fusion_1024d_full,542627,,,2,0.912596,10,542629,,,1.0107735596731477,1.0,strong,2009-01-535818|2009-01-837869,2
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,1,543326,AU2009-GFL-592,甘纳斯火箭,0.8021246829252967,1.0,strong,N00-0034400|N01-0179108|N02-0271530|N02-0271563|N02-1787880|N03-0375747|N08-3814082|N96-9669302|N99-1057148,9
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,2,543327,AU2008-GFL-647,甘纳斯火箭,0.8931676474573732,1.0,strong,N00-0034400|N01-0179108|N02-0271530|N02-0271563|N02-1787880|N03-0375747|N08-3814082|N96-9669302|N99-1057148,9
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,3,626078,CHN2013-15-0128303,威力.艾弗拉特作出,0.9486151766065463,0.0,irrelevant,,0
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,4,543329,AU2008-GFL-957,甘纳斯火箭,0.9580109233591821,1.0,strong,N00-0034400|N01-0179108|N02-0271530|N02-0271563|N02-1787880|N03-0375747|N08-3814082|N96-9669302|N99-1057148,9
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,5,423310,13-15-521946,,0.9605913856993754,0.0,irrelevant,,0
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,6,478582,B09-4280096,吉瓦特．兰努,0.9631712467841396,0.0,irrelevant,,0
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,7,663815,2013-15-190914,,0.9766578322608837,0.0,irrelevant,,0
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,8,635073,特比2017-601804,乔斯托內·白雪公主近亲作出,0.9795656338326815,0.0,irrelevant,,0
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,9,543321,AU2009-GFL-1041,甘纳斯火箭,0.9835223789393777,1.0,strong,N00-0034400|N01-0179108|N02-0271530|N02-0271563|N02-1787880|N03-0375747|N08-3814082|N96-9669302|N99-1057148,9
fusion_1024d_full,543323,AU2009-GFL-404,甘纳斯火箭,9,0.902911,10,626282,CHN2017-15-0170127,威力.艾弗拉特作出,1.0055823676139266,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,1,437137,,,0.7154942455526853,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,2,543417,B11-6218107,詹森,0.7419305456974912,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,3,437169,,,0.7793449061991767,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,4,437117,,,0.7936648616035931,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,5,436615,,,0.8146884495912906,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,6,543404,NL07-1828811,彼得·米卫,0.8375304543950534,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,7,437112,,,0.8391451036649638,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,8,436600,,,0.8394717079970753,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,9,437121,,,0.8413379241205501,0.0,irrelevant,,0
fusion_1024d_full,543406,B14-6298449,福麦尔贝根·威恩斯,5,0.898315,10,539212,B13-6075911,里奥·贺尔曼,0.8420952712818319,0.0,irrelevant,,0
fusion_1024d_full,543528,,胡本,6,0.880145,1,653927,BELG2012-6306327,胡本,0.7867367148597432,0.89338178982509,strong,B00-6156432|B03-6266193|B06-6267274|B96-6307261,4
fusion_1024d_full,543528,,胡本,6,0.880145,2,184189,CHN2002-26-010923,胡本,0.8251248120771615,0.0,irrelevant,,0
fusion_1024d_full,543528,,胡本,6,0.880145,3,653921,BELG2007-6311557,胡本,0.8328455848634989,0.0,irrelevant,,0
fusion_1024d_full,543528,,胡本,6,0.880145,4,543526,,,0.8373200579105176,0.43319785422400375,strong,B03-6266193|B92-6074700|B96-6307261,3
fusion_1024d_full,543528,,胡本,6,0.880145,5,367370,B12-6236332,胡本,0.8554655449515446,0.32764266263989034,weak,B03-6266193,1
fusion_1024d_full,543528,,胡本,6,0.880145,6,60692,NL09-1332643,荷蘭伯馬—佑德鴿舍,0.8600105016643823,0.0,irrelevant,,0
fusion_1024d_full,543528,,胡本,6,0.880145,7,190681,099888*010923,胡本,0.8631247814490327,0.0,irrelevant,,0
fusion_1024d_full,543528,,胡本,6,0.880145,8,102111,B03-6266119,胡本,0.864544871443747,0.0,irrelevant,,0
fusion_1024d_full,543528,,胡本,6,0.880145,9,520898,CHN2014-01-328559,胡本,0.9020062100139596,0.0,irrelevant,,0
fusion_1024d_full,543528,,胡本,6,0.880145,10,187301,CHN2007-26-140814,乔斯托内“新超人”直系,0.907574507857243,0.0,irrelevant,,0
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,1,543581,12-10-301060,苍白,0.8301539487428108,0.37645610962683734,strong,2016-10-0741190,1
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,2,641711,CHN17-03-1295665,考夫曼,0.8800463254612713,0.0,irrelevant,,0
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,3,676234,CHN2019-32-0165478,考夫曼,0.8949659865325447,0.0,irrelevant,,0
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,4,654197,CHN18-10-0461311,汉斯.威利理奇100号,0.9288192669797988,0.0,irrelevant,,0
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,5,543586,2014-10-289787,苍白,0.9346078129721598,0.4086863017367975,strong,2016-10-0741190,1
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,6,543588,2016-10-0733679,,0.9350482033732436,0.447311252534491,strong,2016-10-0741190,1
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,7,676219,2019-70-149659,考夫曼,0.9363237631532672,0.0,irrelevant,,0
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,8,642747,CHN15-32-0217863,鲁道克拉森*里奇100,0.9375005722044152,0.0,irrelevant,,0
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,9,642733,CHN16-32-0659998,夏拉肯,0.9375699970817087,0.0,irrelevant,,0
fusion_1024d_full,543582,2016-10-0741191,苍白,2,0.911983,10,647227,CHN11-10-229865,苍白,0.9387587679721453,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,1,647227,CHN11-10-229865,苍白,0.8757183668307755,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,2,647228,CHN11-10-229892,苍白,0.8914392329808085,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,3,647229,CHN11-10-229879,苍白,0.9099914663564449,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,4,676289,2012-10-667415,苍白,0.9236009249846534,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,5,635803,BE13-3048560,飞戈,0.9343871890902868,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,6,676238,2019-32-0160227,苍白*考夫曼,0.9419089593568345,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,7,639427,CHN17-32-0091417,苍白骑士,0.9477691884997606,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,8,647226,CHN11-10-229849,苍白,0.9500967603897449,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,9,676251,2019-10-0257940,凡龙,0.9534753874556189,0.0,irrelevant,,0
fusion_1024d_full,543619,2012-10-301068,拿破仑,3,0.898385,10,642733,CHN16-32-0659998,夏拉肯,0.9537089075757887,0.0,irrelevant,,0
fusion_1024d_full,543650,,,2,0.915649,1,543805,,,0.9933115681774877,0.0,irrelevant,,0
fusion_1024d_full,543650,,,2,0.915649,2,543760,,,1.0532784551094752,0.0,irrelevant,,0
fusion_1024d_full,543650,,,2,0.915649,3,452803,B13-6075707,,1.0680989117056376,0.0,irrelevant,,0
fusion_1024d_full,543650,,,2,0.915649,4,310221,,,1.0819814512175376,0.0,irrelevant,,0
fusion_1024d_full,543650,,,2,0.915649,5,328726,CHN2014-09-531411,,1.0870546042721922,0.0,irrelevant,,0
fusion_1024d_full,543650,,,2,0.915649,6,543662,,,1.0893056764939955,0.0,irrelevant,,0
fusion_1024d_full,543650,,,2,0.915649,7,53915,CHNCHN16-01-1236359-灰-黄眼-雌,0,1.0908905252589145,0.0,irrelevant,,0
