img_id,representative_img_id,pg_id,blood,blood_id,blood_name,member_count
253541,253541,B13-6080569,胡本原舍,B05-6448106|B06-6267400|B07-6076618|B11-6265444|B13-6080569|B99-6143980,胡本原舍,1
561299,561299,B13-6080594,胡本原舍,B00-6156070|B00-6156432|B01-6255051|B01-6255263|B02-6091493|B06-6188481|B08-6314587|B13-6080594|B82-6380170|B82-6380346|B83-6376407|B87-2297197|B90-6277377|B90-6277397|B92-6074328|B92-6673402|B93-6228515|B98-6210287|B98-6210288|B98-6594049|B99-6143594|B99-6143595|B99-6143668|B99-6143733|B99-6143980,胡本原舍,1
253500,253500,B13-6080697,胡本原舍,B02-6091543|B02-6091613|B02-6509064|B07-6076336|B10-60383685|B13-6080697|B99-6143668,胡本原舍,1
339025,339025,B13-6080755,胡本原舍,B01-6516466|B03-6266193|B05-6448135|B06-6267044|B07-6076351|B08-6314622|B11-6265448|B13-6080755|B82-6380170|B87-2297197|B90-6237584|B92-6074700|B94-6495218|B96-6307261|B98-6210169,胡本原舍,1
253533,253533,B13-6080763,胡本原舍,B00-6156432|B03-6266193|B06-6267300|B08-6314601|B11-6265578|B13-6080763|B98-6590496,胡本原舍,1
253321,253321,B13-6080779,胡本原舍,B02-6092827|B05-6168668|B06-6267400|B11-6265574|B13-6080779|B97-6206715|B99-6143980,胡本原舍,1
253324,253324,B13-6080780,胡本原舍,B05-6448111|B06-6267400|B07-6076199|B11-6265202|B13-6080780|B98-6594053|B99-6143980,胡本原舍,1
253309,253309,B13-6080794,胡本原舍,B06-6267400|B08-6314769|B09-6222996|B11-6265203|B13-6080794|B96-6615170|B99-6143980,胡本原舍,1
253298,253298,B13-6080807,胡本原舍,B09-6222995|B09-6358270|B10-6038399|B11-6265436|B13-6080807|B99-6143980,胡本原舍,1
329317,329317,B13-6080814,胡本,B02-6509064|B05-6448107|B06-6267362|B07-6076227|B98-6210287|B99-6143668,胡本,1
367371,367371,B13-6080840,胡本,B07-6076208|B11-6265203,胡本,1
374609,374609,B13-6080924,胡本,B00-6156070|B00-6156432|B01-6255051|B01-6255263|B02-6091493|B03-6266353|B06-6267274|B09-6222799|B10-6037949|B10-6038377|B13-6080924|B82-6380170|B82-6380346|B83-6376407|B87-2297197|B90-6277377|B90-6277397|B92-6074328|B92-6673402|B93-6228515|B98-6210287|B98-6210288|B99-6143594|B99-6143595|B99-6143668|B99-6143733,胡本,1
549852,549852,B13-6080927,“年轻艺术家”,B07-6076301|B07-60763512|B08-6314622|B09-6222914|B11-6265281|B11-6265287|B13-6080431|B13-6080927,“年轻艺术家”,1
339017,339017,B13-6080946,胡本原舍,B02-6509064|B04-6276331|B04-6468550|B05-6448106|B07-6076618|B08-6314776|B13-6080946|B82-6380170|B94-6214446|B96-6223260|B97-6165825|B97-6165917|B99-6143668|B99-6143980,胡本原舍,1
681301,681301,B13-6082408,胡本,B01-6253991|B02-6092929|B08-6316214|B08-6316417|B09-6222090|B10-6039922|B13-6082408,胡本,1
170168,170168,B13-6082416,胡本家族,B00-6156070|B01-6255051|B01-6255263|B02-6091493|B02-6092673|B08-6314623|B08-6364618|B09-6222814|B10-6037931|B12-6321148|B13-6082416|B82-6380170|B82-6380346|B83-6376407|B87-2297197|B90-6277377|B90-6277397|B92-6074328|B92-6673402|B93-6228515|B98-6210287|B98-6210288|B99-6143594|B99-6143595|B99-6143668|B99-6143733,胡本家族,1
170292,170292,B13-6082426,胡本家族,B00-6156070|B01-6253991|B01-6255051|B01-6255263|B02-6091493|B02-6092929|B08-6372537|B10-6038520|B10-6038543|B11-6267190|B13-6082426|B82-6380170|B82-6380346|B83-6376407|B87-2297197|B90-6277377|B90-6277397|B92-6074328|B92-6673402|B93-6228515|B98-6210287|B98-6210288|B99-6143594|B99-6143595|B99-6143668|B99-6143733,胡本家族,1
170293,170293,B13-6082435,胡本家族,B02-6091871|B04-6278389|B05-6448192|B07-6077302|B08-6372527|B10-6037900|B13-6082435,胡本家族,1
170294,170294,B13-6082472,胡本家族,B01-6253991|B02-6092929|B05-6168668|B07-6077056|B08-6372539|B13-6082472|B99-6143191,胡本家族,1
170295,170295,B13-6082490,胡本家族,B00-6156070|B01-6255051|B01-6255263|B02-6091493|B02-6092673|B08-6364618|B09-6222042|B10-6037931|B12-6235258|B13-6082490|B82-6380170|B82-6380346|B83-6376407|B87-2297197|B90-6277377|B90-6277397|B92-6074328|B92-6673402|B93-6228515|B98-6210287|B98-6210288|B99-6143594|B99-6143595|B99-6143668|B99-6143733,胡本家族,1
170307,170307,B13-6082491,胡本家族,B02-6092673|B08-6314623|B08-6364618|B09-6222814|B10-6037931|B12-6321148|B13-6082491,胡本家族,1
170309,170309,B13-6082499,胡本家族,B02-6092673|B07-6077242|B08-6314801|B08-6364618|B09-6222984|B10-6037931|B12-6321149|B13-6082499,胡本家族,1
679320,679320,B13-6082505,胡本,B01-6522916|B06-6135329|B08-6316019|B08-6316297|B08-6316403|B11-6266649|B12-6235257|B13-6082505,胡本,2
170317,170317,B13-6082514,胡本家族,B00-6156070|B01-6255051|B01-6255263|B02-6091493|B02-6092673|B07-6077248|B09-6222196|B13-6082514|B82-6380170|B82-6380346|B83-6376407|B87-2297197|B90-6277377|B90-6277397|B92-6074328|B92-6673402|B93-6228515|B98-6210287|B98-6210288|B99-6143594|B99-6143595|B99-6143621|B99-6143668|B99-6143733|D2934-11-1193|D5370-10-0917,胡本家族,1
681300,681300,B13-6082519,胡本,B02-6092673|B07-2103564|B08-6314801|B09-6358261|B10-6038365|B11-6325607|B13-6082519,胡本,1
394830,394830,B13-6082523,胡本家族,B00-6155746|B02-6092535|B03-6086148|B08-6316019|B08-6316422|B13-6082523|B98-6210514,胡本家族,1
555635,555635,B13-6082525,胡本,B00-6156432|B03-6266353|B06-6267274|B10-6037949|B10-6038377|B13-6082525|B97-6165917,胡本,1
170321,170321,B13-6082529,胡本家族,B07-6077242|B08-6316401|B08-6372542|B09-6222041|B10-6037839|B13-6082529|B98-6210662|B99-6143669,胡本家族,1
170698,170698,B13-6082530,胡本家族,B00-6155746|B01-6253991|B01-6522916|B05-6168668|B08-6372541|B09-6222045|B13-6082530,胡本家族,1
170699,170699,B13-6082534,胡本家族,B02-6092673|B08-6314623|B08-6364618|B09-6222814|B10-6037931|B12-6321148|B13-6082534,胡本家族,1
394675,394675,B13-6082542,胡本家族,B02-6092873|B05-6443727|B06-6268114|B08-6316056|B08-6316203|B11-6037892|B13-6082542,胡本家族,1
555638,555638,B13-6083783,幕利门,B05-6126121|B05-6126200|B09-6080665|B13-6083783|N07-1765713|N09-1137488,幕利门,1
593684,593684,B13-6084990,佛赫斯特拉滕鸽舍,B02-6183100|B10-6079228|B10-6079242|B10-6357666|B11-6035567,佛赫斯特拉滕鸽舍,1
550210,550210,B13-6090789,比利时慕利门原舍,B01-6080660|B02-6080969|B07-6125142|B13-6090789|B93-6444034|B99-2434268|B99-6030502,比利时慕利门原舍,1
651259,651259,B13-6095228,,B04-6356585|B05-6341163|B08-6177661|B10-6163710|B11-6115503|B12-6023342|B13-6095228,,1
519442,519442,B13-6096664,英格斯兄弟,B01-6153998|B03-6226043|B07-6110237|B09-6130504|B11-6261357|B13-6096664|B86-6616231|B93-5188111|B94-6495178|B97-6362091|B98-6396340|B99-6151719|B99-6151734,英格斯兄弟,1
394940,394940,B13-6122389,迪卡普里奥直孙,2881-10-296|B05-6045015|B06-6210110|B06-6361372|B06-6361386|B07-6051530|B08-6338005|B13-6122389,迪卡普里奥直孙,1
635411,635411,B13-6122390,,2881-10-296|B05-6045015|B06-6210110|B06-6361372|B06-6361386|B07-6051530|B08-6338005|B13-6122390,,1
677512,677512,B13-6122564,凡戴克,B01-6380378|B03-6086005|B11-6240375|B13-6122564|D04287-03-40|D04287-05-362|D0825-97-178,凡戴克,1
536320,536320,B13-6123145,凡戴克,2881-10-296|8079-98-0159|B05-6045015|B05-6336636|B06-6210219|B10-6297768|B11-6240042|B13-6123145,凡戴克,1
309307,309307,B13-6123550,凡戴克,2881-10-296|8079-98-0159|B05-6045015|B05-6336636|B06-6210219|B10-6297768|B11-6240042,凡戴克,1
536321,536321,B13-6123613,凡戴克原舍,2881-10-296|8079-98-0159|B05-6045015|B05-6336636|B06-6210219|B10-6297768|B11-6240042|B13-6123613,凡戴克原舍,1
536319,536319,B13-6125502,所向无敌近亲,B02-6256095|B03-6086300|B05-6336862|B05-6453372|B07-6363059|B07-6363262|B08-6338005|B13-6125502|B96-6286060|B96-6286083|B96-6287344|B98-6523142|B99-6000159|D02098-95-12|N02-1616137|N03-1116457|N98-5821416,所向无敌近亲,1
675671,675671,B13-6143505,吉林克斯,B02-6354241|B06-6346110|B94-6366938|B95-6279487|B97-6157666|B97-6157700,吉林克斯,1
675670,675670,B13-6143805,吉林克斯,B02-6354241|B06-6346026|B06-6346099|B11-6226316|B13-6143805|B94-6366938|B95-6279487,吉林克斯,1
382001,382001,B13-6149991,福洛.佛沃特,B00-6178550|B00-6178576|B00-6178895|B01-6135253|B01-6440049|B02-6175556|B02-6175810|B02-6175947|B02-6457645|B04-6397101|B05-6284830|B09-6103321|B86-6260314|B91-608533594|B92-5017631|B92-6371812|B94-6336064|B94-6336205|B95-2479328|B95-6076534|B97-6162045|B97-6343458|B97-6343464|B98-6339936|B98-6589065|B99-6389305|BLG2013-6149991,福洛.佛沃特,1
338842,338842,B13-6167373,乔斯.乔森,B02-6051523|B02-6051618|B04-6208161|B07-6140215|B07-6140250|B08-6232780|B09-6240841|B10-6217260|B12-6167373|B83-6528577|B85-6392475|B94-6093632|B97-6101055,乔斯.乔森,1
478111,478111,B13-6179947,狮王,B10-6251541|B11-6108610,狮王,1
228030,228030,B13-6179961,“狮王家族”,B09-6076642|B10-6251541,“狮王家族”,1
680900,680900,B13-6180108,电流号全兄弟,B00-6175805|B00-6175870|B03-6277418|B03-6277483|B05-6116293|B13-6180108|B93-6266306|B95-6191607|B97-6152318|B98-6216294|B99-6407743,电流号全兄弟,1
306749,306749,B13-6215565,丹尼·凡戴克“加农炮111”直女,B09-6323111|B09-6323112,丹尼·凡戴克“加农炮111”直女,1
306361,306361,B13-6215566,,B09-6323111|B09-6323112,,1
305768,305768,B13-6215573,丹尼·凡戴克“加农炮112”直女,B09-6323112,丹尼·凡戴克“加农炮112”直女,1
305767,305767,B13-6215574,丹尼·凡戴克“加农炮112”直女,B09-6323112|B09-6349869,丹尼·凡戴克“加农炮112”直女,1
306369,306369,B13-6215577,丹尼·凡戴克“加农炮”全兄弟,B08-6297117|B08-6298348,丹尼·凡戴克“加农炮”全兄弟,1
306364,306364,B13-6215578,丹尼·凡戴克“加农炮”全平辈,B08-6297117|B08-6298348,丹尼·凡戴克“加农炮”全平辈,1
282672,282672,B13-6228229,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
282671,282671,B13-6228240,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
282670,282670,B13-6228391,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
282669,282669,B13-6228393,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
282668,282668,B13-6228398,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
464103,464103,B13-6250130,万侯·尤特豪芬,B02-6034121|B04-6035120|B06-6052234|B08-6065139|B13-6250130|B86-6475153|B99-6047184,万侯·尤特豪芬,1
463968,463968,B13-6251407,亨德瑞克.巴特（HenderickxBart）原舍,B09-6109996|B09-6111718|B10-6291398|B10-6297668|B11-6102933|B12-6315140|B13-6251407,亨德瑞克.巴特（HenderickxBart）原舍,1
464093,464093,B13-6251490,亨德瑞克.巴特（HenderickxBart）原舍,B04-6036475|B06-6053535|B08-6064585|B10-6031800|B11-6115021|B12-6315153|B13-6251490,亨德瑞克.巴特（HenderickxBart）原舍,1
340942,340942,B13-6284819,“奶酪小子”近血,B00-6480541|B00-6480738|B01-6151481|B01-6345101|B02-6183100|B03-6257007|B05-6145248|B06-6302911|B07-3194404|B08-6383041|B08-6383049|B13-6284819|B97-6421504,“奶酪小子”近血,2
354960,354960,B13-6291242,“黑市拳王”家族,B01-6351574|B02-6186032|B04-6300833|B04-6300880|B08-6175028|B08-6175181|B13-6291242,“黑市拳王”家族,1
354959,354959,B13-6291245,“黑市拳王”家族,B01-6351574|B04-6356682|B05-6170705|B07-6385730|B08-6175174|B09-6181231|B13-6291245,“黑市拳王”家族,1
354964,354964,B13-6291257,“黑市拳王”家族,B01-6351574|B04-6356682|B05-6170705|B07-6385730|B08-6175174|B09-6181231|B13-6291257,“黑市拳王”家族,1
282667,282667,B13-6299666,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
339011,339011,B13-6306667,乔斯乔森,B00-6032231|B02-6051523|B02-6051657|B03-6437325|B05-6306292|B06-6185559|B09-6240935|B12-6325770|B13-6306667|B2004-6208297|B94-6093587|B96-6100246|B97-6101002|B99-6082059|B99-6082066,乔斯乔森,1
336613,336613,B13-6306678,乔斯.乔森,B00-6032248|B02-6051506|B02-6051566|B02-6051618|B02-6051772|B03-6437131|B04-6208161|B07-6140114|B07-6391390|B13-6306678|B93-6670001|B95-6536121|B95-6536191|B96-6100120|B96-6100253,乔斯.乔森,1
336608,336608,B13-6306692,乔斯乔森,B00-6032078|B03-6437146|B04-6208161|B04-6208223|B06-6414560|B07-6140010|B10-6127240|B13-6306692|B87-6086108|B91-6178168|B92-6437302|B94-6093611|B95-6536121|B96-6100120|B96-6100253,乔斯乔森,1
338837,338837,B13-6306693,乔斯.乔森,B00-6032100|B02-6051523|B04-3131543|B04-4437282|B06-6185454|B06-6185492|B07-4373192|B07-6140197|B08-4351119|B11-6289679|B12-6225774|B13-6306693|B96-6100246|B97-6101055|B99-4262223,乔斯.乔森,1
581921,581921,B13-6306722,利奥.赫尔曼斯,B01-6521674|B07-6399395|B08-6050147|B08-6368045|B08-7384258|B09-6348490|B13-6306722,利奥.赫尔曼斯,1
263130,263130,B13-6306774,利奥·贺尔曼原舍,B06-6148032|B07-6369518|B08-6050215|B08-6368027|B08-6368070,利奥·贺尔曼原舍,1
263106,263106,B13-6308417,利奥·贺尔曼原舍,B02-6113220|B02-6114797|B06-6148039|B06-6148179|B08-6383131,利奥·贺尔曼原舍,1
680899,680899,B13-6308645,乔斯佛卡门原舍,B07-6221596|B09-6248171|B09-6248530|B10-6052441|B10-6346674|B11-6282007,乔斯佛卡门原舍,1
354958,354958,B13-6309104,“黑市拳王”家族,B01-6351574|B02-6186032|B05-6170761|B05-6208435|B07-6389170|B09-6355801|B13-6309104,“黑市拳王”家族,1
465197,465197,B13-6309484,狮王号,B03-6277418|B03-6277485|B06-6256241|B06-6302534|B08-6173282|B10-6251486|B13-6309484,狮王号,1
465217,465217,B13-6309487,特优号X狮王号,B02-6315014|B03-6277483|B06-6255097|B09-6076635|B12-61157124|B13-6309487|B98-6216290,特优号X狮王号,1
573902,573902,B13-6309490,电流号之母半姐妹”直子,B00-6175805|B00-6175870|B02-66315041|B03-6277405|B03-6277418|B03-6277483|B10-6251583|B10-6251654|B13-6309490|B95-6609005|B99-6544240,电流号之母半姐妹”直子,1
651255,651255,B13-6309567,吉林克斯,B02-6354241|B04-2298053|B04-6202172|B05-6052212|B07-6229106|B13-6309567|B98-6185637,吉林克斯,1
282666,282666,B13-6309708,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
282665,282665,B13-6309709,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
282664,282664,B13-6309711,“速度之王”莫利斯·哈森栋克原舍,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,“速度之王”莫利斯·哈森栋克原舍,1
261025,261025,B13-6309871,,17-02-0331494|18-02-0680893|18-02-0680894|2017-02-0228710|B13-6309871,,1
265184,265184,B13-6309875,,16-02-0307642|B13-6309875,,1
266305,266305,B13-6309876,,2017-02-0334046|B13-6309876,,1
266313,266313,B13-6309877,,2017-02-0228701|B13-6309877,,1
261026,261026,B13-6309878,,15-02-0229429|17-02-0334750|B13-6309878,,1
266198,266198,B13-6309879,,17-02-0335870|B13-6309879,,1
261015,261015,B13-6309880,,15-08-0170165|17-02-0331490|B13-6309880,,1
292137,292137,B13-6310047,利奥奥林匹克03,B01-6455003|B07-6379888|B08-6368071|B10-6358686|B13-6310047|N07-1817551|N08-2048857,利奥奥林匹克03,1
90649,90649,B13-6310050雌,奥林匹克03直孙X奥林匹克03直女,B01-6455003|B07-6379888|B08-6368071|B10-6358686|B13-6310050|N07-1817551|N08-2048857,奥林匹克03直孙X奥林匹克03直女,1
528508,528508,B13-6310494,英格斯178近亲,B07-6110152|B08-6245021,英格斯178近亲,1
470862,470862,B13-6310764已售,奶酪小子,B03-6150214|B03-6257098|B03-6257240|B07-6385730|B10-6163878|B12-6225888|B13-6310764,奶酪小子,1
99089,99089,B13-6310764雌,葛斯顿.奶酪小子”双重近亲,B03-6150214|B03-6257098|B03-6257240|B07-6385730|B10-6163878|B12-6225888|B13-6310764,葛斯顿.奶酪小子”双重近亲,1
265210,265210,B13-6311094,,16-02-0440844|B13-6311094,,1
266320,266320,B13-6311100,,18-02-0680893|18-02-0680894|B13-6311100,,1
229316,229316,B13-6311155,利奥.贺尔曼斯,2006-6405249|B02-6113220|B06-6405249|B08-6385222|B12-6123918|B12-6123939|B13-6311155,利奥.贺尔曼斯,1
526609,526609,B13-6311161,奶酪,B02-6183084|BLG1997-6407575|BLG1998-6335690|BLG2002-6183083|BLG2003-6257098|BLG2008-6177661|BLG2011-6341403,奶酪,1
229330,229330,B13-6311177,利奥.贺尔曼斯,B02-6113220|B06-6410610|B07-6363210|B08-6338005|B08-6338583|B09-6040496|B09-6357041|B11-6094198|B11-6244765|B13-6311177|N10-4790130,利奥.贺尔曼斯,1
335769,335769,B13-6311607,乔斯乔森,B00-6032231|B02-6051523|B02-6051657|B02-6051754|B03-6437325|B03-6437345|B05-6306292|B06-6414600|B13-6311607|B91-6178257|B97-6101055|B99-6082059|B99-6082066|N96-9693614,乔斯乔森,1
338823,338823,B13-6311649,乔斯.乔森,B02-6051523|B03-0383362|B06-6185566|B07-6140038|B13-6311649|B85-6392475|B89-6362716|B89-8977703|B96-6100293|B97-6101055|B97-9768618|B99-6082235,乔斯.乔森,1
338816,338816,B13-6311732,乔斯.乔森,B00-6032116|B02-6051523|B02-6051754|B03-6437345|B04-6208128|B05-6306269|B06-6414603|B91-6178257|B92-6457264|B94-6093632|B97-6101055|B99-6536142|N96-9693614,乔斯.乔森,1
335770,335770,B13-6312952,乔斯.乔森,B02-6051523|B02-6051618|B02-6051754|B03-6437345|B04-6208161|B06-6414603|B07-6140215|B09-6240841|B10-6217260|B13-6312952|B91-6178257|B97-6101055|N96-9693614,乔斯.乔森,1
335768,335768,B13-6312957,乔斯.乔森,B00-6032099|B01-6053291|B01-6080646|B03-6437222|B03-6437232|B06-6185483|B07-6140139|B13-6312957|B89-6679050|B92-6457307|B97-3301429|B97-6101132|B98-6044385|B98-6057049|B98-6057186,乔斯.乔森,1
468813,468813,B13-6312979,乔斯.乔森,B02-6051523|B02-6051754|B04-6208164|B07-6140214|B07-6388666|B13-6312979|B85-6392475|B89-6362716|B91-6178257|B94-6093632|B96-6100293|B96-9693614|B97-6101055|B99-6082235,乔斯.乔森,1
651260,651260,B13-6313730,,B04-6095801|B05-6045015|B07-6033110|B08-6369094|B10-6197598|B13-6313730|B98-6335690,,1
526610,526610,B13-6317237,奶酪,B2006-6034734|BLG1997-6407575|BLG1998-6335690|BLG1999-6517591|BLG2002-2072711|BLG2003-6257240,奶酪,1
652661,652661,B13-6319414,卡尔—穆利门,B01-6080717|B05-6126285|B07-6387689|B08-6098419|B10-6154793|B13-6319414|B93-6444396,卡尔—穆利门,1
335772,335772,B13-6319801,乔斯.乔森,2015-03-0710623|B02-6051523|B02-6051618|B04-4437282|B04-6208161|B06-6185492|B07-4373192|B07-6140215|B08-4351119|B09-6240841|B10-6217260|B11-6289680|B13-6319801|B97-6101055|B99-4262223,乔斯.乔森,1
335775,335775,B13-6319835,乔斯.乔森,B02-6051523|B02-6051618|B04-6208161|B05-1775462|B05-1775487|B06-1437228|B07-5055817|B07-5055818|B07-6140215|B09-6240841|B10-5189940|B10-6217260|B11-5093274|B13-6319835|B97-6101055,乔斯.乔森,1
680894,680894,B13-6320172,乔斯佛卡门原舍,B06-6270152|B08-6174628|B09-6248277|B09-6248383|B10-6251534|B12-6196286,乔斯佛卡门原舍,1
168508,168508,B13-6320203,利奥.贺尔曼斯,B02-6113220|B06-6410611|B07-1817551|B10-6358067|B11-6091577|B13-6320203,利奥.贺尔曼斯,1
168507,168507,B13-6320207,利奥.贺尔曼斯,B02-6113220|B05-6045486|B08-6368058|B09-6270588|B09-6358558|B13-6320207,利奥.贺尔曼斯,1
170576,170576,B13-6320221,利奥.贺尔曼斯,B02-6113220|B05-6045486|B07-6399132|B12-6321641|B13-6320221,利奥.贺尔曼斯,2
660314,660314,B13-6320223,利奥.贺尔曼斯,B02-6113220|B05-6045486|B09-6369413|B10-6358994|B10-6359197|B13-6320223,利奥.贺尔曼斯,2
228876,228876,B13-6320224,利奥.贺尔曼斯,B02-6113220|B05-6045486|B09-6369413|B10-6358994|B10-6359197|B13-6320224,利奥.贺尔曼斯,1
320185,320185,B13-6320537,葛斯顿范德瓦尔,B12-6023273|B12-6307210,葛斯顿范德瓦尔,1
588049,588049,B13-6331614,乔斯乔森,B10-6217260,乔斯乔森,1
677545,677545,B13-9023877,波斯.罗森,B09-5110352|B12-6023855,波斯.罗森,1
253835,253835,B13-9029599,摩利斯。卡萨原舍,B07-9023098|B07-9023364|B07-9071615|B13-9029599|B99-3172131|B99-9128113,摩利斯。卡萨原舍,1
271583,271583,B13-9029613,摩利斯。卡萨,B10-5043087|B12-9032373|B13-9029613,摩利斯。卡萨,1
271570,271570,B13-9029636,摩利斯。卡萨,B07-9023172|B08-9044015|B13-9029636,摩利斯。卡萨,1
637498,637498,B13―2190663,利奥、贺尔曼,B04-5136212|B04-6265233|B08-5169580|B08-6050132|B09-6269108|B12-6123199|B13-2190663,利奥、贺尔曼,1
388428,388428,B14--2206738,沃斯.燕那斯,B01-2270233|B03-5086552|B04-2291304|B05-2201710|B09-2025076|B09-2025181|B10-2083175|B11-2067233|B14-2206738|N02-1949970,沃斯.燕那斯,1
339021,339021,B14--6085254,胡本原舍,B03-6266193|B07-6076301|B07-6076351|B08-6314622|B09-6222914|B11-6265281|B11-6265287|B13-6080431|B14-6085254|B82-6380170|B87-2297197|B90-6237584|B92-6074700|B94-6495218|B96-6307261,胡本原舍,1
65563,65563,B14-2005481,亚精顿全国27267羽61位,B06-5126551|B08-5013939|B10-6031733|B11-5008439|B11-6119144|B12-6023275|B13-5024994|B14-2005481,亚精顿全国27267羽61位,1
436873,436873,B14-2006255,桑杰士,07-10-135375|10-03-181007,桑杰士,1
381176,381176,B14-2041115,桑杰士,B00-5150646|B02-5062163|B05-5133419|B06-5100704|B12-5015053|B12-5015203|B14-2041115|B95-5111423|B97-5204417|B99-5105128,桑杰士,1
108267,108267,B14-2041177,桑杰士,B00-5150646|B01-5025766|B03-5115353|B03-5115456|B04-5065566|B04-5226586|B05-5220465|B12-5015196|B12-5015222100|B14-2041177|B95-5111423|B99-5271731,桑杰士,2
411274,411274,B14-2041178,桑杰士,B00-5150646|B01-5025766|B03-5115353|B03-5115456|B04-5065566|B04-5226586|B05-5220465|B12-5015196|B12-5015222100|B14-2041178|B95-5111423|B99-5271731,桑杰士,1
390539,390539,B14-2109797,史多西斯,B01-5020441|B01-5020530|B03-5152527|B03-5152557|B06-5125362|B07-5042350|B07-5195595|B08-5038120|B09-5013352|B09-5016000|B12-5006473|B13-5002985|B13-5003000|B14-2109797,史多西斯,1
492667,492667,B14-2127777,利奥·贺尔曼系,B07-6043923|B07-6369518|B07-6379888|B10-6359182|B12-6321646|B14-2127777|N08-2048857,利奥·贺尔曼系,1
494464,494464,B14-2128137,利奥原舍x比利时4关鸽王超白号,B07-5050208|B09-5154104|B12-5029018|B12-6123556|B12-6321646|B13-5096149|B14-2128137,利奥原舍x比利时4关鸽王超白号,1
454984,454984,B14-2149186,桑杰士,B03-2001877|B04-2018543|B04-2018545100|B06-2017439100|B06-2017511|B07-2000704|B07-2015371|B09-2130421|B10-2197916|B11-2178056|B14-2149186|B80-5137205|B80-6796080|B81-6688022|B84-5070684|B84-6560571|B85-2250591|B85-6580826|B87-6090485|B89-5340010|B90-5001001|B91-5060199|B92-5040382|B93-2517901|B94-5326517|B97-2378786|B98-2425539|D03661-93-400|D03661-94-100,桑杰士,1
512919,512919,B14-2149186雄,威力.艾佛拉特桑杰士,B03-2001877|B04-2018543|B04-2018545100|B06-2017439100|B06-2017511|B07-2000704|B07-2015371|B09-2130421|B10-2197916|B11-2178056|B14-2149186|B80-5137205|B80-6796080|B81-6688022|B84-5070684|B84-6560571|B85-2250591|B85-6580826|B87-6090485|B89-5340010|B90-5001001|B91-5060199|B92-5040382|B93-2517901|B94-5326517|B97-2378786|B98-2425539|D03661-93-400|D03661-94-100,威力.艾佛拉特桑杰士,1
90641,90641,B14-2195432雄,威力-艾佛拉特.桑杰士,B03-2035944100|B04-2018544100|B05-2037745|B05-2046775100|B09-2130477|B10-2197901|B10-2197991|B14-2195432|B80-6796080|B81-6688022|B84-6560571|B85-2250591|B85-5017323|B85-5244109|B85-6580826|B85-6580876|B86-5104101|B86-6192996|B87-6090485|B89-5340010|B90-5001001|B90-6401692|B91-5060199|B92-2488909|B92-5040382|B93-2517901|B94-5328517|B95-5084577|B96-2045530|D03661-93-400|D03661-94-100,威力-艾佛拉特.桑杰士,1
573795,573795,B14-2206605,沃斯.燕纳斯,B01-2270233|B01-2271036|B03-5086552|B04-2291304|B05-2201710|B05-5153779|B06-2222493|B06-2222495|B09-2025181|B11-2067160|B11-2067237|B14-2206605|B98-2350997|N02-1949970,沃斯.燕纳斯,1
422860,422860,B14-2206616,沃斯.燕纳斯,B02-2187575|B02-6190307|B03-2120819|B03-5086553|B07-2222862|B07-2232040|B08-2159603|B08-3106282|B09-2025053|B10-2063246|B10-2063267|B12-2021313|B14-2206616,沃斯.燕纳斯,1
562722,562722,B14-2206674,沃斯.燕纳斯,B01-2270310|B03-5086553|B05-2201715|B05-2201806|B06-2222431|B06-2244983|B07-2222900|B07-2222985|B08-2159798|B08-3106282|B09-2025180|B11-2067208|B11-2067220|B14-2206674|N03-1434731,沃斯.燕纳斯,1
411308,411308,B14-2206741,沃斯.燕纳斯,B00-2333715|B01-2270233|B01-2270310|B01-3031261|B03-5086553|B05-2201715|B05-2201806|B06-2222431|B06-3008274|B08-3106083|B10-2063259|B11-2067245|B14-2206741|B97-2450276|N03-1434731,沃斯.燕纳斯,1
411300,411300,B14-2206743,沃斯.燕纳斯,B01-2270233|B01-2271036|B03-5086552|B04-2291304|B05-2201710|B05-5153779|B06-2222493|B06-2222495|B09-2025181|B11-2067144|B11-2067237|B14-2206743|B98-2350997|N02-1949970,沃斯.燕纳斯,1
