img_id,x1,y1,x2,y2,confidence
397741,887,36,1578,669,0.803066
397743,639,36,1044,431,0.829143
397744,878,28,1577,675,0.80647
39782,16,22,376,354,0.813424
397833,620,1,1200,537,0.829095
397848,0,0,0,0,0.0
397849,700,319,1068,680,0.808309
397873,617,5,1200,531,0.834375
397878,620,1,1199,541,0.826732
397891,624,0,1200,544,0.828095
397895,626,0,1194,542,0.830455
397909,615,0,1199,539,0.821154
397923,616,0,1200,538,0.828344
397931,57,26,600,530,0.768927
397932,615,0,1200,541,0.829366
397935,615,10,1200,534,0.831443
397936,616,7,1200,540,0.830461
397941,907,33,1402,501,0.81303
397949,572,264,785,446,0.741174
397954,622,0,1186,540,0.823817
397957,0,0,0,0,0.0
397958,0,0,0,0,0.0
397966,617,0,1200,543,0.833089
397969,616,0,1200,542,0.829653
398000,620,0,1200,538,0.824664
398002,619,1,1200,539,0.826336
398014,617,5,1200,537,0.828978
398024,571,251,781,440,0.722061
398026,617,0,1200,547,0.834234
398027,613,0,1200,542,0.825084
398058,0,0,344,317,0.831694
398064,0,0,0,0,0.0
398094,615,0,1200,547,0.819328
398097,865,86,1937,997,0.729248
398100,615,0,1200,544,0.82792
398121,718,0,1200,421,0.820128
398144,620,1,1200,543,0.831517
398145,88,90,1131,1011,0.770948
398160,619,2,1200,541,0.835073
398185,618,0,1200,541,0.825556
398186,618,1,1200,542,0.821028
398188,621,4,1200,545,0.835438
398190,619,0,1200,539,0.826663
398196,621,0,1200,543,0.820866
398211,33,84,1125,1041,0.802058
398218,868,89,1943,999,0.754669
398260,549,38,969,421,0.822832
398318,617,0,1200,538,0.827024
398335,56,81,1168,1034,0.789294
398343,615,3,1200,535,0.826356
398347,615,7,1200,541,0.829801
398350,691,0,1563,786,0.824438
398359,623,0,1200,540,0.82773
398360,614,6,1200,537,0.840995
398361,625,0,1200,541,0.834481
398362,617,5,1200,540,0.823399
398364,614,5,1200,536,0.826514
398371,624,3,1200,539,0.826944
398372,630,0,1180,544,0.819798
398376,860,67,1940,1000,0.788128
398398,866,71,1931,1015,0.741759
398400,899,97,1935,993,0.752239
398401,50,70,1134,1060,0.786611
398408,619,2,1200,540,0.822865
398414,619,0,1197,540,0.827634
398419,619,3,1200,541,0.82968
398424,54,1187,1178,2220,0.814321
398527,618,3,1200,530,0.862424
398531,618,0,1200,540,0.828894
398546,619,7,1200,539,0.82979
398568,614,12,1200,538,0.83371
398600,624,0,1200,545,0.834633
398602,616,6,1200,537,0.824704
398603,618,10,1200,537,0.833408
398604,617,0,1200,532,0.828065
398608,586,8,1000,394,0.800487
398609,578,11,1000,407,0.809008
398618,620,0,1200,545,0.834229
398621,618,3,1199,541,0.827515
398624,579,11,1000,393,0.801174
398636,617,0,1200,539,0.830978
398637,615,0,1200,540,0.826668
398639,617,0,1200,543,0.832773
39865,316,323,759,743,0.788591
398658,0,0,0,0,0.0
398659,0,0,0,0,0.0
398662,781,427,1134,746,0.805236
398667,802,408,1146,733,0.798481
398668,618,2,1200,542,0.828292
398669,783,392,1148,714,0.7926
398676,1161,92,1950,818,0.814093
398677,1161,81,1941,810,0.812534
398679,1165,86,1945,804,0.821857
39868,532,5,800,261,0.797805
398681,1166,93,1946,817,0.813547
398776,616,0,1200,540,0.830313
398777,619,3,1200,539,0.830469
398781,615,0,1200,539,0.825704
398782,616,5,1200,528,0.828801
398783,619,2,1200,543,0.83283
398788,617,0,1200,538,0.825233
399047,0,0,0,0,0.0
399050,0,0,0,0,0.0
399074,462,9,852,367,0.828025
399132,9,102,245,329,0.850543
399228,1042,480,2109,1479,0.830547
399231,482,1,966,419,0.824908
399245,615,1,1200,542,0.833108
399247,619,3,1200,538,0.837197
399249,615,0,1200,537,0.830596
399250,618,5,1200,542,0.827452
399251,617,0,1200,539,0.827344
399252,620,7,1200,539,0.830793
399255,618,0,1200,543,0.829928
399256,619,1,1200,540,0.835139
399261,616,0,1200,540,0.832395
399263,616,0,1200,546,0.81674
399265,617,1,1200,543,0.823839
399266,616,0,1200,546,0.834374
399267,618,0,1200,537,0.832634
399268,615,5,1200,535,0.825727
399269,618,0,1200,538,0.830174
399270,622,1,1200,542,0.831264
399271,617,0,1200,543,0.827774
399275,616,0,1200,538,0.830581
399278,620,0,1200,537,0.832171
399290,624,0,1198,543,0.831395
399296,617,0,1200,543,0.836396
399297,615,0,1200,542,0.838164
399300,618,0,1200,546,0.833315
399313,614,3,1200,544,0.833351
399316,618,2,1200,543,0.861467
399330,626,1,1200,540,0.831996
399458,618,0,1198,542,0.828351
399459,617,0,1200,543,0.830666
399523,60,93,1136,1023,0.811767
399524,75,68,1096,1024,0.784516
399525,871,65,1958,1011,0.796028
399591,438,4,791,336,0.809403
399615,0,0,315,300,0.817651
399640,0,0,313,287,0.788635
399641,0,0,316,303,0.819818
399654,0,0,316,288,0.818062
399656,0,0,308,283,0.786074
399660,0,0,313,297,0.813844
399662,0,0,312,305,0.819629
399663,16,18,285,261,0.758486
399691,0,47,390,337,0.70747
399692,9,53,386,344,0.727006
399693,0,27,395,390,0.81448
399695,0,23,392,364,0.789013
399701,4,26,407,380,0.807848
399704,0,0,0,0,0.0
399705,0,16,396,376,0.814476
399708,436,17,794,341,0.807643
399714,0,22,409,372,0.788517
399776,52,98,566,587,0.735903
399779,11,40,540,520,0.777714
399780,32,55,583,567,0.795628
399781,26,52,550,544,0.763404
399782,6,41,561,548,0.786885
399783,20,43,606,598,0.796097
399784,27,72,600,602,0.779426
399785,3,38,613,598,0.804267
399786,7,35,575,547,0.738859
399787,7,49,558,552,0.75565
399788,12,46,561,545,0.772378
399789,8,43,557,552,0.77916
399790,27,40,604,601,0.813026
399791,14,21,546,520,0.742611
399792,9,34,567,540,0.751373
399793,26,54,555,544,0.736271
399794,32,42,582,559,0.777687
399795,33,33,562,564,0.751
399796,10,26,577,564,0.77647
399797,8,38,582,554,0.785339
399798,14,42,565,569,0.802121
399799,28,59,558,567,0.777713
399800,25,59,540,555,0.733182
399801,14,46,553,530,0.743285
399802,19,44,539,527,0.712073
399803,41,54,527,516,0.726535
399804,26,49,540,534,0.770208
399834,19,0,467,331,0.810472
399843,39,0,466,330,0.804945
399935,54,22,434,375,0.815238
399936,64,37,428,378,0.795119
399959,0,0,0,0,0.0
399960,40,63,562,567,0.765587
399961,61,83,567,565,0.745761
399962,42,68,577,567,0.770194
399963,28,65,572,578,0.776729
399964,43,69,572,561,0.772363
399965,43,77,577,562,0.752655
399966,66,101,583,600,0.756283
400138,77,98,1140,1012,0.764515
400156,58,79,1146,1014,0.770648
400166,440,12,783,335,0.806486
400170,435,9,789,340,0.811366
400179,0,0,0,0,0.0
400264,1089,100,1931,827,0.76716
400273,62,135,876,828,0.772177
400279,0,0,0,0,0.0
400287,639,36,1044,431,0.829143
400365,474,274,741,505,0.782838
400399,0,308,600,901,0.807844
400402,0,317,602,905,0.791951
400403,0,311,603,905,0.802581
400418,1034,662,1490,1078,0.750562
400421,705,0,1563,771,0.822813
400427,1030,654,1499,1084,0.796513
400431,544,343,792,568,0.781846
400433,496,29,919,415,0.81792
400500,66,182,360,423,0.799328
400509,1030,658,1496,1078,0.742412
400533,724,30,1179,437,0.78118
400697,501,0,970,419,0.831887
400707,0,0,0,0,0.0
400766,538,15,786,248,0.736916
400767,0,0,0,0,0.0
400826,432,17,665,223,0.778301
400885,692,28,978,295,0.771639
400897,621,0,1200,541,0.830706
400927,531,283,790,519,0.76664
400929,527,281,792,525,0.748838
400930,0,0,0,0,0.0
400931,527,276,791,528,0.747406
400933,530,275,791,520,0.784065
400939,532,278,786,519,0.745754
400948,521,280,791,523,0.772584
400962,0,0,0,0,0.0
400967,0,0,0,0,0.0
400968,452,1,929,426,0.835467
400976,691,0,1560,786,0.820769
401012,37,68,1222,1114,0.76426
40104,0,0,0,0,0.0
401083,0,0,388,355,0.808274
401084,433,15,698,255,0.808298
401108,492,3,972,425,0.831704
401110,539,34,959,431,0.832227
401111,490,2,971,425,0.833077
401112,436,15,700,263,0.81649
401114,0,0,581,536,0.818304
40116,0,0,0,0,0.0
401196,1033,658,1485,1049,0.752671
401197,1029,662,1496,1065,0.727781
401278,2545,200,4418,1915,0.797503
401304,2524,182,4382,1916,0.788572
40131,852,576,1131,838,0.75909
401317,1032,668,1495,1044,0.701959
401325,0,0,0,0,0.0
401326,2545,201,4419,1914,0.798113
401329,2522,187,4383,1917,0.789034
401350,1034,657,1499,1063,0.732169
401392,0,0,0,0,0.0
401475,546,328,761,521,0.777669
401515,552,14,996,414,0.807051
401517,552,12,993,420,0.810019
40164,527,227,992,681,0.792732
401643,43,200,366,497,0.732118
401645,384,45,588,237,0.820702
401653,42,195,362,502,0.737696
401687,28,62,247,279,0.824832
401733,0,10,251,247,0.819068
401756,336,49,543,233,0.797311
401967,534,306,731,489,0.726317
402006,2412,1636,3544,2651,0.779843
402009,571,378,788,587,0.717646
402011,564,370,800,575,0.768597
402014,0,9,250,245,0.812964
402043,69,24,673,539,0.777119
402060,526,349,800,599,0.777062
402079,526,346,795,586,0.790863
402081,522,344,800,586,0.778242
402092,537,347,800,587,0.780716
402093,532,365,799,600,0.767242
402095,540,380,785,598,0.792902
402115,549,337,800,581,0.799825
402116,512,344,799,598,0.800164
402123,520,336,800,581,0.789606
402125,532,349,796,585,0.797617
402126,552,363,797,581,0.775044
40220,0,0,0,0,0.0
402300,0,0,0,0,0.0
402373,484,277,683,456,0.800756
402388,0,0,0,0,0.0
402401,0,0,0,0,0.0
402402,685,102,1165,533,0.724505
402403,689,93,1193,545,0.736883
402406,269,124,593,410,0.803427
402408,268,125,595,409,0.810447
402410,267,125,593,409,0.811068
402411,270,120,592,412,0.817826
402413,269,122,595,409,0.819552
40257,0,0,0,0,0.0
402584,0,0,0,0,0.0
402701,509,334,743,536,0.719667
40276,544,240,992,664,0.768112
40277,507,229,992,666,0.786307
402846,531,353,821,617,0.762141
402860,558,335,800,578,0.764329
402863,0,0,0,0,0.0
40294,137,88,479,403,0.78186
402946,447,76,836,394,0.783601
402993,500,2,970,421,0.832434
402994,433,15,698,255,0.808298
402996,502,1,967,423,0.833317
403011,498,66,798,340,0.801942
403023,441,16,758,317,0.815156
403025,574,60,936,389,0.797488
403031,555,14,922,355,0.821184
403036,531,15,925,359,0.825868
403114,1662,701,2495,1452,0.774435
403121,1946,17,3087,1092,0.818115
403198,595,15,1014,378,0.821048
403200,543,17,925,360,0.825961
403213,558,18,907,350,0.809625
403224,553,17,919,352,0.815335
403225,532,16,927,359,0.825988
403232,12,390,235,610,0.77368
403240,492,27,858,367,0.797462
403318,452,85,793,399,0.819751
403339,47,19,503,439,0.819342
403368,0,0,0,0,0.0
403409,0,0,0,0,0.0
403485,1,16,315,302,0.754423
403486,6,1,265,236,0.828512
403600,424,16,690,267,0.807889
403648,78,8,428,332,0.772872
403914,27,38,581,578,0.814395
403933,43,83,440,442,0.80445
403949,0,0,0,0,0.0
404208,528,37,833,314,0.806617
404209,540,36,824,311,0.801401
404217,542,48,822,297,0.760491
404280,0,0,0,0,0.0
404312,440,47,681,266,0.793488
404314,436,41,684,272,0.793442
404318,439,43,679,270,0.78659
404320,441,45,677,268,0.790704
404321,440,45,681,270,0.794353
404413,25,442,298,710,0.805126
404496,416,0,700,272,0.833136
404594,0,0,0,0,0.0
404658,727,34,1372,623,0.810698
404694,0,227,463,651,0.776749
404774,450,14,792,337,0.805149
404779,659,171,1095,595,0.804441
404791,32,227,438,609,0.825346
404804,456,41,767,310,0.759132
404833,58,92,516,502,0.806676
404844,47,103,495,514,0.800881
404905,38,59,741,720,0.805426
404992,44,46,1249,1141,0.802061
404997,584,6,960,382,0.843278
405246,21,27,500,461,0.817966
405376,606,40,947,355,0.794623
405406,540,53,784,270,0.723076
405422,23,30,499,457,0.814436
405423,23,30,494,455,0.811907
405424,16,33,503,452,0.841328
405425,17,41,501,456,0.818425
405427,32,37,490,455,0.81451
405429,26,33,505,453,0.813452
405430,18,36,492,457,0.811789
405431,31,42,486,453,0.805363
405433,14,30,501,461,0.817746
405435,15,31,496,458,0.808256
405437,30,32,515,453,0.815426
405442,27,37,494,459,0.808687
405452,0,31,507,458,0.819491
405453,24,32,496,453,0.823049
405457,23,32,495,454,0.8172
405458,18,33,497,457,0.819721
405459,34,39,498,455,0.815457
405460,27,41,494,453,0.800102
405461,22,31,501,452,0.835907
405462,22,40,500,457,0.798267
405463,39,37,510,456,0.811312
405465,30,25,503,457,0.806316
405467,18,38,495,458,0.808158
405468,26,27,494,459,0.813832
405472,18,31,499,455,0.807445
405473,15,29,515,462,0.810968
405474,10,31,489,460,0.816489
405480,12,30,504,460,0.819911
405482,26,37,490,455,0.805229
405485,25,28,501,455,0.817332
405490,8,30,502,458,0.817034
405497,28,27,493,459,0.818673
405499,21,26,504,460,0.818164
405502,19,30,489,453,0.815419
405506,9,32,506,461,0.823391
405507,26,37,497,453,0.812493
405512,24,37,495,456,0.814452
405515,15,28,486,452,0.815777
405518,11,31,504,459,0.831496
405519,19,34,496,452,0.80584
405520,6,31,504,462,0.821777
405521,16,31,495,462,0.815328
405566,658,163,1097,590,0.812706
405573,26,36,491,451,0.811808
405574,16,28,495,458,0.818408
405576,33,28,511,458,0.817418
405579,16,31,495,450,0.814996
405581,19,34,495,454,0.810729
405583,18,40,515,461,0.816203
405585,7,28,508,460,0.836582
405586,9,35,498,456,0.811059
405587,3,26,502,464,0.820919
405589,21,36,502,458,0.812585
405591,16,31,500,458,0.812406
405594,29,38,498,455,0.805812
405595,17,39,479,460,0.807116
405596,15,32,490,462,0.815425
405597,12,32,499,461,0.817327
405598,23,39,494,461,0.81098
405599,18,30,502,461,0.819338
405600,26,32,479,455,0.808237
405601,12,29,489,458,0.807239
405602,25,29,501,455,0.848829
405603,6,32,497,456,0.813266
405611,547,19,973,376,0.81215
405638,10,276,193,447,0.773911
405639,13,283,192,441,0.78974
405679,18,28,499,459,0.812756
405680,33,36,485,458,0.807391
405682,33,35,486,453,0.81091
405683,18,27,495,463,0.815207
405686,20,26,498,463,0.817625
405688,14,34,500,463,0.814241
405692,12,36,501,455,0.80678
405693,12,31,505,457,0.811285
405694,6,33,498,456,0.814098
405695,16,33,499,458,0.814806
405696,13,28,492,459,0.815298
405697,615,46,940,362,0.766842
405698,25,41,491,464,0.811942
405699,27,30,512,458,0.814498
405700,22,27,489,452,0.810513
405701,18,36,495,454,0.810603
405702,31,37,489,454,0.812141
405703,23,34,514,457,0.81665
405704,29,35,493,455,0.814033
405705,28,36,491,447,0.794399
405708,24,40,495,457,0.802811
405709,32,34,497,458,0.813747
405711,21,30,496,452,0.81226
405718,11,31,500,457,0.81637
405719,28,31,511,456,0.817485
405720,30,33,491,457,0.813222
405721,27,34,493,458,0.811389
405724,13,27,501,458,0.815323
405725,9,28,502,458,0.833124
405726,12,28,500,458,0.81896
405727,2,29,503,459,0.817226
405729,17,28,499,457,0.818506
405730,16,28,501,452,0.841297
405731,32,35,492,450,0.814798
405733,30,30,497,454,0.820829
405735,35,38,493,452,0.81493
405736,15,29,490,455,0.814171
405738,33,40,491,451,0.81569
405740,14,29,514,458,0.812805
405743,17,30,499,455,0.814792
405745,19,28,494,459,0.818514
405748,12,26,502,460,0.819266
405749,25,35,498,457,0.820737
405751,20,35,495,455,0.813398
405752,7,31,499,460,0.817163
405754,23,34,504,454,0.8153
405755,28,37,492,461,0.81653
405756,0,0,0,0,0.0
405758,32,30,496,457,0.81801
405761,3,26,502,456,0.820469
405762,10,31,493,454,0.813581
405766,33,37,486,454,0.808102
405770,14,30,495,466,0.81777
405773,42,33,505,452,0.807574
405779,704,57,1353,634,0.798443
405813,570,0,971,394,0.823138
405835,43,43,1247,1140,0.783061
405845,606,41,956,359,0.799624
405923,38,54,1243,1142,0.786649
405934,572,7,972,386,0.816641
405959,556,430,754,616,0.737969
405961,126,56,646,541,0.795372
405986,540,2,955,367,0.828037
405987,281,21,534,253,0.794892
406193,0,0,0,0,0.0
406205,501,5,789,261,0.818603
406229,25,26,315,296,0.815992
406230,24,27,313,295,0.809519
406231,770,21,1270,451,0.77651
406246,887,10,1600,689,0.818109
406260,565,302,823,535,0.801294
406278,484,251,769,526,0.828955
406279,803,496,1165,810,0.76534
406287,17,33,377,372,0.804154
406290,484,254,768,521,0.836928
406296,13,12,221,211,0.799904
406361,391,24,687,287,0.813846
406377,565,16,1013,416,0.815485
406406,576,11,1016,417,0.828215
406410,594,24,1010,395,0.819606
40646,1561,13,2339,781,0.753985
406461,601,14,1005,378,0.820989
406481,587,17,1006,393,0.822297
406521,602,15,1021,389,0.824335
406522,602,17,1003,379,0.851679
406531,601,14,1018,387,0.863769
406532,544,15,921,361,0.82216
406544,541,16,912,355,0.81999
406556,534,16,919,351,0.821153
406558,600,17,1004,385,0.817449
406581,548,17,922,357,0.818925
406637,541,18,920,348,0.818191
406689,542,17,914,348,0.815951
406691,550,16,919,352,0.820457
406694,424,8,786,323,0.827016
406699,601,48,958,358,0.798988
406701,629,223,1000,607,0.826898
406771,753,20,1194,406,0.820207
406778,0,0,0,0,0.0
406786,601,18,1019,384,0.822236
406818,38,35,302,261,0.796529
406837,961,34,1570,616,0.822166
406840,962,33,1569,618,0.823296
406841,963,42,1565,623,0.817121
406842,966,41,1561,617,0.81673
406843,961,57,1562,621,0.818123
406846,960,42,1571,629,0.823461
406847,963,39,1565,617,0.818653
406865,964,34,1572,621,0.822823
406866,962,46,1563,622,0.842156
406967,1429,61,2146,734,0.734877
40698,0,0,0,0,0.0
407014,28,26,1233,1138,0.792754
407044,1401,45,2158,754,0.797172
407050,1409,64,2142,739,0.722381
407054,1402,47,2152,747,0.783873
407077,188,31,979,744,0.795031
407079,179,32,975,720,0.811903
407101,214,40,971,749,0.789535
407121,1411,53,2153,744,0.765385
407140,179,28,979,735,0.821114
407141,177,31,978,741,0.819695
407143,202,29,980,727,0.793897
407145,56,66,1222,1117,0.794446
407181,18,38,1244,1140,0.79887
407198,959,46,1565,625,0.835806
407200,961,44,1566,607,0.813218
407204,963,41,1563,612,0.81273
407207,959,51,1566,623,0.810833
407293,500,0,838,327,0.832901
407294,498,0,840,328,0.834462
407297,498,0,840,326,0.831263
407300,500,0,840,327,0.832465
407326,539,326,818,577,0.712037
407327,185,36,979,765,0.817998
407334,0,687,745,1396,0.820514
407347,610,45,951,351,0.78282
407382,195,29,978,740,0.814056
407383,179,28,970,711,0.801763
407387,195,20,980,769,0.81245
407390,206,35,971,741,0.79031
407391,182,24,968,733,0.801767
407414,0,0,0,0,0.0
407480,46,21,1434,1305,0.769221
407487,708,0,1024,284,0.793231
40751,18,18,350,328,0.816108
407513,541,15,926,356,0.84231
407514,535,16,913,351,0.848616
407540,599,21,1012,385,0.815692
407565,700,40,1350,643,0.82093
407569,698,52,1360,643,0.826683
407573,700,58,1358,635,0.809362
407641,698,63,1342,634,0.800425
407648,692,53,1364,632,0.815336
407672,767,47,1259,494,0.811662
407741,0,0,0,0,0.0
407745,549,15,907,345,0.817493
407988,694,28,1183,495,0.818309
407994,499,8,836,345,0.785499
407999,0,0,0,0,0.0
408015,960,39,1561,618,0.824599
408016,962,38,1560,626,0.820985
408017,961,48,1568,616,0.80698
408116,558,13,1017,419,0.821441
408123,602,16,1005,382,0.816332
408347,609,46,942,355,0.737019
408390,41,13,506,463,0.826934
408411,779,29,1221,427,0.805029
408412,0,0,0,0,0.0
408414,0,0,0,0,0.0
408416,0,0,0,0,0.0
408428,29,44,1237,1159,0.80159
408488,715,0,1280,520,0.821621
408500,725,0,1280,485,0.817447
408513,722,0,1280,496,0.823532
408514,717,0,1280,519,0.82637
408516,719,1,1280,513,0.824657
408517,715,0,1280,497,0.825852
408519,719,0,1280,500,0.822784
408520,22,11,393,362,0.80735
408522,714,0,1280,498,0.826326
408524,724,0,1280,502,0.829272
408525,717,0,1280,512,0.825345
408527,719,0,1280,475,0.823569
408528,716,0,1280,485,0.825298
408529,715,0,1280,506,0.826703
408530,68,100,542,516,0.730084
408536,72,78,535,533,0.809993
408538,710,0,1280,530,0.828285
408549,0,0,0,0,0.0
408617,1395,30,2227,807,0.772694
408692,22,45,438,420,0.809462
408886,606,18,1005,381,0.812382
408904,522,301,795,525,0.791195
408971,367,42,793,426,0.760808
408999,715,0,1280,516,0.82401
409003,0,0,0,0,0.0
409017,0,0,0,0,0.0
409022,0,0,0,0,0.0
409092,1355,23,2212,793,0.797102
409145,1338,29,2152,798,0.800994
409146,123,27,659,546,0.837683
409332,0,199,407,594,0.700412
409383,626,26,1160,507,0.803371
409415,268,121,591,408,0.811394
409445,0,196,382,592,0.71202
409483,881,58,1570,697,0.798654
409638,148,5,248,98,0.819754
409707,604,15,1003,373,0.82023
409744,0,0,0,0,0.0
409748,0,0,0,0,0.0
409767,61,40,429,375,0.785244
409768,57,28,427,381,0.809066
409769,59,35,424,378,0.802631
409770,65,42,427,378,0.792613
409886,212,54,962,756,0.730182
409887,1397,39,2170,760,0.81148
409889,1405,51,2159,772,0.780239
409890,1409,43,2164,757,0.780971
409891,336,56,541,240,0.743881
409892,1418,39,2150,733,0.787884
409894,1395,49,2163,747,0.787383
409897,1411,54,2138,736,0.749937
409906,38,41,1251,1121,0.790449
40998,0,0,0,0,0.0
410002,1027,655,1498,1076,0.766313
410004,1033,656,1500,1082,0.761507
410024,55,82,789,752,0.814852
410051,79,42,461,408,0.750826
410131,658,320,836,492,0.767871
410133,0,549,562,1055,0.818171
410211,40,194,369,497,0.780638
41034,472,0,752,265,0.807125
410523,61,77,1215,1087,0.757849
410644,0,0,0,0,0.0
410647,0,0,0,0,0.0
410759,485,40,712,247,0.763752
410909,0,0,0,0,0.0
410925,91,14,421,311,0.799564
410929,0,0,0,0,0.0
410951,24,19,317,298,0.818334
410995,0,0,0,0,0.0
411195,883,108,1363,565,0.733056
411238,18,0,454,336,0.793727
411241,46,42,437,385,0.812737
411242,24,0,469,319,0.809197
411248,18,0,463,330,0.796999
411253,35,17,420,370,0.808168
411255,26,0,463,330,0.806685
411260,37,27,418,354,0.799323
411274,45,56,431,373,0.78278
411276,542,30,1127,527,0.741447
411300,871,22,1582,669,0.800634
411308,872,36,1583,665,0.795004
411325,570,31,873,317,0.814544
411334,576,34,865,308,0.810337
411337,574,35,866,315,0.83479
411338,576,34,872,316,0.818598
411362,574,29,875,325,0.827044
411365,574,35,869,318,0.804591
411370,580,37,872,312,0.792439
411377,578,35,871,318,0.837148
411379,569,30,870,323,0.822973
411380,572,29,872,317,0.815746
411394,571,31,868,305,0.801629
411395,571,30,871,318,0.824624
411396,578,34,864,306,0.816859
411401,575,37,867,313,0.811958
411402,569,42,870,317,0.795851
411452,560,18,915,350,0.812877
411479,603,18,1004,390,0.81677
411497,0,0,0,0,0.0
411502,552,19,918,349,0.813107
411506,5,40,390,362,0.762476
411694,38,55,1230,1125,0.80151
41174,296,73,441,210,0.801183
41182,726,414,1132,782,0.813177
411848,394,2,757,302,0.819619
411924,0,0,0,0,0.0
411944,582,51,1165,575,0.834744
41195,790,418,1193,787,0.804269
41198,589,336,906,623,0.818691
41204,727,60,944,247,0.787498
41209,766,218,1144,542,0.781523
41215,435,8,788,333,0.804907
412159,615,18,985,355,0.809741
41217,775,261,1133,583,0.764978
41219,719,414,1125,776,0.82156
412329,12,311,251,528,0.800989
412352,271,121,592,411,0.822053
412428,0,0,0,0,0.0
41265,1605,28,2368,716,0.813243
41273,721,427,1128,789,0.811053
412804,508,152,828,438,0.814286
412812,616,3,1200,540,0.833939
412826,510,143,826,442,0.821433
41288,284,65,445,209,0.786186
412883,1766,54,2832,1086,0.79051
412886,756,20,1115,359,0.828143
412953,3,225,458,624,0.73745
41304,272,18,624,349,0.813118
413092,35,35,469,449,0.825877
413103,25,23,403,395,0.836421
413108,26,22,403,400,0.838956
413113,29,31,471,462,0.840979
413126,29,26,468,460,0.841594
413127,23,25,405,394,0.845419
413129,28,22,412,403,0.841815
413133,276,85,699,458,0.828703
413193,36,0,572,476,0.82991
41326,643,355,980,646,0.784823
413297,555,14,816,274,0.822519
413311,541,48,912,399,0.834775
413313,588,69,904,401,0.818339
41340,78,55,411,349,0.78745
413584,18,388,329,666,0.789651
413740,0,0,307,265,0.807338
413750,599,15,1011,383,0.826043
413760,604,13,1018,385,0.829366
413765,599,14,1018,386,0.822309
413781,607,15,1010,388,0.818687
413783,0,196,386,595,0.798135
413841,645,335,999,641,0.752043
413883,0,12,262,263,0.71592
413884,0,0,0,0,0.0
41395,975,73,1553,557,0.729753
413953,510,59,816,340,0.708314
41400,0,0,0,0,0.0
414113,442,17,739,287,0.776983
414124,11,22,499,491,0.811547
414195,4,27,519,487,0.807899
414205,1034,47,1611,604,0.821063
414208,1030,59,1608,594,0.80859
414369,587,9,960,382,0.838237
414371,586,7,960,383,0.842009
414380,581,6,960,385,0.841711
414385,32,54,1237,1152,0.795303
414520,700,71,1099,447,0.776053
414527,693,62,1104,447,0.787371
414533,691,71,1100,435,0.76387
414536,1038,53,1606,594,0.813449
414654,1667,3,2178,477,0.829015
414810,0,0,0,0,0.0
414883,0,0,0,0,0.0
414890,0,0,489,451,0.812519
414896,438,11,800,386,0.804446
414959,874,20,1575,671,0.817838
414960,869,12,1580,670,0.817105
415046,209,137,1597,1355,0.749408
415049,212,197,1582,1341,0.731416
415057,230,172,1591,1300,0.746455
415072,73,609,651,1134,0.833927
415074,0,0,0,0,0.0
415125,561,0,1000,367,0.815847
415159,11,18,360,321,0.811401
415161,16,12,360,319,0.82001
415165,17,12,354,318,0.826424
415226,524,208,742,403,0.75404
415227,0,0,0,0,0.0
415229,0,0,0,0,0.0
415239,0,0,0,0,0.0
415241,539,4,874,302,0.819214
415259,0,0,0,0,0.0
415261,0,0,0,0,0.0
415356,294,76,442,203,0.774931
415357,297,71,446,208,0.786079
415363,297,71,441,199,0.799151
415364,292,69,442,200,0.796856
415386,537,3,877,303,0.820553
415387,539,5,879,305,0.816667
415390,537,4,884,306,0.818578
415391,539,4,877,303,0.821721
415409,0,0,0,0,0.0
415432,170,206,338,364,0.806917
415524,961,37,1569,622,0.823228
415526,964,38,1563,620,0.82086
415529,963,45,1567,622,0.81692
415530,960,42,1561,627,0.815629
415598,977,460,1564,1015,0.765094
415638,386,161,662,423,0.83451
415641,386,161,662,423,0.83451
415666,730,344,1182,789,0.797229
415685,388,7,662,265,0.813443
415979,522,10,876,349,0.82369
41630,889,33,1565,675,0.809155
416369,34,31,312,294,0.815947
416390,605,1,1198,543,0.828469
416393,605,5,1197,539,0.82496
416394,411,2,795,361,0.825391
416495,1707,82,2925,1211,0.767152
416500,1659,82,2919,1271,0.794928
416540,0,0,0,0,0.0
416555,691,0,1563,767,0.828368
416557,0,333,284,597,0.797002
416851,581,6,960,385,0.846169
416854,0,27,431,449,0.768277
416856,0,5,375,384,0.845558
416867,155,915,844,1567,0.754093
416897,504,0,700,203,0.820993
416913,479,0,700,224,0.821101
417096,0,0,0,0,0.0
417158,288,70,447,206,0.763539
417163,292,70,442,203,0.785158
417168,540,4,878,304,0.822355
417169,543,5,867,304,0.820304
417170,537,5,873,300,0.822943
41720,12,27,540,516,0.822107
417211,11,345,231,557,0.812233
417255,28,1,465,318,0.788876
417382,15,11,470,425,0.80864
417386,24,29,304,286,0.760776
417438,32,25,413,384,0.79776
417448,34,25,408,380,0.812307
417451,29,28,414,382,0.80998
417454,30,26,414,379,0.810125
417458,30,28,409,382,0.799746
417505,33,27,408,379,0.795769
417508,27,29,412,375,0.800041
417527,37,27,413,377,0.781649
417544,0,0,0,0,0.0
417557,73,54,603,553,0.786571
417576,32,23,413,380,0.802752
417598,3,67,131,181,0.751597
417625,62,54,611,564,0.812361
417638,67,51,603,560,0.808632
417646,63,55,613,556,0.808095
417728,450,22,782,326,0.814064
417732,462,26,773,320,0.808563
417743,0,743,487,1230,0.8119
