img_id,pg_id,blood
614056,NL12-1755876,詹森
614241,CHN2016-06-0126951,利奥
614248,纪念2015-3382014,奶酪
614253,IF2016-88888,西翁
614274,CHN16-15-0185746♂,乔斯佛卡门
614297,C16-0049376	♂,詹森
614675,DV10-01769-1341,德拉帕
614764,2014-29-124816,电脑戈马力
614812,B13-3080124,盖比
614865,2015-29-0142576,电脑戈马力
614952,2017-26-0000614,奶酪
615011,B17-2076309,电脑戈马利
615015,B17-2076301,电脑戈马利
615102,B17-2076357,电脑戈马利
615106,B17-2076151,电脑戈马利
615113,B17-2076425,电脑戈马利
615125,B17-2076318,电脑戈马利
615128,B17-2076396,电脑戈马利
615137,B17-2076392,电脑戈马利
615140,B17-2076302,电脑戈马利
615169,B17-2076325,电脑戈马利
615174,B17-2076408,电脑戈马利
615177,B17-2076122,电脑戈马利
615178,B17-2076370,电脑戈马利
615188,B17-2076404,电脑戈马利
615231,B17-2076312,电脑戈马利
615232,B17-2076395,电脑戈马利
615272,B17-2076405,电脑戈马利
615273,B17-2076047,电脑戈马利
615275,B17-2076131,电脑戈马利
615280,B17-2076303,电脑戈马利
615281,B17-2076435,电脑戈马利
615282,B17-2076140,电脑戈马利
615289,B16-2138111,电脑戈马利
615308,B15-2062042,电脑戈马利
615309,B15-2062084,电脑戈马利
615310,B17-2076142,电脑戈马利
615311,B17-2076120,电脑戈马利
615312,B17-2076143,电脑戈马利
615325,B16-03-1366005,电脑戈马利
615482,2016-15-1882315,凡布利安娜
615535,BELG2010-6052106,乔斯.佛卡门
615542,2017-15-0046682,凡布利安娜
615681,2018-15-0501116,林波尔
615972,CHN2016-17-0033024,佛科克
615974,CHN2012-17-105268,佛科克
616156,BE12-6028353,奶酪小子
616204,2011-0008040,凡代克
616298,2016-01-1338731,利奥
616316,2017-08-0005754,利奥
616392,CHN2016-15-0049238,奶酪小子
616412,C15-0197854	♀,乔斯佛卡门
616510,NL11-1185759,考夫曼
616652,2014-08-215432,乔斯.佛卡门
616653,2013-08-147627,霍夫肯
616812,2018-15-0501130,詹森
616905,,克拉克
617057,CHN2012-22-771640,西翁
617413,6236366,胡本
617867,201804-0925894,甘纳斯
617897,2018-01-0400638,桑杰士
617958,2016-15-0455396,林波尔
618068,B10-2045186,电脑戈马利
618228,2014-15-143091,凡布利安娜
618273,0399026,爱亚卡普詹森
618309,B17-2076310,电脑戈马利
618433,2018-03-0008503,电脑戈马利
618437,2018-03-0066657,电脑戈马利
618444,2016-03-1366003,电脑戈马利
618598,2018-03-0008001,电脑戈马利
618602,2018-03-0008009,电脑戈马利
618605,2018-03-0008388,电脑戈马利
618678,2018-03-0008509,电脑戈马利
618683,2018-03-0066656,电脑戈马利
618685,2018-03-0518807,电脑戈马利
618687,2018-03-0518882,电脑戈马利
618692,2018-03-0518887,电脑戈马利
618850,2013-105586-0609477,凡代克
618868,2017-15-0093115,林波尔
619196,2018101760582,鲁道克拉森
619257,CHN2012-15-912552,胡本
619280,C14-157902,胡本
619565,NL18-1540346,盖比
619577,NL17-1730337,盖比
619585,NL18-1540436,盖比
619595,2009-02-300342,国家一号
619609,2018-03-0066648,电脑戈马利
619610,B12-3088242,盖比
619612,B12-3160798,盖比
619613,B12-3160797,盖比
619622,B17-3008210,盖比
619628,B17-3008345,盖比
619629,B17-3008354,盖比
619630,B17-3008209,盖比
619631,B17-3008340,盖比
619632,B17-3008330,盖比
619633,B17-3008325,盖比
619634,B17-3008259,盖比
619635,B16-3138756,盖比
619642,NL16-1872722,盖比
619648,NL17-1528405,盖比
619649,B17-3008496,盖比
619650,B17-3008347,盖比
619652,B16-3138703,盖比
619875,,波西瓦
619876,,波西瓦
619953,2018-01-0400510,桑杰士
619957,,鲁道克拉森
619962,,鲁道克拉森
619972,,鲁道克拉森
619973,,鲁道克拉森
620031,10-07一10,芬尼卡5000
620040,C16-0049376	♂,杨龚多拉斯
620421,2012-02-003791,红狐731
620492,CHN15-03-0670966,胡本
620524,BELG2012-6307272,葛斯顿.范德瓦尔
620703,BE18--3067579,盖比
620763,B15-6046456,奶酪小子
620768,DV0263-15-198,奶酪小子
620770,NL17-1458574,奶酪小子
620780,B16-3142560,盖比
620877,2017-00-8001184,帝卢速霸龙
620919,BE18-3130828,盖比.凡德纳比
621055,BE18-3067006,盖比.凡德纳比
621271,CHN2018-15-0086963,葛斯顿.范德瓦尔
621545,2014-08-215881,乔斯佛卡门
621546,2013-08-147667,乔斯佛卡门
621622,2016-08-0004556,乔斯.佛卡门
621685,B17-2076141,电脑戈马利
621728,B17-2076305,电脑戈马利
621833,,慕利门
621834,,利奥
621948,NL17-4703991,考夫曼
622106,AU2016-JEDDS12637,甘纳斯世界鸽王冠军家族
622227,14-02-021120,吉林克斯
622327,AU2017-JEDDS10954,甘纳斯世界鸽王冠军家族
622339,CHN12-03-111916,摩利斯.卡萨
622351,2016-32-0743537,芬尼卡5000
622357,2013-特留-6901雄,胡本
622358,2015-特留-3742雌,胡本
622361,CHN2016-02-0045004雄,胡本
622365,CHN2009-02-245061,胡本
622415,1244739,盖比
622420,1244775,盖比
622465,0976658,盖比
622475,0976602,盖比
622520,1249591,盖比
622528,1247228,盖比
622535,1099128,盖比
622536,0976603,盖比
622539,1099157,盖比
622548,1099134,盖比
622555,0976670,盖比
622562,1108553,盖比
623078,1099154,盖比
623089,1108552,盖比
623131,2011-经典赛-313968,胡本
623271,03-0007960,奶酪
623273,0976610,盖比
623274,0976645,盖比
623275,1244763,盖比
623277,1244735,盖比
623291,1099109,盖比
623301,AU2017-JEDDS10947,甘纳斯世界鸽王冠军家族
623332,AU2018-JEDDS35181,甘纳斯世界鸽王冠军家族
623361,BE17-4200081,速霸龙
623409,1247282,盖比
623413,1249535,盖比
623415,1249543,盖比
623422,1247268,盖比
623449,1247243,盖比
623451,1108545,盖比
623454,1247264,盖比
623456,1249511,盖比
623457,1249533,盖比
623466,1247284,盖比
623470,1247290,盖比
62409,BELG02-5051022,乔斯托内
62411,BELG02-6505676,凡龙
624238,B17-2076308,电脑戈马利
624330,2012-08-179334,鲁道克拉森
624353,0399142,爱亚卡普詹森
624364,0399027,爱亚卡普詹森
624369,0399155,爱亚卡普詹森
624462,2018-01-1264208,英格斯
624650,2018-01-1801080,飞戈
62469,2003-10-328846,苍白骑士
624705,▲.2018-01-0816641,凡龙
62496,B06-6267451,胡本原舍
625129,CHN12-03-111566,摩利斯.卡萨
625531,BELG17-3008102,盖比
625586,2017-06-0444415,贝克詹森
625588,2017-06-0444466,贝克詹森
625748,B16-3138754,盖比
625751,B16-3138760,盖比
626171,09-01-280614,凡龙
626172,09-01-280614,凡龙
626212,NL07-1933133,鲁道.克拉森
626405,AU2018-JEDDS35190,甘纳斯世界鸽王冠军家族
626499,0399334,爱亚卡普詹森
626567,B13-5002966,佛尔布文
626586,,盖比
626633,CHN18-8000435,速霸龙
626812,B17-2076139,电脑戈马利
626936,NL2007-1766826,林波尔
626978,0399370,爱亚卡普詹森
627042,0399423,爱亚卡普詹森
627196,CTPRA-2014-498497,詹森红狐狸
627240,2018-04-0158768,佛卡门
627276,0399461,爱亚卡普詹森
627287,0368170,奶酪
627453,CHN2014-02-573584,马克罗森斯
627470,2011-15-124743,慕利门
627480,2018-06-0894157,吐尼尔
627912,2018-13-0008449,电脑.戈马力
627998,2017-000886,考夫曼
628012,2017-0000026,桑杰士
62815,B08－6234080,威廉.吉尔特
628279,1999-50-189872,詹森小火箭
628358,CHN2018-30-0270073,盖比
628384,BELG11-4288345,速霸龙
628596,2018-03-0098669,奶酪
628597,18-03-0098635,奶酪
628688,CHN2018-30-0270126,瓦特
629062,2015-06-0566793,利奥
629132,CHN2015-01-0690689,凡龙
62918,NL08-1191656,詹森
629307,2016-06-0658594,东方不败
629313,B18-2069160,电脑戈马利
629314,B18-2069161,电脑戈马利
629318,B18-2069162,电脑戈马利
629321,B18-2069165,电脑戈马利
629322,B18-2069166,电脑戈马利
629328,B18-2069171,电脑戈马利
629330,B18-2069179,电脑戈马利
629358,0399376,爱亚卡普詹森
629446,B18-2069186,电脑戈马利
629447,B18-2069187,电脑戈马利
629451,B18-2069198,电脑戈马利
629452,B18-2069200,电脑戈马利
629453,B18-2069361,电脑戈马利
629459,B18-2069362,电脑戈马利
629464,B18-2069370,电脑戈马利
629466,B18-2069377,电脑戈马利
629467,B18-2069378,电脑戈马利
629469,B18-2069380,电脑戈马利
629470,B18-2069381,电脑戈马利
629487,B18-2069391,电脑戈马利
629488,B18-2069392,电脑戈马利
629498,B18-2069410,电脑戈马利
629511,2018-01-1111808,杨欧瓦克
629521,2018-01-1111825,杨欧瓦克
629537,2018-01-1111866,杨欧瓦克
629539,2018-01-1111804,杨欧瓦克
629544,2018-01-1111802,杨欧瓦克
629545,2018-01-1111817,杨欧瓦克
629552,2018-01-1111827,杨欧瓦克
629556,B18-2069425,电脑戈马利
629557,B18-2069427,电脑戈马利
629560,B18-2069436,电脑戈马利
629584,B2018-2069437,电脑戈马利
629618,B17-2076324,电脑戈马利
629625,B17-2076376,电脑戈马利
629626,B17-2076398,电脑戈马利
629628,B17-2076423,电脑戈马利
629629,B17-2076426,电脑戈马利
629632,2017-03-1361887,电脑戈马利
629633,2017-03-1361889,电脑戈马利
629634,2017-03-1361890,电脑戈马利
629635,2018-03-0008089,电脑戈马利
629667,T2016-0259,詹森
629878,B16-6188866,乔斯佛卡门
629941,T2017-2315405,詹森
629970,2018-12-0383259,恩格斯
630283,C2017-0172988雌,乔斯佛卡门
630425,T2016-0466,詹森
630497,BELG2014-3157392,盖比·凡得那比
630504,BELG2015-3025022,盖比·凡得那比
630520,BELG2013-3164543,盖比·凡得那比
630540,BELG2018-3128625,盖比·凡得那比
630555,BELG2012-3162831,盖比·凡得那比
630602,B15-1051551,摩利斯.卡萨
630608,B15-1051555,摩利斯.卡萨
630687,2016-01-0231354,桑杰士
630714,CHN2014-13-144442,电脑戈马力
630890,0399486,鸽友通:
631086,2018-12-0380312,恩格斯
631087,2018-12-0380313,恩格斯
631091,B10-6031878,奶酪
631103,B10-6031862,奶酪
631175,BELG2013-2053461,电脑戈马力
631576,C2016-0050743雄,乔斯佛卡门
631578,0399614,爱亚卡普詹森
631673,DV09581-13-1001,考夫曼
631718,2014-31-366445,德拉帕
631750,BE09-4018157,速霸龙
631798,B17-6260774,奶酪小子
631799,B18-6123297,奶酪小子
631800,2017-831,奶酪小子
631824,2017-814,奶酪小子
631825,2017-505,奶酪小子
631842,2005-118111,詹森
631974,C2014-WYZ-143203雄,乔斯佛卡门
632123,2014-06-122175,东方不败
632625,C2013-15-279865♂,乔斯佛卡门
632636,CHN2018-00-B004701,杨欧瓦克
632645,AU2018-JEDDS35108,甘纳斯世界鸽王冠军家族
632652,2006-01-440345,桑杰士
633136,B16-3138736,盖比
633230,C2013--43456,胡本
633238,17-15-0293538,詹森
633360,2014-01-972336,鲁道克拉森
633506,2018-200,奶酪小子
633683,,吉林克斯
633684,,吉林克斯
633685,,吉林克斯
633687,,吉林克斯
633689,,吉林克斯
633738,2018-19-0015957,林波尔
634160,2017-12-0302235,桑杰士
634164,2017-12-0302215,桑杰士
634167,2017-12-0304312,桑杰士
634170,2017-12-0304309,桑杰士
634174,2017-12-0340842,桑杰士
634181,2018-12-0296248,桑杰士
634184,2018-12-0311320,桑杰士
634398,BELG2013-2053230,电脑戈马力
634399,BELG2011-2083306,电脑戈马力
634589,2015-08-0040039,鲁道克拉森
634591,2013-03-200942,钢针家族
634764,2009-15-068386,奶酪
634993,2014-08-348020,钢针家族
634994,2014-08-348019,钢针家族
634999,2018-08-0077579,帝卢·速霸龙
635154,2018-04-1164687,速霸龙
635235,CHN17-03-1150445,摩利斯.卡萨
635266,C2017-0600682,乔斯佛卡门
635446,B15-6091495,凡代克
635547,NL11-1185980,考夫曼
635803,BE13-3048560,飞戈
635815,NL12-1403137,所向无敌
635821,NL12-1403225,所向无敌
636132,2017-77-0010251,红狐
636139,金环089,红狐
63618,CHN2000-10-340423,超远程国血精品
636279,GB14-P33704,葛斯顿.范德瓦尔
636536,C2014-151534雄,乔斯佛卡门
63654,B02－2060857,林伯格
636606,2018-13-0080954,玉麒麟
636609,2018-13-0097802,玉麒麟
636721,BE18-3067379,盖比.凡德纳比
636724,BE18-3067380,盖比.凡德纳比
636726,BE18-3067585,盖比.凡德纳比
636727,BE18-3067599,盖比.凡德纳比
636728,BE18-3067600,盖比.凡德纳比
636729,BE18-3067497,盖比.凡德纳比
636730,BE18-3067498,盖比.凡德纳比
636731,BE18-3130816,盖比.凡德纳比
636749,BE18-3067427,盖比·凡德纳比
636750,BE18-3067342,盖比·凡德纳比
636752,BE17-3008140,盖比·凡德纳比
636756,BE16-3084104,盖比·凡德纳比
636757,BE18-3067364,盖比·凡德纳比
636758,BE18-3067387,盖比·凡德纳比
636761,BE14-6306610,葛斯顿.范德瓦尔
636762,BE14-6306593,葛斯顿.范德瓦尔
636763,BE14-6306632,葛斯顿.范德瓦尔
636764,BE14-6306580,葛斯顿.范德瓦尔
636765,BE14-6306620,葛斯顿.范德瓦尔
636766,BE14-6306621,葛斯顿.范德瓦尔
636859,C2018-0266911,乔斯佛卡门
636928,2011-01-980656,考夫曼
637095,2018-01-0139199,闪电桑杰士
637180,2018-01-0139123,瓦特
637397,2015-02-0005964,盖比
637412,2017-01-0560982,詹森
637486,CHN2012-10-707896,凡龙
637517,2018-11-0337656,利奥
637545,NL2015-1082895,鲁道克拉森
637583,BELG10--6180768,奶酪
637657,GB11-R04102,小飞戈
637662,AU2014-APC-13244,小飞戈
637669,NL17-3750689,鲁道克拉森
637670,CHN2014-3372209,电脑戈马力
637954,CHN18-15-0134580,葛斯顿.范德瓦尔
637969,C2014-515837雄,乔斯佛卡门
637987,CHN2015-12-0212257,德拉帕
637994,CHN2015-12-0214364,德拉帕
637995,CHN2015-12-0214417,德拉帕
637996,CHN2016-32-0670173,德拉帕
637997,CHN2016-32-0670362,德拉帕
637998,CHN2016-32-0670509,德拉帕
638003,CHN2015-12-0211165,佛科克
638265,NL08-1549196,小飞戈
638268,CHN2013-12-101915,盖比
638270,CHN2013-12-101916,盖比
638276,CHN2012-12-261807,飞戈
638283,CHN2013-12-099031,佛科克
638293,CHN2013-12-088900,爱亚卡普詹森
638303,CHN2013-12-088825,桑杰士
638338,CHN2011-12-160915,桑杰士
638359,CHN2013-12-088824,爱亚卡普詹森
638365,CHN2012-12-261806,速霸龙
638369,CHN2011-12-169187,德拉帕
638391,CHN2010-12-174824,桑杰士
638460,CHN2010-12-168652,桑杰士
638461,CHN2010-12-168653,桑杰士
638471,CHN11-10-078271,苍白骑士
638472,CHN11-10-078273,苍白骑士
638473,CHN11-10-078272,苍白骑士
638954,CHN11-32-155488,苍白骑士
639202,B2013-2172424,詹森
639336,2016-06-0068886,桑杰士
639338,2017-06-0068000,桑杰士
639341,C17-0326251雌,胡本
639342,2015-06-0066665,桑杰士
639343,2017-06-0067780,桑杰士
639351,C2017-0200062♂,胡本
639427,CHN17-32-0091417,苍白骑士
639638,BE16-3084483,盖比·凡得那比
639661,幼鸽C17-0070687♂,胡本
639722,CHN15-10-0740612,鲁道克拉森
640073,BELG2005-3006583,盖比.凡德纳比
640091,BELG2006-3008003,盖比·凡得那比
640092,BELG2007-3008347,盖比·凡得那比
640118,BELG2009-3095111,盖比·凡得那比
640161,BELG2010-2024097,盖比·凡得那比
640167,B17-6025423,乔斯佛卡门
640177,BELG2010-3047084,盖比·凡得那比
640325,BELG2010-3047086,盖比·凡得那比
640327,BELG2011-3070033,盖比·凡得那比
640341,BELG2011-3175768,盖比·凡得那比
640365,BELG2012-3089679,盖比.凡德纳比
640392,BELG2014-3067121,盖比·凡得那比
640398,BELG2014-3157495,盖比·凡得那比
640419,BELG2015-3025021,盖比.凡德纳比
640421,BELG2015-3147826,盖比·凡得那比
640424,BELG2015-3150433,盖比.凡德纳比
640462,B16-6165078已售,奶酪小子
640465,B17-6167513,奶酪小子
640466,B16-6167530,奶酪小子
640713,B17-6167640,奶酪小子
640718,B18-6123224,奶酪小子
640721,B18-6123231,奶酪小子
640860,B18-6123264已售,奶酪小子
640864,B18-6123279,奶酪小子
640867,B18-6123371已售,奶酪小子
640876,B18-6123374已售,奶酪小子
640885,B18-6253817,奶酪小子
640889,B18-6253821已售,奶酪小子
640895,C2013-889887,詹森
641000,B18-6253822已售,奶酪小子
641001,B18-6253941,奶酪小子
641002,B18-6253954,奶酪小子
641003,B18-6253961,奶酪小子
641004,B18-6253963已售,奶酪小子
641005,B18-6253966,奶酪小子
641006,B18-6253967,奶酪小子
641010,B18-6254870已售,奶酪小子
641011,B18-6254871,奶酪小子
641012,B18-6254875,奶酪小子
641013,B18-6254876,奶酪小子
641056,B15-1051564,摩利斯.卡萨
641072,BELG2014-3067003,盖比·凡得那比
641088,BELG2016-3084079,盖比·凡得那比
641136,BELG2016-3138788,盖比·凡得那比
641137,BELG2016-3141691,盖比·凡得那比
641141,BE2012-6315136,葛斯顿·范德瓦尔
641167,BELG2017-3008027,盖比·凡得那比
641193,BELG2017-3008872,盖比·凡得那比
641195,BELG2018-3067014,盖比·凡得那比
641468,BELG2018-3067047,盖比·凡得那比
641476,2014-08-348075,鲁道克拉森
641479,2017-08-0085678,鲁道克拉森
641487,2010-08-276672,鲁道克拉森
641491,BELG2018-3067067,盖比·凡得那比
641494,BELG2018-3067086,盖比·凡得那比
641500,BELG2018-3067200,盖比·凡得那比
641508,2016-01-1088200,钢针家族
641548,BELG2018-3067280,盖比.凡德纳比
641551,BELG2018-3067343,盖比.凡德纳比
641674,NL18-1540443,盖比
641679,BE18-2084011,葛斯顿·范德瓦尔
641695,金环001,考夫曼
641699,2018-06-0078859,电脑戈马力
641701,2018-06-0077275,电脑戈马力
641702,218-06-0078860,电脑戈马力
641709,2015-06-0066774,飞戈
641711,CHN17-03-1295665,考夫曼
641721,2018-17-0086089,盖比
641737,B15-1051541,摩利斯.卡萨
641738,2018-17-0086127,奶酪小子
641765,2018-06-0077201,慕利门
641797,B17-2076003,电脑戈马利
641799,B17-2076012,电脑戈马利
641800,B17-2076014,电脑戈马利
641802,B17-2076017,电脑戈马利
641803,B17-2076021,电脑戈马利
641804,B17-2076028,电脑戈马利
641806,B17-2076035,电脑戈马利
641808,B17-2076029,电脑戈马利
641809,B17-2076045,电脑戈马利
641810,B17-2076051,电脑戈马利
641811,B17-2076065,电脑戈马利
641813,B17-2076078,电脑戈马利
641814,B17-2076079,电脑戈马利
641819,01-993504,鲁道克拉森
641824,B17-2076081,电脑戈马利
641826,B17-2076094,电脑戈马利
641829,B17-2076101,电脑戈马利
641831,B17-2076106,电脑戈马利
641839,B17-2076111,电脑戈马利
641841,B17-2076113,电脑戈马利
641846,B17-2076125,电脑戈马利
641858,B18-2069190,电脑戈马利
641860,B18-2069197,电脑戈马利
641864,B18-2069367,电脑戈马利
641866,B18-2069390,电脑戈马利
641869,B18-2069399,电脑戈马利
641870,B18-2069405,电脑戈马利
641875,B18-2069419,电脑戈马利
641917,B15-3144517,盖比
641944,BE10-6031710,奶酪小子
641983,BELG2013-3160858,盖比·凡得那比
641987,BELG2015-3147825,盖比·凡得那比
641988,CHN2016-09-0445149,吉林克斯
641994,BELG2015-3150458,盖比.凡德纳比
641997,BELG2015-3150484,盖比·凡得那比
642000,BELG2016-3084127,盖比·凡得那比
642002,BELG2016-3138774,盖比·凡得那比
642003,BELG2016-3138880,盖比.凡德纳比
642004,BELG2016-3141635,盖比.凡德纳比
642012,BELG2018-3067049,盖比·凡得那比
642024,CHN18-03-1397970,考夫曼
642048,C2015-0228872,乔斯佛卡门
642054,B18-2069251,电脑戈马利
642106,B18-2069397,电脑戈马利
642107,B18-2069407,电脑戈马利
642109,B18-2069413,电脑戈马利
642110,B18-2069441,电脑戈马利
642111,B17-2076049,电脑戈马利
642112,B17-2076210,电脑戈马利
642113,B17-2076258,电脑戈马利
642114,B17-2076007,电脑戈马利
642115,B17-2076019,电脑戈马利
642116,B17-2076026,电脑戈马利
642117,B17-2076030,电脑戈马利
642118,B17-2076041,电脑戈马利
642119,B17-2076061,电脑戈马利
642120,B17-2076080,电脑戈马利
642121,B17-2076095,电脑戈马利
642122,B17-2076102,电脑戈马利
642124,B17-2076107,电脑戈马利
642125,B17-2076114,电脑戈马利
642126,B17-2076119,电脑戈马利
642127,B17-2076226,电脑戈马利
642137,CHN18-03-1397351,考夫曼
642266,C2018-0262576雄,乔斯佛卡门
642273,C2018-0064254雄,乔斯佛卡门
642284,C18-0064227雌,胡本
642371,BELG-09-3021793,飞戈
642372,BELG-09-5061757,小飞戈
642559,2018-15-0253667,速霸龙
642682,CHN18-03-1397378,考夫曼
642683,CHN17-32-0354709,考夫曼
642716,C2018-0901072,乔斯佛卡门
642733,CHN16-32-0659998,夏拉肯
642734,CHN12-10-663238,苍白骑士
642735,CHN16-32-0657341,苍白骑士
642737,CHN16-32-0663566,苍白骑士
642740,CHN17-32-0091051,苍白骑士
642804,2016-30-0200718,苍白骑士
642805,2016-30-0205088,苍白骑士
642806,2015-30-0018013,苍白骑士
642853,2015-30-0018007,詹森
642930,CHN14-32-042098,考夫曼
642978,B17-5123511,佛尔布文
642979,B17-5003414,佛尔布文
643004,B18-5040307,佛尔布文
643014,B18-5122854,佛尔布文
643019,2010-30-369662,克拉克
643058,2017-30-0001631,凡龙
643111,2013-06-390314,詹森红狐狸
643171,NL09-1403377,詹森
643345,NL2011-1159933,文斯特拉
643363,2018-3067381,盖比
643366,2018-潮安-280361雄,盖比
643367,2018-潮安-280362雄,盖比
643368,2017-6174548,恩格斯
643589,2017-01-1011285,林波尔
643590,2018-15-0595802,林波尔
64362,CHN2011-09-197520,詹森红狐狸
643635,CHN2009-32-363751♂CHN2010-32-364763♀,乔斯佛卡门
643672,CHN2010-15-021111♂CHN2010-32-361233♀,胡本
643805,B17-2076307,电脑戈马利
643806,B17-2076147,电脑戈马利
643807,B17-2076439,电脑戈马利
643809,B15-2062061,电脑戈马利
643877,B2013-6103507,桑杰士
643884,B17-2076373,电脑戈马利
643920,2018-06-0894162,吐尼尔
643954,2017-24-0201120,速霸龙
643965,NL05-1339168,林波尔
644133,C2016-TB-0567347雌,乔斯佛卡门
644139,2005-01-000000,林波尔
644238,2018-15-0501118,林波尔
644319,C2018-0069942,乔斯佛卡门
644320,19-006651819-0303174,乔斯佛卡门
644496,2015-15-0185559,詹森
644562,B17-2076342,电脑戈马利
644579,CHN2010-15-000203♀,詹森
644719,C14-164976,胡本
644721,C16-1237321.,胡本
644722,C2016-0003147,桑杰士
644796,BE2016-6075768,凡戴克
644815,CHN2017-02-0008165,奶酪小子
644816,CHN2015-02-0001576,奶酪小子
644817,CHN2015-02-0001577,奶酪小子
644818,CHN2015-02-0500556,奶酪小子
644819,CHN2017-02-0008166,奶酪小子
644821,CHN2018-02-0018777,奶酪小子
644822,CHN2018-02-0165598,奶酪小子
644833,2015-15-0185556,詹森
644981,BE14-6306584,奶酪小子
644982,CHN2017-02-0522522,奶酪小子
645046,2015-15-0185558,詹森
645066,008041,闪电桑杰士
645087,C17-0241448♀,乔斯佛卡门
645089,C17-0126531♀,乔斯佛卡门
64514,NL04-1195668,佛科克
645151,2018-15-0501257,林波尔
645273,2014-000000,乔斯佛卡门
645329,2016-15-0262216,林波尔
645632,2014-15-059624,凡布利安娜
645637,2015-15-208214,凡布利安娜
645647,2016-15-2123811,凡布利安娜
645725,B09-6358208,胡本原舍
645726,B09-6358201,胡本原舍
645861,2015-15-0668471,林波尔
645862,2016-32-1680065,凡布利安娜
645864,2018-32-0263241,凡布利安娜
645865,2016-15-3156016,凡代克
645885,CHN2017-02-0008329,奶酪小子
645886,CHN2018-02-0018885,奶酪小子
645887,CHN2018-02-0018886,奶酪小子
645888,CHN2018-02-0018999,奶酪小子
64589,08-07-065059,芬妮卡5000
645921,C16-3134212♀,乔斯佛卡门
645931,2017-15-0221198,詹森
645944,2018-10-0696094,李鸟
64599,CHN2008-10-268105,超远程国血精品
646053,17-601785,乔斯佛卡门
646063,2016-15-0272336,林波尔
646176,C2015-1623269,乔斯佛卡门
646200,2015-15-0201775,凡布利安娜
646207,2015-15-0125705,凡布利安娜
646208,2016-15-0156180,凡布利安娜
646400,CHN2015-02-0001588,奶酪小子
646401,CHN2016-02-0603273,奶酪小子
646519,C2017-0250728♀,胡本
646684,BE14-4000569,速霸龙
646753,CHN2017-02-0005649,奶酪小子
646754,CHN2017-02-0005727,奶酪小子
64681,CHN00-10-225386,苍白骑士
646888,B14-3157393,盖比.凡德纳比
646900,2018-15-0501300,林波尔
646903,BELG2018-3067396,盖比.凡德纳比
646946,CHN2018-01-1364005,詹森
646981,2016-15-0544594,林波尔
647147,CHN2016-02-0307064,奶酪小子
647226,CHN11-10-229849,苍白
647227,CHN11-10-229865,苍白
647228,CHN11-10-229892,苍白
647229,CHN11-10-229879,苍白
647265,B11-6240349,凡戴克
647346,2016-01-10547,林波尔
647356,2014--03-168006,林波尔
647357,2012-03-711007,林波尔
647358,2017-0799997,林波尔
647359,2016-0618887,林波尔
647360,2015-0055555,林波尔
647399,BE14-6306602,奶酪小子
647417,NL17-1852040,杨阿腾
647423,2013-15-003989-379458,凡布利安娜
647428,NL18-1803333,杨阿腾
647429,NL18-1803395,杨阿腾
647431,NL18-1803466,杨阿腾
647432,NL18-1803469,杨阿腾
647433,NL18-1803497,杨阿腾
647434,NL18-1803516,杨阿腾
647435,NL18-1803522,杨阿腾
647437,NL18-1803544,杨阿腾
647439,NL18-1803573,杨阿腾
647440,NL18-1803580,杨阿腾
647441,NL18-1803589,杨阿腾
647442,NL18-1803600,杨阿腾
647443,NL18-1803615,杨阿腾
647444,NL18-1803649,杨阿腾
647445,NL18-1803688,杨阿腾
647451,CHN2016-02-0666131,奶酪小子
647452,CHN2016-02-0666132,奶酪小子
647531,2016-15-0385368,凡布利安娜
648027,BE2012-4176401,盖比
648028,BE2012-4281887,盖比
648197,AU2017-TDYL-90,夏拉肯
648198,AU2017-TDYL-72,夏拉肯
648200,CHN2011-01-233717,夏拉肯
648201,CHN2011-01-717143,夏拉肯
648202,CHN2012-01-662735,夏拉肯
648203,CHN2012-01-265058,夏拉肯
648292,BE2014-3143029,盖比
648319,BELG2016-6271033,葛斯顿.范德瓦尔
648320,C17-0888690♂,胡本
648337,BE2014-6306599,奶酪小子
648338,BE2007-6033149,奶酪小子
648339,BE2007-6033166,奶酪小子
648418,C17-0019204♂,乔斯佛卡门
648440,CHN2018-11-0350253,詹森
648441,CHN2018-11-0350243,詹森
648541,2018-15-0595999,林波尔
648687,CHN09-03-678172,摩利斯.卡萨
648780,BELG2008-6385508,葛斯顿·范德瓦尔
648782,CHN12-03-111287,詹森
649271,2018-15-0253995,林波尔
649281,BE2014-4279755,速霸龙
649282,BE2014-4000362,福雷迪.范西
649285,BE2014-4279759,速霸龙
649286,BE2015-4130090,速霸龙
649287,BE15-4130224,速霸龙
649397,16-0066377,奶酪
649398,16-03-1410081,奶酪
649399,16-01-1085267,奶酪
649405,16-03-0066398,奶酪
649408,12-03-666150,飞戈
649413,13-03-702457,飞戈
649417,16-01-1085267,飞戈
649497,B11-6240349,凡代克
649854,14-342904B05-6234336,乔斯佛卡门
649923,2018-15-0501185,林波尔
649951,CHN2018-11-0350380,詹森
650115,BELG2018-6024255,吉林克斯
650174,2018-006,乔斯佛卡门
650206,BE17-5033278,乔斯托内
650207,BE15-2306612,乔斯托内
650277,B15-2319134,盖比.凡德纳比
650291,B06-6034899,奶酪
650486,CHN12-03-111973,詹森
650537,2017-01-0058889,林波尔
650572,CHN2013-03-138921,盖比·凡得那比
650633,BELG2016-6023014,葛斯顿.范德瓦尔
650648,BELG2016-6033658,吉林克斯
650832,B17-6025444,乔斯.佛卡门
