img_id,blood_id,blood_name
291420,B2008-6340442,瑞克赫尔曼×佛科克
196990,B2008-6340442,瑞克赫尔曼×范登帕斯
291394,B2008-6340442,瑞克赫尔曼×范登帕斯
295499,B2008-6340442,瑞克赫尔曼×范登帕斯
367223,B2008-6340442,瑞克赫尔曼×范登帕斯
367382,B2008-6340442,瑞克赫尔曼×范登帕斯
428600,B2008-6340454,瑞克赫尔曼×范登帕斯
348021,08-01-742992,瓦特
348653,08-01-742992,瓦特
366093,11-01-243442,瓦特
637180,2007-01-189787,瓦特
628688,2007-08-022864,瓦特
495325,2011-01-13900,瓦特
672308,2012-07-206836,瓦特
440341,2012-13-077661,瓦特
672806,2016-07-0061900230,瓦特
113297,B03-6063937,瓦特
191852,B04-6244764,瓦特
386586,B81-6600376,瓦特
317464,04-03-364805,甘纳斯
317467,04-03-364808,甘纳斯
317468,04-03-364808,甘纳斯
317473,04-03-364808,甘纳斯
317475,04-03-364808,甘纳斯
317476,04-03-364808,甘纳斯
317967,04-03-364808,甘纳斯
317968,04-03-364808,甘纳斯
317969,04-03-364808,甘纳斯
226472,2007-09-353508,甘纳斯
283250,2008-16-006840,甘纳斯
90260,2010-09-275877,甘纳斯
193433,B98-6210287,甘纳斯
18668,N01-0180150,甘纳斯
18675,N01-0180150,甘纳斯
18674,N02-2134873,甘纳斯
565110,N07-1955910,甘纳斯
363100,N92-1360699,甘纳斯
530103,N92-1360699,甘纳斯
473579,N92-5212278,甘纳斯
473586,N92-5212278,甘纳斯
102710,N93-4053083,甘纳斯
102709,N93-9323197,甘纳斯
219687,N94-1879385,甘纳斯
292438,N04-0468247,甘纳斯世界鸽王冠军家族
292476,N04-0468247,甘纳斯世界鸽王冠军家族
395870,N04-0468247,甘纳斯世界鸽王冠军家族
480791,N04-0468247,甘纳斯世界鸽王冠军家族
481318,N04-0468247,甘纳斯世界鸽王冠军家族
481319,N04-0468247,甘纳斯世界鸽王冠军家族
481661,N04-0468247,甘纳斯世界鸽王冠军家族
481671,N04-0468247,甘纳斯世界鸽王冠军家族
482437,N04-0468247,甘纳斯世界鸽王冠军家族
482653,N04-0468247,甘纳斯世界鸽王冠军家族
519868,N04-0468247,甘纳斯世界鸽王冠军家族
519871,N04-0468247,甘纳斯世界鸽王冠军家族
519932,N04-0468247,甘纳斯世界鸽王冠军家族
558545,N04-0468247,甘纳斯世界鸽王冠军家族
558547,N04-0468247,甘纳斯世界鸽王冠军家族
558555,N04-0468247,甘纳斯世界鸽王冠军家族
558556,N04-0468247,甘纳斯世界鸽王冠军家族
622327,N04-0468247,甘纳斯世界鸽王冠军家族
623301,N04-0468247,甘纳斯世界鸽王冠军家族
481673,N92-5212278,甘纳斯世界鸽王冠军家族
558989,N92-5212278,甘纳斯世界鸽王冠军家族
622106,N92-5212278,甘纳斯世界鸽王冠军家族
293297,N99-1057148,甘纳斯世界鸽王冠军家族
460858,N99-1057148,甘纳斯世界鸽王冠军家族
465582,N99-1057148,甘纳斯世界鸽王冠军家族
481664,N99-1057148,甘纳斯世界鸽王冠军家族
482438,N99-1057148,甘纳斯世界鸽王冠军家族
519967,N99-1057148,甘纳斯世界鸽王冠军家族
544920,N99-1057148,甘纳斯世界鸽王冠军家族
623332,N99-1057148,甘纳斯世界鸽王冠军家族
626405,N99-1057148,甘纳斯世界鸽王冠军家族
632645,N99-1057148,甘纳斯世界鸽王冠军家族
543323,N99-1057148,甘纳斯火箭
543326,N99-1057148,甘纳斯火箭
543327,N99-1057148,甘纳斯火箭
543329,N99-1057148,甘纳斯火箭
590544,B91-6085334,甘纳斯系
590538,N04-0468247,甘纳斯系
590542,N92-5212278,甘纳斯系
590479,N93-9397578,甘纳斯系
590540,N93-9397578,甘纳斯系
265156,09-09-316884,电脑
665881,2015-15-1280815,电脑
677285,2019-04-0702622,电脑
261333,8978-1586-2005,电脑
288682,B02-2214263,电脑
43798,B02-2214263,电脑
26363,B83-2350199,电脑
381197,B83-2350199,电脑-戈马力
276166,B86-2118042,电脑-戈马力
653954,B90-2553359,电脑-戈马力
542080,1993-2132123,电脑.戈马力
542198,1993-2132123,电脑.戈马力
522643,2009-2054048,电脑.戈马力
627912,2009-2054048,电脑.戈马力
675461,2009-2054048,电脑.戈马力
368460,2010-2045101,电脑.戈马力
542190,2010-2045101,电脑.戈马力
368439,2010-2045207,电脑.戈马力
666330,B92-2198165,电脑.戈马力
165971,B98-3158062,电脑.戈马力
166335,B98-3158062,电脑.戈马力
381149,B99-2036005,电脑.戈马力
550390,2007-15-083515,电脑·戈马利
628278,2012-15-100266,电脑·戈马利
159177,B83-2350199,电脑·戈马利
567599,D02065-03-411,电脑·戈马利
463658,0112-2061184,电脑·戈马力
463659,0112-2061184,电脑·戈马力
463660,0112-2061184,电脑·戈马力
463662,0112-2061184,电脑·戈马力
463663,0112-2061184,电脑·戈马力
182924,2011-26-099888,电脑·戈马力
463680,B10-2215863,电脑·戈马力
463681,B10-2215863,电脑·戈马力
463683,B10-2215863,电脑·戈马力
463684,B10-2215863,电脑·戈马力
463686,B10-2215863,电脑·戈马力
463676,BLG2005-2143070,电脑·戈马力
463673,BLG2011-2083155,电脑·戈马力
463669,BLG2012-2061162,电脑·戈马力
191793,2003-04-001038,电脑大毛脚
191800,2003-04-001038,电脑大毛脚
194748,2003-04-001038,电脑大毛脚
194750,2003-04-001038,电脑大毛脚
194753,2003-04-001038,电脑大毛脚
194755,2003-04-001038,电脑大毛脚
195157,2003-04-001038,电脑大毛脚
615325,2010-2045207,电脑戈马利
121918,2011-2083011,电脑戈马利
121919,2011-2083011,电脑戈马利
393901,2011-2083011,电脑戈马利
393905,2011-2083011,电脑戈马利
393910,2011-2083011,电脑戈马利
393912,2011-2083011,电脑戈马利
393914,2011-2083011,电脑戈马利
393922,2011-2083011,电脑戈马利
393923,2011-2083011,电脑戈马利
393926,2011-2083011,电脑戈马利
393929,2011-2083011,电脑戈马利
393933,2011-2083011,电脑戈马利
393934,2011-2083011,电脑戈马利
393940,2011-2083011,电脑戈马利
395638,B01-2137150,电脑戈马利
395770,B01-2137150,电脑戈马利
506933,B01-2137150,电脑戈马利
615174,B01-6455003,电脑戈马利
641858,B01-6455003,电脑戈马利
393942,B02-2214263,电脑戈马利
393906,B02-2214269,电脑戈马利
393931,B02-2214269,电脑戈马利
591297,B03-4290095,电脑戈马利
591299,B03-4290095,电脑戈马利
615125,B03-4290095,电脑戈马利
615273,B03-4290095,电脑戈马利
626812,B03-4290095,电脑戈马利
629328,B03-4290095,电脑戈马利
641804,B03-4290095,电脑戈马利
641808,B03-4290095,电脑戈马利
479101,B04-2294930,电脑戈马利
615177,B04-2294930,电脑戈马利
666158,B04-4375935,电脑戈马利
666159,B04-4375935,电脑戈马利
629635,B04-5174902,电脑戈马利
395639,B05-2142800,电脑戈马利
418129,B05-2142800,电脑戈马利
420036,B05-2142800,电脑戈马利
591301,B05-2142800,电脑戈马利
615281,B05-2142800,电脑戈马利
618437,B05-2142800,电脑戈马利
618685,B05-2142800,电脑戈马利
629632,B05-2142800,电脑戈马利
642117,B05-2142800,电脑戈马利
665400,B05-2142800,电脑戈马利
666078,B05-2142800,电脑戈马利
482539,B06-2082050,电脑戈马利
629633,B06-2082050,电脑戈马利
666077,B06-2082050,电脑戈马利
666209,B06-2082164,电脑戈马利
666211,B06-2082164,电脑戈马利
629330,B06-3008003,电脑戈马利
641866,B06-3008003,电脑戈马利
641869,B06-3008003,电脑戈马利
46723,B08-2040300,电脑戈马利
395637,B10-2045187,电脑戈马利
592531,B10-2045187,电脑戈马利
592563,B10-2045187,电脑戈马利
592566,B10-2045187,电脑戈马利
618444,B10-2045187,电脑戈马利
618605,B10-2045187,电脑戈马利
618683,B10-2045187,电脑戈马利
629634,B10-2045187,电脑戈马利
641806,B10-2045187,电脑戈马利
665818,B10-2045187,电脑戈马利
615128,B11-6091408,电脑戈马利
641802,B11-6091408,电脑戈马利
641814,B11-6091408,电脑戈马利
666072,B11-6091408,电脑戈马利
666073,B11-6091408,电脑戈马利
666217,B13-3079100,电脑戈马利
260742,B83-2350199,电脑戈马利
261093,B83-2350199,电脑戈马利
343875,B83-2350199,电脑戈马利
343880,B83-2350199,电脑戈马利
343886,B83-2350199,电脑戈马利
479100,B83-2350199,电脑戈马利
479102,B83-2350199,电脑戈马利
480100,B83-2350199,电脑戈马利
482537,B83-2350199,电脑戈马利
482540,B83-2350199,电脑戈马利
486541,B83-2350199,电脑戈马利
506868,B83-2350199,电脑戈马利
535371,B83-2350199,电脑戈马利
558572,B83-2350199,电脑戈马利
558573,B83-2350199,电脑戈马利
558575,B83-2350199,电脑戈马利
558576,B83-2350199,电脑戈马利
558578,B83-2350199,电脑戈马利
558580,B83-2350199,电脑戈马利
591322,B83-2350199,电脑戈马利
591325,B83-2350199,电脑戈马利
592523,B83-2350199,电脑戈马利
592527,B83-2350199,电脑戈马利
592530,B83-2350199,电脑戈马利
592533,B83-2350199,电脑戈马利
592534,B83-2350199,电脑戈马利
592535,B83-2350199,电脑戈马利
592537,B83-2350199,电脑戈马利
592538,B83-2350199,电脑戈马利
592540,B83-2350199,电脑戈马利
592541,B83-2350199,电脑戈马利
592542,B83-2350199,电脑戈马利
592556,B83-2350199,电脑戈马利
592557,B83-2350199,电脑戈马利
592561,B83-2350199,电脑戈马利
592565,B83-2350199,电脑戈马利
592569,B83-2350199,电脑戈马利
592576,B83-2350199,电脑戈马利
592577,B83-2350199,电脑戈马利
615102,B83-2350199,电脑戈马利
615113,B83-2350199,电脑戈马利
615231,B83-2350199,电脑戈马利
615232,B83-2350199,电脑戈马利
615280,B83-2350199,电脑戈马利
615282,B83-2350199,电脑戈马利
615310,B83-2350199,电脑戈马利
615312,B83-2350199,电脑戈马利
618433,B83-2350199,电脑戈马利
618602,B83-2350199,电脑戈马利
618687,B83-2350199,电脑戈马利
618692,B83-2350199,电脑戈马利
621685,B83-2350199,电脑戈马利
629321,B83-2350199,电脑戈马利
629452,B83-2350199,电脑戈马利
629467,B83-2350199,电脑戈马利
629469,B83-2350199,电脑戈马利
629470,B83-2350199,电脑戈马利
629557,B83-2350199,电脑戈马利
629560,B83-2350199,电脑戈马利
629584,B83-2350199,电脑戈马利
629628,B83-2350199,电脑戈马利
629629,B83-2350199,电脑戈马利
641800,B83-2350199,电脑戈马利
641803,B83-2350199,电脑戈马利
641811,B83-2350199,电脑戈马利
641829,B83-2350199,电脑戈马利
641831,B83-2350199,电脑戈马利
641870,B83-2350199,电脑戈马利
642114,B83-2350199,电脑戈马利
642115,B83-2350199,电脑戈马利
642120,B83-2350199,电脑戈马利
642121,B83-2350199,电脑戈马利
643806,B83-2350199,电脑戈马利
644562,B83-2350199,电脑戈马利
665836,B83-2350199,电脑戈马利
553446,B90-2553359,电脑戈马利
395635,B92-2198165,电脑戈马利
445685,B92-2198165,电脑戈马利
592564,B95-6246005,电脑戈马利
269945,B96-4391970,电脑戈马利
11501,B98-2061202,电脑戈马利
19302,B98-3158062,电脑戈马利
577561,B98-3158062,电脑戈马利
577568,B98-3158062,电脑戈马利
577572,B98-3158062,电脑戈马利
577574,B98-3158062,电脑戈马利
577575,B98-3158062,电脑戈马利
579204,B98-3158062,电脑戈马利
591300,B98-3158062,电脑戈马利
592525,B98-3158062,电脑戈马利
592539,B98-3158062,电脑戈马利
592544,B98-3158062,电脑戈马利
592562,B98-3158062,电脑戈马利
592568,B98-3158062,电脑戈马利
592571,B98-3158062,电脑戈马利
592573,B98-3158062,电脑戈马利
592574,B98-3158062,电脑戈马利
592575,B98-3158062,电脑戈马利
592578,B98-3158062,电脑戈马利
615015,B98-3158062,电脑戈马利
615106,B98-3158062,电脑戈马利
615137,B98-3158062,电脑戈马利
615140,B98-3158062,电脑戈马利
615178,B98-3158062,电脑戈马利
615272,B98-3158062,电脑戈马利
615275,B98-3158062,电脑戈马利
615308,B98-3158062,电脑戈马利
615311,B98-3158062,电脑戈马利
618309,B98-3158062,电脑戈马利
624238,B98-3158062,电脑戈马利
629318,B98-3158062,电脑戈马利
629322,B98-3158062,电脑戈马利
629446,B98-3158062,电脑戈马利
629447,B98-3158062,电脑戈马利
629451,B98-3158062,电脑戈马利
629464,B98-3158062,电脑戈马利
629466,B98-3158062,电脑戈马利
629487,B98-3158062,电脑戈马利
629556,B98-3158062,电脑戈马利
629618,B98-3158062,电脑戈马利
641797,B98-3158062,电脑戈马利
641799,B98-3158062,电脑戈马利
641809,B98-3158062,电脑戈马利
641813,B98-3158062,电脑戈马利
641824,B98-3158062,电脑戈马利
641860,B98-3158062,电脑戈马利
641864,B98-3158062,电脑戈马利
642054,B98-3158062,电脑戈马利
642106,B98-3158062,电脑戈马利
642109,B98-3158062,电脑戈马利
642111,B98-3158062,电脑戈马利
642113,B98-3158062,电脑戈马利
642118,B98-3158062,电脑戈马利
642124,B98-3158062,电脑戈马利
642125,B98-3158062,电脑戈马利
642126,B98-3158062,电脑戈马利
643807,B98-3158062,电脑戈马利
643884,B98-3158062,电脑戈马利
629453,BLG2001-2137150,电脑戈马利
629459,BLG2001-2137150,电脑戈马利
641846,BLG2001-2137150,电脑戈马利
642107,BLG2001-2137150,电脑戈马利
642119,BLG2001-2137150,电脑戈马利
121920,D02065-03-411,电脑戈马利
393898,D02065-03-411,电脑戈马利
393899,D02065-03-411,电脑戈马利
393907,D02065-03-411,电脑戈马利
393924,D02065-03-411,电脑戈马利
393927,D02065-03-411,电脑戈马利
393932,D02065-03-411,电脑戈马利
393936,D02065-03-411,电脑戈马利
393945,D02065-03-411,电脑戈马利
284483,D06-02065-316,电脑戈马利
678097,2011-2083011,电脑戈马力
631175,2019-13-0156624,电脑戈马力
634399,2019-13-0156624,电脑戈马力
634398,2019-13-0167762,电脑戈马力
630714,2019-13-0167786,电脑戈马力
467658,B00-2026444,电脑戈马力
679556,B01-2137150,电脑戈马力
211271,B02-2214260,电脑戈马力
314020,B02-2214260,电脑戈马力
314022,B03-2191170,电脑戈马力
118409,B03-2191258,电脑戈马力
667251,B04-5174902,电脑戈马力
679397,B04-5174902,电脑戈马力
679559,B04-5174902,电脑戈马力
679310,B05-2142800,电脑戈马力
667237,B05-5223008,电脑戈马力
679562,B05-5223008,电脑戈马力
600549,B06-2082050,电脑戈马力
679564,B06-2082050,电脑戈马力
170281,B08-2040236,电脑戈马力
215608,B08-2040300,电脑戈马力
215609,B08-2040300,电脑戈马力
614764,B09-2056917,电脑戈马力
667245,B10-2045127,电脑戈马力
679566,B10-2045127,电脑戈马力
215605,B10-2045187,电脑戈马力
311340,B10-2045187,电脑戈马力
679396,B10-2045187,电脑戈马力
679557,B10-2045187,电脑戈马力
679558,B10-2045187,电脑戈马力
679561,B10-2045187,电脑戈马力
513446,B10-2045207,电脑戈马力
513539,B10-2045207,电脑戈马力
514169,B10-2045207,电脑戈马力
514192,B10-2045207,电脑戈马力
514236,B10-2045207,电脑戈马力
514240,B10-2045207,电脑戈马力
679313,B10-2045207,电脑戈马力
679314,B10-2045207,电脑戈马力
641699,B2005-2143149,电脑戈马力
641702,B2005-2143149,电脑戈马力
390779,B83-2350199,电脑戈马力
479395,B83-2350199,电脑戈马力
483921,B83-2350199,电脑戈马力
514283,B83-2350199,电脑戈马力
83369,B83-2350199,电脑戈马力
178072,B90-2553359,电脑戈马力
536323,B92-2198165,电脑戈马力
600547,B92-2198165,电脑戈马力
119149,B92-5170691,电脑戈马力
119152,B92-5170691,电脑戈马力
119145,B98-5143216,电脑戈马力
667265,BLG2001-2137150,电脑戈马力
256328,B06-2082218,电脑戈马力x德拉帕
327555,B06-2082218,电脑戈马力x德拉帕
358549,B06-2082218,电脑戈马力x德拉帕
497775,B06-2082218,电脑戈马力x德拉帕
549649,B06-2082218,电脑戈马力x德拉帕
549650,B06-2082218,电脑戈马力x德拉帕
549651,B06-2082218,电脑戈马力x德拉帕
549652,B06-2082218,电脑戈马力x德拉帕
563676,2013-03-094401,白雪公主
560217,2014-01-322812,白雪公主
562250,2014-01-322812,白雪公主
573487,2014-01-322812,白雪公主
431412,2016-03-0056024,白雪公主
339127,2017-03-0869405,白雪公主
430274,2017-03-0869405,白雪公主
498397,2017-03-0869405,白雪公主
489521,2017-03-0869407,白雪公主
497672,2017-03-0869408,白雪公主
465389,B09-5061838,白雪公主
509585,01-01-011601,盖比
509586,01-01-011601,盖比
159817,01-22-668842,盖比
405460,01-22-668842,盖比
405719,01-22-668842,盖比
71942,01-22-668842,盖比
661196,12-01-229510,盖比
545547,14-19-083325,盖比
674260,14-19-083325,盖比
574637,15-03-1307231,盖比
545843,15-19-0322055,盖比
674206,15-19-0322055,盖比
674211,15-19-0322055,盖比
674217,15-19-0322055,盖比
674262,15-19-0322055,盖比
674263,15-19-0322055,盖比
386318,15-19-0322334,盖比
388914,15-19-0322334,盖比
388917,15-19-0322334,盖比
545433,15-19-0322334,盖比
545434,15-19-0322334,盖比
545435,15-19-0322334,盖比
545436,15-19-0322334,盖比
545476,15-19-0322334,盖比
545480,15-19-0322334,盖比
545494,15-19-0322334,盖比
551664,15-19-0322334,盖比
674209,15-19-0322334,盖比
674213,15-19-0322334,盖比
674258,15-19-0322334,盖比
545842,16-19-0449333,盖比
674244,16-19-0449333,盖比
623273,17-03-1084141,盖比
405424,2001-22-668842,盖比
405429,2001-22-668842,盖比
405433,2001-22-668842,盖比
405435,2001-22-668842,盖比
405452,2001-22-668842,盖比
405457,2001-22-668842,盖比
405458,2001-22-668842,盖比
405461,2001-22-668842,盖比
405462,2001-22-668842,盖比
405751,2001-22-668842,盖比
405752,2001-22-668842,盖比
405754,2001-22-668842,盖比
405762,2001-22-668842,盖比
253795,2010-32-591990,盖比
562768,2013-01-663310,盖比
628358,2013-01-663310,盖比
533570,2013-26-230144,盖比
684628,2016-09-0000857,盖比
633136,2018-10-0216669400,盖比
570987,B00-3076246,盖比
610136,B00-3076246,盖比
398788,B00-4065848,盖比
400897,B00-4065848,盖比
450866,B01-3031007,盖比
233260,B02-3255937,盖比
402846,B02-4333308,盖比
165580,B02-9071581,盖比
386308,B02-9071581,盖比
398783,B02-9071581,盖比
399278,B02-9071581,盖比
297136,B03-6381698,盖比
399249,B03-6381698,盖比
399251,B03-6381698,盖比
399256,B03-6381698,盖比
399269,B03-6381698,盖比
399270,B03-6381698,盖比
399271,B03-6381698,盖比
399290,B03-6381698,盖比
399296,B03-6381698,盖比
555616,B03-6381698,盖比
626586,B03-6381698,盖比
653846,B04-3230937,盖比
589994,B05-3006503,盖比
676127,B05-3006583,盖比
165432,B05-3224593,盖比
395883,B05-3224593,盖比
380662,B06-3008003,盖比
393738,B06-3008003,盖比
393743,B06-3008003,盖比
399691,B06-3008003,盖比
399692,B06-3008003,盖比
399693,B06-3008003,盖比
399695,B06-3008003,盖比
41198,B06-3008003,盖比
432357,B06-3008003,盖比
433284,B06-3008003,盖比
450869,B06-3008003,盖比
459000,B06-3008003,盖比
459002,B06-3008003,盖比
459165,B06-3008003,盖比
459167,B06-3008003,盖比
465905,B06-3008003,盖比
465906,B06-3008003,盖比
471437,B06-3008003,盖比
471438,B06-3008003,盖比
471440,B06-3008003,盖比
484308,B06-3008003,盖比
484310,B06-3008003,盖比
507874,B06-3008003,盖比
543943,B06-3008003,盖比
584681,B06-3008003,盖比
589940,B06-3008003,盖比
610138,B06-3008003,盖比
619565,B06-3008003,盖比
619577,B06-3008003,盖比
619585,B06-3008003,盖比
619629,B06-3008003,盖比
619630,B06-3008003,盖比
619631,B06-3008003,盖比
619632,B06-3008003,盖比
619633,B06-3008003,盖比
619634,B06-3008003,盖比
619642,B06-3008003,盖比
619650,B06-3008003,盖比
625751,B06-3008003,盖比
641674,B06-3008003,盖比
641721,B06-3008003,盖比
663105,B06-3008003,盖比
663109,B06-3008003,盖比
670415,B06-3008003,盖比
670423,B06-3008003,盖比
670424,B06-3008003,盖比
676125,B06-3008003,盖比
676128,B06-3008003,盖比
681960,B06-3008003,盖比
83978,B06-3008003,盖比
376356,B06-3008201,盖比
395793,B06-3008201,盖比
610133,B06-6154665,盖比
620703,B07-3008347,盖比
619649,B07-3199999,盖比
386310,B07-4361013,盖比
387705,B07-4361013,盖比
682284,B08-3022143,盖比
514748,B08-3037345,盖比
514742,B09-3040476,盖比
514750,B09-3040476,盖比
641917,B09-3040476,盖比
476080,B09-3095001,盖比
476081,B09-3095001,盖比
476087,B09-3095001,盖比
555610,B09-3095001,盖比
555613,B09-3095001,盖比
593592,B09-3095001,盖比
596255,B09-3095001,盖比
643363,B09-3095111,盖比
675742,B09-3095175,盖比
386307,B09-5052387,盖比
495775,B09-5052387,盖比
495776,B09-5052387,盖比
678756,B09-5052387,盖比
533418,B11-4245830,盖比
573570,B13-3160860,盖比
623470,B13-3160860,盖比
573560,B13-3160868,盖比
622548,B16-3084060,盖比
623413,B16-3084060,盖比
622562,B16-3138754,盖比
622415,B16-3138757,盖比
622465,B16-3138760,盖比
623078,B16-3138844,盖比
623291,B16-3138844,盖比
623409,B16-3138844,盖比
623415,B16-3138844,盖比
622536,B17-3008496,盖比
161172,B1998-3158062,盖比
432186,B1998-3158062,盖比
491544,B2002-3003664,盖比
491566,B2002-3003664,盖比
491578,B2002-3003664,盖比
491583,B2002-3003664,盖比
514739,B2004-3075523,盖比
638270,B2005-3006778,盖比
184309,B2005-3191042,盖比
405425,B2006-6329155,盖比
405745,B2006-6329155,盖比
405748,B2006-6329155,盖比
405749,B2006-6329155,盖比
684386,B2012-3089680,盖比
51022,B88-3206112,盖比
520742,B88-3206112,盖比
619612,B88-3206112,盖比
619613,B88-3206112,盖比
405437,B98-3157378,盖比
108526,B98-3158062,盖比
120706,B98-3158062,盖比
123017,B98-3158062,盖比
142137,B98-3158062,盖比
142213,B98-3158062,盖比
142630,B98-3158062,盖比
165436,B98-3158062,盖比
165457,B98-3158062,盖比
179575,B98-3158062,盖比
217223,B98-3158062,盖比
244868,B98-3158062,盖比
319808,B98-3158062,盖比
340059,B98-3158062,盖比
361091,B98-3158062,盖比
361094,B98-3158062,盖比
376360,B98-3158062,盖比
384148,B98-3158062,盖比
387101,B98-3158062,盖比
390064,B98-3158062,盖比
390065,B98-3158062,盖比
395768,B98-3158062,盖比
395795,B98-3158062,盖比
395881,B98-3158062,盖比
395882,B98-3158062,盖比
395884,B98-3158062,盖比
395887,B98-3158062,盖比
395890,B98-3158062,盖比
395891,B98-3158062,盖比
397891,B98-3158062,盖比
398781,B98-3158062,盖比
399255,B98-3158062,盖比
399263,B98-3158062,盖比
399265,B98-3158062,盖比
399268,B98-3158062,盖比
399297,B98-3158062,盖比
41195,B98-3158062,盖比
417255,B98-3158062,盖比
424159,B98-3158062,盖比
447786,B98-3158062,盖比
486140,B98-3158062,盖比
514960,B98-3158062,盖比
515022,B98-3158062,盖比
516345,B98-3158062,盖比
516350,B98-3158062,盖比
516353,B98-3158062,盖比
516357,B98-3158062,盖比
525247,B98-3158062,盖比
530541,B98-3158062,盖比
538945,B98-3158062,盖比
553514,B98-3158062,盖比
555615,B98-3158062,盖比
570911,B98-3158062,盖比
597994,B98-3158062,盖比
607245,B98-3158062,盖比
607251,B98-3158062,盖比
607265,B98-3158062,盖比
607305,B98-3158062,盖比
607822,B98-3158062,盖比
607835,B98-3158062,盖比
619610,B98-3158062,盖比
625531,B98-3158062,盖比
643366,B98-3158062,盖比
643367,B98-3158062,盖比
666838,B98-3158062,盖比
676111,B98-3158062,盖比
676112,B98-3158062,盖比
676126,B98-3158062,盖比
679389,B98-3158062,盖比
679390,B98-3158062,盖比
682070,B98-3158062,盖比
682599,B98-3158062,盖比
86417,B98-3158062,盖比
507888,B98-9147146,盖比
217834,B99-3199708,盖比
620780,B99-3199708,盖比
395880,B99-6151734,盖比
406229,BLG05-3006552,盖比
150606,BLG1998-3158062,盖比
476656,BLG2005-3224593,盖比
684625,BLG2010-3075506,盖比
637397,BLG98-3158062,盖比
405459,N00-1537267,盖比
619648,N17-1528405,盖比
622528,N17-1528405,盖比
623422,N17-1528405,盖比
623451,N17-1528405,盖比
623454,N17-1528405,盖比
623456,N17-1528405,盖比
623457,N17-1528405,盖比
405431,N2004-2145245,盖比
658764,N2018-106141,盖比
658768,N2018-106141,盖比
661226,N2018-106141,盖比
592093,N98-2005532,盖比
562769,2013-01-663310,盖比*瓦特
628685,2016-03-0850822,盖比*瓦特
565486,2014-09-504018,盖比*考夫曼
505099,N02-2173502,盖比*考夫曼
368274,N05-1909293,盖比*考夫曼
454092,B98-3158062,盖比.凡得纳比
652860,B98-3158062,盖比.凡得纳比
428730,B06-3008003,盖比.凡得那比
440855,B06-3008003,盖比.凡得那比
463925,B06-3008003,盖比.凡得那比
463935,B06-3008003,盖比.凡得那比
507859,B06-3008003,盖比.凡得那比
510188,B06-3008003,盖比.凡得那比
55954,B06-3008003,盖比.凡得那比
56097,B06-3008003,盖比.凡得那比
679783,B06-3008003,盖比.凡得那比
399843,B06-4352099,盖比.凡得那比
395093,B07-2103401,盖比.凡得那比
395761,B07-2103401,盖比.凡得那比
395763,B07-2103401,盖比.凡得那比
630422,B09-3095001,盖比.凡得那比
399834,B98-3158062,盖比.凡得那比
41182,B98-3158062,盖比.凡得那比
539247,B98-3158062,盖比.凡得那比
600522,B98-3158062,盖比.凡得那比
600527,B98-3158062,盖比.凡得那比
556007,BLG1998-3158062,盖比.凡得那比
441300,BLG2002-3120203,盖比.凡得那比
601052,BLG2004-3069721,盖比.凡得那比
679306,BLG2006-3008003,盖比.凡得那比
469334,B00-3195099,盖比.凡得那比原舍
469326,B02-4333308,盖比.凡得那比原舍
469343,B04-3001796,盖比.凡得那比原舍
469332,B98-3158062,盖比.凡得那比原舍
512428,B98-3158062,盖比.凡得那比原舍
512429,B98-3158062,盖比.凡得那比原舍
142758,B2002-3003664,盖比.凡徳那比'664-钻石王直女.956优秀直女。
260487,B2002-3003664,盖比.凡徳那比'664-钻石王直女.956优秀直女。
335915,B2002-3003664,盖比.凡徳那比'664-钻石王直女.956优秀直女。
413841,B02-3255937,盖比.凡德纳比
347429,B06-3008003,盖比.凡德纳比
393925,B06-3008003,盖比.凡德纳比
650277,B06-3008013,盖比.凡德纳比
620919,B07-3008347,盖比.凡德纳比
534416,B07-4361013,盖比.凡德纳比
571999,B07-4361013,盖比.凡德纳比
572001,B07-4361013,盖比.凡德纳比
572040,B07-4361013,盖比.凡德纳比
572242,B07-4361013,盖比.凡德纳比
656167,B08-3035001,盖比.凡德纳比
640419,B09-3095001,盖比.凡德纳比
640424,B09-3095001,盖比.凡德纳比
641548,B09-3095001,盖比.凡德纳比
641551,B09-3095001,盖比.凡德纳比
646903,B09-3095001,盖比.凡德纳比
655017,B09-3095001,盖比.凡德纳比
657467,B09-3095111,盖比.凡德纳比
656185,B09-3095224,盖比.凡德纳比
656189,B09-3095224,盖比.凡德纳比
657468,B09-3095224,盖比.凡德纳比
657562,B09-3095224,盖比.凡德纳比
636721,B11-3070021,盖比.凡德纳比
636727,B11-4288290,盖比.凡德纳比
342627,B11-4291405,盖比.凡德纳比
656186,B12-3089679,盖比.凡德纳比
656187,B12-3089679,盖比.凡德纳比
657560,B12-3089679,盖比.凡德纳比
656176,B12-3162831,盖比.凡德纳比
656181,B13-3056024,盖比.凡德纳比
636731,B13-3160858,盖比.凡德纳比
636730,B15-3150461,盖比.凡德纳比
381170,B88-3206112,盖比.凡德纳比
165585,B98-3158062,盖比.凡德纳比
165587,B98-3158062,盖比.凡德纳比
166338,B98-3158062,盖比.凡德纳比
166369,B98-3158062,盖比.凡德纳比
166370,B98-3158062,盖比.凡德纳比
204363,B98-3158062,盖比.凡德纳比
398776,B98-3158062,盖比.凡德纳比
398777,B98-3158062,盖比.凡德纳比
423961,B98-3158062,盖比.凡德纳比
431156,B98-3158062,盖比.凡德纳比
600301,B98-3158062,盖比.凡德纳比
