img_id_a,img_id_b,label
405700,618683,0
469191,666405,0
142630,395885,1
256326,667868,0
276855,567562,1
563842,625930,0
154284,215243,0
512428,681424,1
445456,581431,0
578823,682621,1
260526,395891,1
464117,631066,0
504139,538715,0
633255,633268,1
327427,629545,0
407347,97257,0
159850,308850,1
130141,405467,0
163074,250865,0
191983,568291,1
486139,576639,0
376794,89135,1
392941,563844,0
228187,429190,0
263011,98577,0
478115,573862,0
202336,273867,0
593416,627975,1
297226,627139,1
265967,659318,0
600522,627648,0
339011,482454,0
483504,546512,0
226153,481669,1
249432,419816,0
641813,646888,1
558796,648366,0
288122,89135,0
365073,581917,0
651275,66909,1
454980,90641,1
395884,619622,1
229183,525064,0
161585,542075,0
291450,377700,0
592530,669729,1
171448,368381,1
204822,419599,1
592537,681193,1
461451,642812,1
197252,483952,1
298717,399783,0
395558,500690,0
592574,592575,1
218681,662775,0
245824,494052,0
269968,533917,0
29504,479207,0
379428,627616,0
295507,510798,0
175583,490602,1
503472,674529,0
193498,459516,0
137396,31338,1
282674,469191,1
597991,671433,1
492288,492369,1
533917,97839,0
554141,593684,0
314475,629467,1
249525,683525,0
262261,464786,0
300575,548519,0
649384,679236,1
206766,648830,0
356911,395100,1
372245,529808,0
132735,431210,0
430269,670866,0
299628,365671,0
322074,324815,1
137323,204822,1
571943,653387,0
508715,646871,0
363312,679539,1
395253,498048,1
482396,544925,0
386188,642054,1
315421,493178,0
405730,483995,0
429242,586762,0
36421,659309,0
461291,461312,1
674219,71283,0
234883,584581,0
402406,542133,0
390510,679471,1
214935,619462,0
483993,648293,0
468307,654361,1
40276,602983,0
347096,545788,1
251476,631714,0
354816,512512,0
574012,615232,1
213951,314983,0
675147,675163,1
295477,323428,0
395884,525265,1
334951,34035,0
464786,641977,0
113598,675150,0
191008,576765,0
169120,683781,0
619410,647439,1
381031,564642,0
414896,674261,0
534731,656519,1
537397,72407,0
266113,486810,0
318582,344393,0
203067,356711,0
600070,673200,0
550985,616156,0
532805,678498,0
164707,325705,0
143244,596630,0
641870,679558,1
159544,683525,0
399966,530372,0
186697,211528,0
200573,259572,0
436525,599451,0
405427,545715,0
628389,76343,1
313660,573386,0
307014,480596,1
258412,411248,0
208612,267801,1
203118,572711,1
554155,679239,1
319050,524728,0
185423,522175,0
362155,628548,0
143025,657882,0
121771,200085,0
636538,97684,1
206766,258143,0
252200,83786,1
526158,599450,1
327427,619516,0
619471,653944,0
203802,584010,0
289028,487389,0
607388,651006,1
469191,570037,0
230767,492126,1
16794,393934,0
288127,628389,0
281974,607270,0
160832,676511,0
200572,607300,0
300575,678080,0
525247,603415,1
20590,521448,0
261978,630208,0
226256,423273,0
344669,470858,0
386440,572685,0
124653,524822,0
585588,661426,0
476087,534415,1
314029,674619,0
222422,554156,0
642118,646888,1
135795,588543,0
567532,673802,0
218797,675159,0
399296,447786,1
628096,655637,0
368341,526147,1
568228,66856,1
395884,643437,0
392742,89348,0
178504,390578,1
469289,525018,1
459000,683429,0
174889,666073,0
162845,557692,1
621532,650788,0
121773,216946,0
389455,397237,0
359047,612251,0
563234,76488,1
612527,615310,1
592569,624364,0
461306,461351,1
293236,469456,1
515472,527393,1
665089,681604,1
290978,432145,0
295499,357307,0
129635,288682,1
495325,509328,0
167706,71227,1
554155,611799,0
334184,386976,1
679471,84120,0
606968,610014,0
387039,436523,0
286141,286150,1
573096,680470,1
118177,594834,0
243176,398568,0
153731,619633,0
314053,374645,0
207370,380754,1
520788,631824,1
219202,548210,0
289368,625076,0
203549,459273,0
291022,592231,0
395883,619957,0
170168,599866,1
226532,666608,0
402011,576570,0
625038,655640,1
115630,162968,1
290927,573660,0
469334,625910,0
524369,680120,0
105407,571907,0
284624,440376,1
322020,570709,0
462823,599409,0
642054,678456,1
389884,602995,0
459279,90531,0
169715,591299,1
104658,193376,0
555164,592574,1
382264,655822,1
574113,679458,1
190738,681596,0
534731,607280,1
573867,682359,0
449620,496488,1
234581,676128,0
599154,658764,0
281974,457768,1
265967,525061,0
379527,660532,0
193376,682193,0
292816,352413,1
597289,599409,1
106737,393934,0
298435,675668,0
531824,640020,0
471266,657413,0
347034,347064,1
643055,678019,1
489046,96774,1
559966,684166,0
642682,665152,1
368673,674618,0
339218,595827,0
343295,523027,1
372569,57886,0
398781,643807,1
479201,682018,0
252947,558572,0
108526,386188,1
304776,417728,0
619957,669774,0
538280,589479,0
162494,240984,0
379929,64574,1
649387,98125,0
577414,683969,1
320228,497208,0
21291,319720,0
407387,585913,0
658231,662787,0
202855,607267,0
322926,74535,0
665152,680470,1
116160,508715,1
250865,617488,0
403485,463587,0
495862,573570,1
429313,430091,1
39865,593366,0
615272,629322,1
676128,91877,1
476087,634222,1
135884,641870,1
259909,314983,0
411274,507911,0
513012,671418,1
461309,544917,0
20239,384465,1
363925,684488,0
31914,629941,1
440847,577977,0
106502,380724,0
629843,675410,0
591302,641806,1
158747,205634,1
325350,325352,1
281974,53105,0
398603,537397,0
530146,543594,0
312050,603523,0
538060,55953,0
207370,682368,0
599396,628268,0
509849,563833,0
184920,562576,0
578447,648439,0
527924,597991,1
424893,509851,1
175507,300700,0
588902,634354,0
522902,611547,1
463587,641195,1
182893,596486,0
615011,652715,0
331906,679486,0
291440,629941,0
542709,653016,0
508246,615272,1
230911,607264,0
660535,660695,1
524689,641831,0
2466,678393,0
297226,624855,1
204674,627372,0
171500,680892,0
189713,679515,0
584799,622421,0
142471,417158,0
632765,656826,0
380515,626648,0
516553,641551,1
396893,397252,0
599409,599425,1
392941,683328,1
462823,492415,0
524729,652750,0
254957,683460,0
126996,635815,0
238949,295507,1
118270,611740,0
260526,603415,1
626027,665853,0
397629,542190,0
347028,630608,0
319144,576639,0
395790,599115,0
455464,646687,0
292923,573386,0
389884,577148,0
589697,666461,0
505348,562925,0
572940,607250,1
240778,405679,0
130921,535603,0
399523,531598,0
663686,676857,0
418284,676861,0
53105,94684,1
163762,599992,1
302932,653844,0
313743,97833,0
468307,660161,0
290979,330936,0
546512,589942,0
267027,322652,0
229389,469191,1
247469,573560,0
112081,270736,1
113567,123082,0
470971,659213,0
127627,203067,0
450906,609528,0
290780,600070,0
368381,486719,1
486810,610217,0
179575,588407,1
599111,599162,1
264056,287234,0
315001,581883,0
647423,649384,0
317175,399783,0
182913,373960,0
354806,358069,0
398667,618309,1
318795,373319,1
264172,592540,1
577578,629322,1
514236,678153,0
479207,581473,0
182885,402060,0
615178,670415,1
381202,646888,1
361257,92885,0
538889,607627,0
567562,617412,1
442164,670674,0
182893,287234,0
522905,654880,0
525651,667995,0
118568,232389,1
461759,657882,0
163129,317520,1
475509,512912,0
259871,483921,1
399265,41182,1
261425,66273,1
156614,37150,1
118417,641308,0
29534,537901,0
317520,677503,0
202336,215089,0
582960,634991,0
137323,289360,0
437894,671707,1
361298,577454,1
179575,456657,1
509853,653530,0
127625,305631,0
395558,653011,0
440855,474948,1
545432,678768,0
386440,524694,0
282665,615310,0
23401,368665,0
194928,375239,1
530395,667675,0
343886,389140,0
288116,289031,1
532937,79120,0
399798,399963,1
268990,48169,0
246822,658231,0
398636,417438,1
218915,305294,0
192851,512332,0
352223,657561,0
42327,583713,0
627975,649359,1
102660,345788,0
260488,666607,0
35260,494285,0
440570,540537,0
533219,555660,0
631237,660541,0
609408,618557,0
367687,628140,0
544564,683460,1
356909,393316,1
422139,606968,0
226532,39768,1
286095,318582,0
377248,543992,0
203549,627648,0
161078,67946,0
314607,647423,0
335415,451234,0
203118,527398,1
239254,84017,1
435615,525247,1
386976,521448,1
643954,675560,0
249559,345489,0
658768,667631,0
183503,599450,0
332515,89317,1
127629,292021,1
288122,588529,1
262261,543527,0
279593,430016,0
121771,654583,0
287421,494052,0
331906,413193,1
104103,657561,0
383117,406837,0
273380,623424,0
619405,619410,1
127625,171720,0
526147,630540,0
377706,581917,0
484278,525265,1
446129,481619,0
627141,97584,0
354783,676957,0
392282,678153,0
466067,556959,1
399798,482653,0
154469,462724,0
276836,374645,1
203752,549328,0
193282,418464,0
117813,665726,0
116156,58205,0
221122,507798,0
118570,619280,0
284107,680326,0
234466,658795,0
221751,221760,1
352571,666456,0
494436,619405,0
592531,642054,1
108266,497242,1
344694,411308,0
208619,392548,1
391683,554155,0
188976,607215,0
113560,645066,0
629545,664309,0
34035,622687,0
674574,90192,1
469289,677585,0
276285,400264,0
523854,585433,0
362464,642112,1
222426,282486,0
56645,658038,0
142096,177026,0
159853,230767,1
235202,600522,1
113953,192785,0
118570,380650,1
666073,97670,0
640392,78225,0
291451,368764,1
203118,334197,0
436874,563723,0
546321,599111,1
169325,628140,0
487405,559964,0
201539,33332,0
666439,83526,0
318609,384472,0
41720,592530,1
246859,336611,0
642822,678080,1
368706,607214,1
286060,562576,0
116056,97738,0
226396,445692,0
446036,523027,1
121747,135884,0
523578,675039,0
411241,588437,0
660535,663679,1
642821,73626,0
558542,66273,0
611544,624646,0
434404,486824,0
289368,642109,0
106932,315632,0
619440,671769,1
52359,659057,0
213951,506554,1
205524,530025,0
204674,522902,1
406290,622643,0
267057,515472,1
368005,622572,1
127721,452646,1
302932,646003,0
3132,591300,0
526158,66357,1
110848,557383,0
380754,406866,0
334132,461291,0
631253,678012,0
181683,225457,0
395885,646888,1
418285,536598,0
290293,673786,0
450777,635815,0
146814,252200,1
112792,437894,0
153189,247344,0
646925,672328,0
548428,557692,1
506868,629322,1
322651,480678,0
41182,592575,1
268940,402092,1
546320,660512,1
353968,47997,0
121575,322026,0
134114,532705,1
248040,267128,0
480764,594506,0
653170,674939,1
170420,596792,0
550981,665515,0
362464,674124,1
462147,635547,1
215260,655189,0
303904,77646,0
484278,592584,1
463925,465905,1
525247,628096,0
381271,535991,0
223774,251196,0
295943,675939,0
642118,658991,0
588437,623274,0
173193,527394,1
229183,554632,0
475507,475509,1
18878,320181,0
194912,399961,1
265377,316531,0
550493,680250,0
327459,649384,0
297226,335767,0
645887,657441,1
250755,487795,0
318795,591324,1
292177,38023,0
525057,525064,1
324882,663699,0
641088,73626,0
207734,219191,0
522902,600939,1
304108,70187,0
328149,361298,0
145475,395094,1
352749,390224,0
317794,610193,0
512202,90641,1
422139,591300,0
294457,494608,0
651275,680119,1
626027,679404,0
619972,646846,0
159545,493534,0
641819,645151,0
399266,399714,1
267126,642015,0
155764,675403,0
588806,601211,0
355646,659005,0
121826,592007,0
417728,440862,0
595825,680119,1
461254,523578,0
343774,673266,0
532810,650113,0
317855,39768,0
203160,601211,1
576519,667584,0
184244,665726,0
106737,395828,1
108817,68215,1
577002,584527,0
600535,91877,1
241134,572711,0
143403,615029,0
192484,600000,0
207312,636538,1
193268,656823,1
660541,660691,1
153340,599435,0
392553,569189,0
181011,599107,0
367503,654850,1
282674,592537,1
102658,161821,0
372366,398026,0
465773,84017,1
395640,522913,1
484278,629618,1
218940,226680,0
41204,647799,0
396037,665152,1
234352,662492,0
286113,301272,0
478654,542073,1
575080,647145,0
21018,385269,0
193361,592584,1
289242,486810,1
165537,395851,0
354029,395851,1
116071,678871,0
436629,84017,0
318844,629548,0
392551,550499,0
105431,195243,0
239156,393316,0
342627,643111,0
201539,488480,0
410925,578224,0
256326,503472,0
368672,519378,0
258223,647259,0
20329,543522,0
546187,684387,0
592569,636195,1
337576,361076,0
562385,98577,1
391570,408886,0
169192,177272,0
620919,62733,0
392876,600132,0
259790,525247,0
542185,666831,0
12557,449291,0
230778,599914,0
269333,563234,1
289367,398636,0
289359,320403,0
281970,405427,0
230845,483921,0
174030,670132,0
127721,490208,0
137323,390578,1
309312,666439,0
200573,682847,0
193831,390463,1
554085,600522,0
347101,609528,0
508246,634236,0
384482,418796,0
108526,568323,0
528664,568229,0
188493,316710,0
107471,474948,0
636030,90886,0
570899,612798,0
111065,395812,0
681978,682597,1
332443,472875,0
373210,607214,0
621488,97665,0
599403,599409,1
137649,150569,1
398781,530146,0
534415,546735,1
256947,306749,1
394826,592541,0
429866,591410,0
106932,549643,0
244764,392550,0
569923,683328,0
226396,38880,0
399714,76346,1
114302,324881,0
121682,213951,1
32895,578905,0
343886,678498,0
295943,345904,1
191738,225059,1
612527,614111,1
282669,344797,0
502839,529218,1
581890,600529,1
118269,592584,0
109161,397237,0
254957,641870,1
391107,391955,1
496084,576063,1
307014,584566,0
377730,591606,1
463680,636765,0
491187,532120,0
195157,461302,0
576495,626042,1
126918,272910,1
329410,86060,0
334925,668604,0
670381,676541,0
342851,90641,0
403025,679471,0
312237,607223,0
641826,680500,0
238872,426227,0
465905,577578,1
626022,626042,1
189514,322679,0
525018,60691,0
367503,618309,1
562722,641977,0
227866,408617,0
664095,68768,0
159544,29530,1
313714,530372,0
317831,317832,1
368381,654850,1
14851,646400,1
235184,607830,0
321260,629971,0
107119,395100,0
544917,664584,1
530146,600541,0
272955,656966,0
592537,652356,1
555083,658523,0
113961,130613,0
347052,615140,1
524378,679539,0
591764,663814,0
202767,563842,0
645864,98611,0
631578,648198,0
395882,650277,1
590826,97635,0
630921,675163,1
112409,65602,0
129354,363004,0
336800,362504,1
489521,660637,0
648830,665976,0
264172,66273,0
573570,631535,0
501641,677690,0
146814,357579,1
147372,286143,0
411401,674614,0
116160,240550,1
352749,79621,1
274542,405467,0
135926,14083,0
113567,399966,0
203549,404774,0
241134,241136,1
607823,7636,0
630263,82863,0
150756,658889,0
405435,648315,0
168297,507859,0
508359,73259,0
320123,83005,0
321517,563956,0
161118,36421,0
382006,387702,1
201433,292177,0
258412,380673,0
178504,32895,1
228876,674126,1
292816,389445,1
578905,581207,1
183898,184216,1
150162,53237,1
152714,524724,0
358873,675291,0
395871,570725,0
393637,588902,1
366532,409332,1
508715,600066,1
543522,639341,0
433883,647799,0
102717,137332,1
339018,461320,0
387416,625566,0
404694,487388,0
55948,622571,0
433020,600529,1
486813,548502,0
646401,657441,1
19302,592584,1
158147,625972,0
219523,563842,0
282242,410523,0
130863,643443,0
218962,306749,1
419718,420036,0
568998,631175,0
536321,543522,0
322571,398185,0
222667,545494,0
549849,624710,0
588517,639308,0
451844,524680,0
265394,307665,1
23402,495732,0
418464,454980,0
475326,670972,1
37740,602638,0
356032,675403,0
239000,599162,0
140798,576765,0
503101,562769,0
525035,684387,1
483995,93716,0
142916,275003,0
362155,663109,0
394392,76339,1
197252,607215,1
549328,629626,0
538789,586560,1
347988,77625,0
192785,193667,1
493180,525057,1
642117,675498,0
461344,461353,1
141819,675039,0
116055,618598,1
643548,660736,0
592541,613162,1
637738,682785,0
551830,581473,0
247344,496495,1
104658,406843,0
345788,666371,0
524694,680770,0
404774,592008,0
56289,610487,0
358069,395883,1
121649,248040,0
124535,342623,0
446582,481669,0
647432,660531,1
113855,628393,0
416393,673261,0
343072,87813,0
398185,89317,1
405688,641799,0
584696,648157,0
221191,300572,0
512005,586170,0
525265,597991,1
597846,658043,0
209309,55948,1
116707,599162,0
250823,587212,0
449620,8696,0
592574,648830,1
307014,341964,1
115630,120894,0
480764,568945,0
206751,600416,0
108331,400509,0
408536,683429,0
538945,600537,1
167167,222422,1
624364,631578,1
436584,642109,1
264959,639342,0
440862,538945,1
493805,527398,1
609406,657921,0
329410,389025,0
381171,461269,0
241510,519359,0
118570,532706,1
514236,672756,0
389140,652750,0
121770,196423,1
130306,538789,0
652356,671657,0
130306,600522,0
528042,538262,0
577578,619633,1
519378,524154,0
362272,646882,0
520788,570328,1
226613,32895,1
233774,89331,1
616213,677786,0
143856,536600,0
150569,417158,0
215089,443662,0
627539,647249,1
520128,678872,0
545095,55950,0
599850,660509,0
163071,203798,0
591300,641870,1
498214,574344,0
212181,590041,0
257771,633371,0
443339,592231,0
251517,32814,1
331608,394039,0
466659,655618,0
355911,658043,0
204674,60641,1
647863,647925,1
581958,680258,0
406290,475329,0
666402,666601,1
487405,579074,0
261220,595420,0
473500,558200,0
162468,67148,0
541312,681779,0
170185,548428,1
599179,79877,0
142137,473763,1
116877,679458,0
469191,626686,0
152806,491188,0
461268,461302,1
134421,678454,0
614404,662492,0
169196,497208,0
498192,641281,0
232275,334949,1
147661,473501,1
643021,644721,0
262922,562774,0
289384,289664,1
275637,592561,1
142630,165587,1
163015,220769,1
393934,483448,0
315419,347101,0
132592,562924,0
238949,398568,0
447786,524694,0
411300,472060,0
167346,495732,0
326773,389322,0
322063,530919,0
435982,530397,0
390389,584797,0
247418,372381,0
568319,568323,1
133307,525265,1
188571,467522,0
408886,480288,0
524719,645572,0
456192,620770,0
349446,357579,0
461353,574069,0
291052,561246,0
648336,672418,0
345762,636721,0
324812,644818,0
354969,677770,0
194928,315976,0
254026,285324,0
193638,670376,0
240778,683773,0
256329,341964,1
360045,663105,0
599478,611171,1
463684,653483,0
399936,600541,0
230795,568947,0
295488,295499,1
126996,302664,0
347637,675592,0
105431,155126,0
379675,53911,0
592542,642109,1
162493,3899,0
315976,556959,0
405735,624698,0
170317,674635,0
194928,22256,0
591300,679439,1
578236,91877,0
437984,476433,0
627193,666403,0
599115,680119,1
529454,643548,0
461315,584681,0
105407,658825,0
43090,626042,0
500904,676572,1
19302,611543,0
200085,469456,0
138645,316716,0
230849,600125,0
446431,569035,0
319720,629313,1
390224,424357,0
496475,654880,0
187451,450797,0
387702,471408,0
286150,591461,0
253795,595930,0
108266,156614,0
354157,72407,0
169715,488112,0
380673,592576,1
459000,472800,1
599165,660532,1
562925,588500,0
627331,677749,0
294457,678983,0
536276,614093,0
218420,397873,0
394041,680309,0
129738,676442,0
642054,642115,1
387220,573906,0
300575,649533,0
546327,675283,0
660531,660535,1
593868,675050,0
357375,600938,0
607611,615004,0
381202,619633,1
247326,522929,1
588437,655859,1
376580,658126,0
210649,270698,0
628278,628292,1
322489,629453,0
633255,683269,0
379428,398603,1
411248,558011,0
265156,367162,0
170187,235357,1
405482,561884,0
176570,47441,0
230797,581916,0
368841,480569,0
436168,592231,0
554133,615011,1
618309,680470,1
150932,269275,1
226656,312699,1
262922,491127,1
395884,654443,0
631730,664196,0
13240,455209,0
379517,541204,0
360054,612175,0
554631,554632,1
110850,141972,0
465420,508632,0
246822,246893,1
205115,629539,0
592530,643267,0
303761,683773,0
450858,643543,0
506179,509849,0
324812,379527,0
487405,615178,1
275637,641870,1
517901,538890,0
573096,627975,1
641308,667675,0
649384,90183,1
529002,554137,1
318849,524716,0
563494,619456,0
402006,572691,0
502882,504682,1
398667,471438,1
249071,651921,0
132958,197273,0
393743,504682,0
299654,300247,0
193667,666452,0
367060,419661,0
215651,529802,0
599060,634991,1
308001,629618,0
455327,658490,0
524654,538889,0
322256,450702,0
483305,511307,0
443055,595825,0
149802,55658,0
436615,584697,1
256947,473925,0
294324,453901,1
461269,461276,1
250835,385895,0
204498,593759,0
180239,512512,1
366057,614248,0
161383,513425,0
437105,437108,1
282404,510189,0
311081,88992,1
324882,658043,0
546553,599159,1
185788,308568,0
483305,682359,0
417598,583708,0
137391,97584,1
197252,386976,1
395921,98611,0
530395,599406,1
369730,83883,1
214935,660689,0
208628,529598,0
525265,619622,1
216923,393914,1
112409,66354,1
500861,546735,0
132736,354509,0
380670,679540,0
449723,473763,0
101010,162023,1
395233,405585,0
511307,611635,1
198179,585913,0
162989,235202,0
526457,659309,0
561785,660753,0
430079,450906,0
456657,91877,1
463968,670381,0
105431,558555,0
615140,642054,1
592007,664485,0
375092,55572,0
462005,632652,0
302664,379218,0
339220,558573,1
576723,576727,1
354780,657917,0
340059,640392,1
453737,530397,0
388780,519381,0
395851,513886,1
572247,684460,0
461301,461318,1
524843,95787,0
399798,629545,0
415363,591935,0
404804,628389,0
348985,574012,0
388524,532805,1
163144,598541,1
152803,406691,0
194762,461287,0
397195,618683,0
374645,679500,1
388573,551693,0
286095,607627,0
339205,591300,1
115895,496488,0
152559,427121,1
205018,505900,0
622421,641287,0
406205,627886,0
265411,308048,1
101728,230848,0
480569,642114,0
662513,679404,0
276390,642115,1
395916,544187,0
407391,408428,0
573386,573387,1
440898,500904,0
446132,584566,0
435615,602625,0
590819,628077,0
270018,427121,1
149802,427753,0
228226,500904,0
340059,554617,0
581222,650206,0
159689,592575,1
276155,568289,1
455209,675128,0
159544,39865,1
671433,98611,0
558542,633530,0
260857,300700,0
121773,354287,0
607259,629101,0
428665,81474,0
239156,620484,0
343296,636724,0
204680,586559,0
159689,447614,0
570899,615310,1
389140,618309,0
142471,487493,1
173202,646003,1
263092,534086,1
490578,78229,0
124276,130916,0
362504,675122,0
189756,216923,0
289235,318668,1
170122,465420,1
55988,582900,0
225059,267566,0
493042,632550,0
482971,589135,0
44818,554133,0
109161,142137,1
512849,626910,1
282463,282486,1
318682,318740,0
267027,316533,0
314476,411241,0
355911,678257,1
100510,658998,0
597991,600529,1
599162,663686,1
205524,270723,0
398196,477644,1
339011,398636,0
388944,680454,0
473501,623091,0
36698,671113,0
156414,627648,0
392991,427121,0
170124,299628,0
118177,223423,1
340945,648366,0
260484,450777,1
484315,653931,0
379675,476080,1
226532,597993,0
118568,163144,1
275034,348073,0
353765,465186,0
183979,391546,1
215778,345495,0
295477,315265,0
397452,683344,1
159689,611798,0
114302,645676,0
147660,584696,0
206766,56801,0
399267,612706,1
193154,505822,0
170187,683484,0
503476,508359,0
398781,399267,1
524220,525018,0
201564,51787,0
388133,636195,1
303255,384479,0
305294,581916,1
489730,676962,1
342623,37777,0
142137,597991,1
154210,395921,0
381202,436584,1
525703,646003,0
142183,641813,1
272910,368341,1
147661,332550,1
207286,678785,0
599406,631156,1
573096,588407,1
113855,230845,0
160832,343483,0
399267,436629,1
125599,678551,0
154469,632080,0
178447,618309,1
649611,680120,0
592575,76346,1
441937,675044,0
237073,676450,0
314466,652915,0
29510,326013,0
405700,642834,0
302661,561785,0
170124,347353,0
289384,483411,1
337527,387536,0
374610,543992,0
170423,174896,0
343774,344393,1
259984,79877,0
162290,480821,0
522175,627661,0
395635,562149,0
265381,323673,0
152166,363454,0
414369,603188,0
107327,590819,0
210624,599420,0
137323,647226,1
203067,485927,0
229389,600288,0
135795,50604,1
570899,678759,1
150643,676550,0
130141,197252,1
429190,526158,1
433133,79621,0
463686,670845,0
35645,655859,1
100589,96719,1
379675,597993,1
267801,425005,0
280080,471425,0
599409,665089,0
635069,635073,1
395238,676418,0
461568,607223,0
175031,431310,0
222709,576060,0
314476,558391,0
515472,89135,1
272910,89135,1
169192,633360,0
142183,641870,1
348564,461324,0
600050,660691,1
520204,651254,1
217022,624698,0
597993,619628,1
290927,516483,0
20239,303881,1
316710,31823,0
465197,469253,1
552387,626042,1
363312,618309,1
591725,629358,0
204914,288697,0
366537,647147,0
192484,232389,0
270163,433906,1
303881,58205,0
142137,525265,1
573515,642054,1
344393,607250,1
112868,238880,1
240550,75179,1
116156,679458,0
486719,600522,1
399275,676128,1
108332,230767,0
368764,443055,0
659918,675289,0
380670,59764,0
289031,644579,0
108265,465186,0
546208,663686,1
360491,500318,0
289359,502996,0
525058,619456,0
383706,531207,0
245824,558573,0
419718,675497,1
29529,368706,1
203029,275003,1
197252,203067,0
344401,607250,1
464786,636538,1
339042,463684,0
567261,630920,1
222664,630504,0
12746,279137,0
436615,674124,1
178097,88992,1
395794,676126,1
509500,628268,0
607215,643437,0
358103,550981,0
650206,677768,0
258477,607306,0
158327,684460,0
476433,535940,0
169292,559171,0
282674,402060,1
148205,202690,1
159397,367221,0
613808,676649,0
367727,625917,0
405467,650482,0
589940,615011,1
352551,383536,0
198179,471266,0
324815,367831,1
34704,380712,0
619462,666461,1
363312,525265,1
517545,543657,0
112077,136127,0
170122,461261,0
671633,67946,0
356909,623449,0
513503,53313,0
446129,485859,0
666405,678051,1
591837,676419,0
443885,680534,0
319142,354509,0
364067,55948,0
637495,646925,0
32814,368829,0
217671,628279,0
127721,97732,0
234346,554632,0
462147,678768,1
116480,117813,1
600548,618598,1
375239,481316,1
348731,658490,1
666730,675981,0
406837,679441,0
132266,600549,0
619633,642054,1
591438,657995,0
399265,477644,1
380673,443339,0
373210,633348,0
538890,542172,0
134100,503480,0
37777,405923,0
193324,629470,1
105765,593286,0
136223,335402,0
562922,97684,0
389523,454980,0
37300,597890,0
206010,627594,0
675674,98599,0
276155,568319,1
118177,512332,0
243969,446619,0
313888,617488,0
612871,649960,0
378762,517568,0
524831,73260,0
388133,682359,0
228779,546512,0
193282,522195,1
599060,658889,1
177016,317175,0
400273,678080,0
147661,65437,1
490600,599420,1
398636,574243,0
511993,641813,1
386035,502312,1
324881,588543,0
226887,626042,1
462147,84168,1
465486,653072,0
193500,301272,1
396273,456657,1
674037,675755,0
320224,480616,0
182095,258204,0
384461,583654,0
215273,538130,0
592569,592584,1
487388,599465,0
332550,475329,1
171448,399265,1
308001,592310,0
599450,66357,1
382006,610135,0
266113,313714,0
642816,682786,0
189180,591606,0
170168,313749,0
487388,496125,1
674526,674614,0
314264,8696,0
165402,97665,0
597890,646003,0
123608,446036,1
557737,675494,0
506868,66354,1
351573,519374,0
433883,524822,0
628371,644319,0
451847,629539,0
268059,536598,0
455840,619957,0
379428,629313,1
405586,77001,0
41720,665152,1
380295,643437,0
270996,679458,1
291468,368764,1
314474,583713,0
162023,200572,0
510798,80796,1
289664,479030,0
259878,434404,0
317689,407387,0
311411,529595,0
170157,436168,0
182095,415391,0
479207,545093,0
508632,656658,1
285309,593392,1
520787,611002,0
170124,600939,1
399962,607830,0
655822,680772,0
395794,399714,1
212181,339220,0
260526,456657,1
574967,675278,0
326343,626051,0
573903,662907,0
123333,517882,1
382264,413126,0
628354,653941,0
322651,646687,0
536598,55311,0
395213,642115,1
230778,65437,1
585536,611798,0
176174,31338,0
501807,589751,0
174892,405583,0
395100,454982,1
193638,509500,0
599111,660689,1
229636,675136,0
150018,479200,0
212080,494285,0
131343,98577,0
368070,667237,0
399695,91877,1
125798,402406,0
627648,641701,0
336611,476433,1
322462,322742,1
149610,285078,0
3132,324660,0
314983,625076,0
126574,577453,0
395884,654850,1
392282,577578,1
411502,635067,0
105409,674618,0
257145,393316,1
130613,335925,0
493128,555497,0
193361,512202,0
635743,679515,0
279593,604797,0
399265,527918,1
121770,244846,1
325328,383117,0
452705,607267,0
645676,674124,1
136780,19114,0
660542,93807,0
392282,642118,1
548202,640419,0
345495,55658,1
314025,32814,0
609512,660695,0
414520,646882,0
110020,624701,0
171448,486719,1
364356,570462,0
316531,331371,0
591410,611965,0
408536,666080,0
571909,581069,0
141977,536773,0
314020,393901,1
302932,646686,0
117813,671633,0
525265,607914,1
354033,365594,0
495862,584681,1
108333,679439,0
303881,471050,0
190506,350785,0
620069,680470,0
368341,398160,1
407387,56645,0
335402,512916,1
469334,642054,1
3899,543759,0
501807,611917,0
205541,543993,0
314031,592530,1
243887,84740,0
166211,192508,0
555695,659188,0
525017,657290,1
229389,592576,1
170122,678983,0
108988,473061,0
377730,666331,0
101074,569634,0
683162,683165,1
319050,660948,0
627594,675163,0
386188,618437,1
381966,642114,1
492415,552387,0
599179,660541,1
347028,443658,1
406691,658126,0
168508,592575,0
213954,215780,0
153340,345029,1
361076,380711,0
436615,509139,1
322646,322651,1
203029,683328,0
223774,405482,0
226515,599162,0
154284,517966,0
665152,679486,1
393477,629345,0
476913,659188,0
41273,630608,1
513503,642115,1
461268,461269,1
18575,402092,0
205541,599993,1
381202,395882,1
673787,683463,0
265235,40164,1
610619,637738,0
197580,238947,1
292476,654325,0
116055,209523,1
260857,475554,1
131343,70085,0
511309,628140,0
335708,366876,0
339568,480606,0
260526,646888,1
390637,569917,0
209589,610422,0
407387,679412,0
170187,456193,0
226532,65378,1
614000,661190,0
375475,376360,1
184189,265156,0
619628,619633,1
229337,259790,1
496949,578905,1
288885,399785,0
576060,673390,0
289433,415363,0
317837,649610,0
662544,683839,1
203029,223423,1
335534,487796,0
530919,683680,0
619436,651278,1
303903,532937,0
344605,397358,0
467658,593376,0
609505,76377,0
666651,682786,0
31831,588543,0
171240,405698,0
