img_id,blood_ids,blood_id_indices,blood_name,pg_id,num_blood_ids,sum_blood_idf,has_pg_id,has_blood_name,split
395252,3661-92-6993|3661-93-400|3661-94-100|B03-2001819|B04-2018644|B05-2073595|B06-2017522|B10-2197901|B10-2197991|B12-2198589|B80-6796080|B81-6688022|B82-6106363|B84-6560571|B85-6580715|B85-6580826|B85-658082613|B86-6192996|B89-672142212|B90-6401692|B90-6671359|B91-5268690|B92-2488909|B92-6376923|B93-2517901|B93-5288924|B95-5070152|B96-2045530|B96-6515027|B98-2366924100|B98-2436672,"[17998,17999,18000,20414,21130,21915,22757,26606,26611,28459,34024,34063,34076,34187,34270,34272,34273,34336,34679,34819,34847,34939,35078,35228,35304,35400,35992,36213,36517,37048,37057]",,B12-2198589,31,223.58689376835693,1,0,train
395253,3661-93-400|3661-94-100|B01-2030511100|B03-2001877|B03-2035944100|B03-2035953|B04-2018543|B04-2018544100|B05-2037745100|B05-2046758|B06-20174394|B06-20175114|B06-2017514|B07-2000704|B07-2015371|B07-2015422|B09-2130421|B09-2130477|B10-2197916|B11-21780555|B11-2178318|B13-2044664|B85-6580826|B92-2488909|B94-5328517|B96-2045530|B97-2378786|B98-2425539,"[17999,18000,19168,20415,20418,20419,21125,21127,21902,21909,22752,22754,22756,23632,23637,23641,25604,25606,26608,27564,27568,29242,34272,35078,35677,36213,36614,37055]",桑杰士“晚生汤姆”近亲,B13-2044664,28,212.68930579459396,1,1,train
395254,3661-94-100|B03-2001819|B03-2035944100|B04-2018543|B04-2018544100|B05-2046758|B06-2017370100|B06-20175114|B06-2017514|B06-2019876|B07-2015385|B07-2015406|B07-2015422|B08-2001877|B08-2226652|B09-2130477|B09-21305227|B10-2197901|B10-2197991|B11-2178127|B13-2044694|B84-6560571|B92-2488909|B93-2517901|B96-2045530|B96-6515027|B97-2378786|B98-2366924100|B98-2425539|B98-2436672,"[18000,20414,20418,21125,21127,21909,22748,22754,22756,22759,23639,23640,23641,24556,24639,25606,25608,26606,26611,27567,29247,34187,35078,35304,36213,36517,36614,37048,37055,37057]",桑杰士“晚生汤姆”近亲,B13-2044694,30,227.95101142959294,1,1,train
39529,05-12-004142,[812],CHN05-12-004142,CHN05-12-004142,1,9.460748834438405,1,1,train
395312,B01-6255046|B03-6266193,"[19558,20931]",胡本原舍,BELG04-6276748,2,15.71267217986211,1,1,train
395324,1999-16-018885|N00-0000022|N95-1965702|N98-1472501|N98-1472583,"[5898,43302,50184,50727,50728]",林波尔奇迹32,2006-067801,5,43.8380082693923,1,1,train
395326,1999-16-018885|N00-0000022|N95-1965702|N98-1472501|N98-1472583,"[5898,43302,50184,50727,50728]",林波尔奇迹32,2005-006347,5,43.8380082693923,1,1,train
395347,3661-93-400|3661-94-100|B03-2035944100|B04-2018544100|B04-2018545|B05-2046758|B07-2000704|B07-2015371|B07-2015422|B09-2130421|B09-2130477|B10-2197916|B11-2178056|B12-2191330|B84-6560571|B85-6580826|B85-658082613|B86-6192996|B90-6401692|B91-5060199|B92-2488909|B92-5040382|B93-2517901|B94-5328517|B96-2045530|B97-2378786|B98-2425539|D03661-94-100,"[17999,18000,20418,21127,21128,21909,23632,23637,23641,25604,25606,26608,27565,28450,34187,34272,34273,34336,34819,34928,35078,35137,35304,35677,36213,36614,37055,42337]",桑杰士“晚生汤姆”近亲,B12-2191330,28,201.15677804290726,1,1,train
395349,3661-92-6993|3661-93-400|B01-6179214|B02-2098674|B03-2035953|B05-2046762100|B12-2047367|B82-670494513|B85-5017323|B85-5244109|B85-6580714|B85-6580715|B85-6580876|B86-5104101|B86-6192906|B88-6077725|B88-6731282|B89-5340010|B89-6357914|B89-672142212|B90-5001001|B91-5268690|B91-6372283|B92-6376923|B93-5288924|B93-6433768|B94-6366819|B95-5070152|B95-5084577|B96-6515017|B98-2436672,"[17998,17999,19530,19774,20419,21910,28403,34094,34223,34228,34269,34270,34274,34321,34335,34518,34562,34615,34648,34679,34751,34939,34994,35228,35400,35470,35764,35992,35994,36516,37057]",桑杰士“晚生汤姆”近亲,B12-2047367,31,253.40044985053672,1,1,train
395360,B01-6455067|B05-6040346|N06-2160863|N06-2160877|N95-2067230,"[19678,22341,45497,45499,50191]",艾迪夏拉肯,NL11-1821750,5,42.24431871392633,1,1,train
39537,05-12-048558,[813],CHN05-12-048558,CHN05-12-048558,1,8.207985865943037,1,1,train
395400,B02-6092535|B06-5010886|B06-6188481|B06-6268114|B09-6222195|B12-6235083|B99-6143191,"[20121,23069,23337,23428,26207,29004,37743]",胡本家族,B12-6235083,7,60.62681988207046,1,1,train
395402,B02-6092673|B04-6457294|B05-6168668|B08-6364618|B10-6037931|B12-6039955|B99-6324626,"[20122,21803,22489,25372,27020,28791,37833]",胡本家族,B12-6039955,7,56.34807259685058,1,1,train
395415,07-03-002121,[1138],电脑年轻巴龙女*林波尔奇迹32,2011-32-368881,1,8.76760165387846,1,1,train
395421,07-03-002121,[1138],林波尔奇迹32*电脑年轻巴龙,2011-32-368882,1,8.76760165387846,1,1,train
395443,04-16-000011|B07-6147162|N01-13014880,"[636,24248,43665]",威廉吉尔特*林波尔奇迹32*杨灰不利次,2011-32-368872,3,27.46595577144106,1,1,train
395494,03-16-211566|B07-5083846,"[472,24049]",美国凡龙*乔斯托内,2013-32-628031,2,18.11056745266048,1,1,train
395496,03-16-211566|B07-5083846,"[472,24049]",美国凡龙*乔思托内,2013-32-628820,2,18.11056745266048,1,1,train
395498,06-03-001733,[922],电脑年轻巴龙*美国凡龙,2008-16-273968,1,9.05528372633024,1,1,train
39551,B89-6150221|B91-6227416|B99-6265204,"[34627,34960,37820]",白羽号,CHN2006-01200,3,19.70421078678215,1,1,train
395555,B06-4368529|B06-6154774|B09-6130455|B10-6166152|B10-6166210|B14-6022973|B94-6495178,"[23040,23292,26144,27192,27198,30271,35790]",英格斯,B14-6022973,7,54.22098554701411,1,1,train
395581,B78-7174327|B80-6796080|B82-6059903|B85-6580876,"[33994,34024,34074,34274]",,,4,29.46179370554873,0,0,train
395601,B00-6178544,[18971],,,1,5.979508745102713,0,0,train
395618,B13-3148684,[29364],鲁迪直子.直女,B13-3148684,1,7.956671437662131,1,1,train
395619,B13-3148686,[29365],“鲁迪”直女,B13-3148686,1,9.05528372633024,1,1,train
395630,B11-4244333|B14-4273959|B91-4261261,"[27765,30240,34911]",福雷迪.范西-速霸龙,B14-4273959,3,24.14091975074447,1,1,train
395632,B05-6170705|B06-6154634|B06-6154774|B08-6245286|B14-6022985|B94-6495178|B99-6151734,"[22490,23282,23292,25250,30273,35790,37772]",英格斯,B14-6022985,7,52.61926968067392,1,1,train
395633,B03-6226043|B06-4368529|B09-6130504|B10-6166261|B12-6225289|B14-6022942|B94-6495178,"[20891,23040,26147,27204,28979,30269,35790]",英格斯,B14-6022942,7,52.45355817844559,1,1,train
395634,B03-6226043|B06-6154774|B07-1873253|B09-6130455|B10-6166151|B14-6022922|B94-6495178,"[20891,23292,23631,26144,27191,30267,35790]",英格斯,B14-6022922,7,51.54683689758759,1,1,train
395637,2010-2045187|2011-2083188|B05-2143024|B06-2082050|B06-2082123|B08-2040063|B10-2045186|B10-2045187|B10-2045191|B10-2045192|B10-2045207|B14-2216222,"[9584,10417,21939,22772,22779,24572,26533,26534,26536,26537,26540,30004]",电脑戈马利,B14-2216222,12,84.94088187488465,1,1,train
395639,B00-2117204|B05-2142800|B07-2055171|B07-2090939|B10-2045162|B10-2045388|B14-2216406,"[18613,21937,23660,23678,26530,26547,30021]",电脑戈马利,B14-2216406,7,49.68404550695104,1,1,train
395640,2010-2045101|2010-2045121|2010-2045214|B00-2117363|B04-5174902|B06-2082239|B06-6210255|B08-2236568|B14-2216385|B94-2061350|B94-2062350,"[9580,9582,9587,18616,21492,22793,23359,24650,30016,35565,35566]",电脑戈马利,B14-2216385,11,80.0854907620824,1,1,train
395643,B07-6140023|B08-6232731|B09-6240766|B09-6240841|B10-6217206|B11-6289850|B12-6195850|B14-6265869,"[24225,25204,26261,26264,27238,28254,28915,30470]",乔斯乔森,B14-6265869,8,71.99711122139331,1,1,train
395761,B00-2298289|B04-3230936|B06-2233543|B07-2103401|B09-2203793|B11-2186635,"[18632,21305,22832,23686,25624,27574]",盖比.凡得那比,B15-2312185,6,48.2573501510677,1,1,train
395762,B04-3230936|B06-2233543|B06-2257490|B06-2257491|B07-2103401|B10-2048055,"[21305,22832,22840,22841,23686,26554]",盖比.凡得那比,B15-2312017,6,48.66281525917586,1,1,train
395764,B01-6522916|B06-6135329|B08-6316019|B08-6316297|B08-6316403|B11-6266649|B14-6079224,"[19706,23229,25311,25318,25320,28189,30336]",胡本家族,B14-6079224,7,61.39692810376653,1,1,train
395765,B07-6077242|B07-6077248|B08-6383662|B09-6358256|B11-6266776|B12-6235114|B13-6080436|B14-6079129|N08-1513692,"[24185,24186,25459,26422,28190,29007,29657,30334,46019]",胡本家族,B14-6079129,9,77.92831068716394,1,1,train
395767,B04-3230936|B06-2233543|B06-2258698|B07-2103401|B08-6038967|B11-2007404,"[21305,22832,22842,23686,25011,27492]",盖比.凡得那比,B15-2312009,6,48.66281525917586,1,1,train
395770,B00-2117363|B01-2137150|B03-2251134|B09-2067736|B10-2045101|B10-2121832|B10-2215863|B14-2216346,"[18616,19181,20488,25566,26526,26571,26621,30010]",电脑戈马利,B14-2216346,8,59.772845699403234,1,1,train
395775,1769-04-1034|6971-04-238|D01769-00-222|D01769-05-1185|D01769-14-788|D02067-99-269|D08022-04-498|D08022-10-1308,"[5143,18216,41878,41895,41947,41996,42725,42728]",德拉帕,DV01769-14-788,8,74.8750604592909,1,1,train
395781,B02-6051523|B06-6414603|B07-6140038|B07-6140215|B10-6217260|B13-6311639|B14-6265841|B97-6101055,"[20065,23569,24226,24240,27239,29865,30467,36800]",乔斯乔森,B14-6265841,8,59.117287020475025,1,1,train
395785,B07-2038199|B08-6293402|B09-2203217|B11-2186643|D09-7107-336,"[23643,25273,25619,27575,42812]",里奥.贺尔曼,B15-2312650,5,41.72779506904571,1,1,train
395786,B04-3230936|B06-2233543|B07-2103402|B08-6293402|D09-7107-336,"[21305,22832,23687,25273,42812]",里奥赫尔曼,B15-2312631,5,38.91438435228567,1,1,train
395787,B00-2298575|B08-2239763|B08-6293402|B10-2192730|D09-7107-336,"[18635,24655,25273,26602,42812]",里奥.贺尔曼,B15-2312309,5,44.53115544995224,1,1,train
395788,B04-3230936|B06-2233543|B07-2103402|B08-6293402|D09-7107-336,"[21305,22832,23687,25273,42812]",里奥.贺尔曼,B15-2312632,5,38.91438435228567,1,1,train
395789,B07-2038199|B08-6293402|B09-2203217|B11-2186643|D09-7107-336,"[23643,25273,25619,27575,42812]",里奥.贺尔曼,B15-2312651,5,41.72779506904571,1,1,train
395790,B85-6377511|B91-6680417|B94-6661024|N03-2317635|N05-2083565|N94-2775777|N96-2098514,"[34246,35024,35828,44437,45124,50093,50325]",詹森系,NL05-2083565,7,56.71479687664231,1,1,train
395791,B85-6377511|B91-6680417|B94-6661024|N03-2317655|N09-5914289|N94-1229141|N94-2775777,"[34246,35024,35828,44438,46524,50005,50093]",詹森系,NL09-5914289,7,56.71479687664231,1,1,train
395792,B91-6227455|B92-6162751|B95-6651004|N05-1240009|N09-1814296|N99-5915589,"[34963,35198,36191,44920,46441,51104]",詹森系,NL09-1814296,6,55.26041560985416,1,1,train
395793,B02-3007665|B05-3042217|B06-3008201|B08-3015065|B08-3015149|B10-3015779|B14-3113730,"[19854,22040,22870,24671,24672,26635,30106]",盖比,B14-3113730,7,61.048033347146756,1,1,train
395795,B00-3195050|B02-3007665|B06-3008201|B06-3008203|B10-3015898|B14-3113737|B98-3158062,"[18715,19854,22870,22871,26638,30110,37096]",盖比,B14-3113737,7,52.46755241649461,1,1,train
395796,B01-6153528|B01-6153558|B06-6154798|B09-6130455|B14-6022961|B94-6495178,"[19513,19514,23297,26144,30270,35790]",英格斯,B14-6022961,6,44.170767961490604,1,1,train
395798,B01-6153558|B04-6231900|B09-6130455|B10-6166261|B11-6261696|B14-6022994|B94-6495178|B99-6151734,"[19514,21663,26144,27204,28152,30276,35790,37772]",英格斯,B14-6022994,8,57.40317387112122,1,1,train
395799,B06-6154753|B07-6110240|B08-6245274|B09-6130504|B14-6022988|B94-6495178,"[23288,24203,25247,26147,30274,35790]",英格斯,B14-6022988,6,47.7771711937803,1,1,train
395802,B01-4383337|B04-4277026|B04-4277243|B04-4277488|B07-4093286|B08-4095174|B14-4279741|B91-4261261,"[19356,21369,21379,21391,23897,24791,30250,34911]",福雷迪.范西-速霸龙,B14-4279741,8,58.177739268843176,1,1,train
395803,2002-388065|2003-338001|2004-085168|N1998-5821415|N1999-5971371|N93-1767197|N93-1768700,"[6373,6568,6687,48011,48061,49919,49920]",秦始皇,chn2011-03-866006,7,61.59522661508362,1,1,train
395806,B02-4333378|B04-4277076|B05-4246519|B06-4112772|B07-4093088|B07-4093500|B08-4095087|B08-4095382|B09-4035123|B09-4035296|B11-4244017|B14-42739422013|B99-4365061,"[19967,21373,22176,22984,23881,23909,24784,24798,25782,25789,27743,30235,37629]",福雷迪.范西-速霸龙,B14-4273942,13,98.65557945450728,1,1,train
395807,B01-4383206|B02-4333378|B04-4277050|B14-4273933|B94-4421875|B99-4365061,"[19351,19967,21372,30231,35631,37629]",福雷迪.范西-速霸龙,B14-4273933,6,42.25384194359819,1,1,train
395808,B01-2344410|B08-6293402|B11-2186579|D09-7107-336,"[19229,25273,27572,42812]",里奥.贺尔曼,B15-2312346,4,35.07040661551384,1,1,train
395809,B01-4383206|B02-4333378|B04-4277050|B14-4273903|B94-4421875|B99-4365061,"[19351,19967,21372,30224,35631,37629]",福雷迪.范西-速霸龙,B14-4273903,6,42.65930705170636,1,1,train
395810,B01-4383226|B07-4045039|B07-4093189|B08-4095174|B14-40005862009,"[19353,23857,23886,24791,30184]",福雷迪.范西-速霸龙,B14-4000586,5,38.706123731663176,1,1,train
395811,B08-6293402|B10-2209240|B11-2007252|B12-2075132|D09-7107-336,"[25273,26615,27491,28425,42812]",里奥.贺尔曼,B15-2312088,5,44.53115544995224,1,1,train
395812,B07-4045039|B07-4093189|B09-4035207|B12-4186337|B14-40005532009,"[23857,23886,25785,28642,30177]",福雷迪.范西-速霸龙,B14-4000553,5,43.55424009626165,1,1,train
395814,B04-4303834|B06-4266682|B08-4095382|B09-40351002006|B14-4000489,"[21402,23015,24798,25780,30173]",福雷迪.范西-速霸龙,B14-4000489,5,43.82250408285633,1,1,train
395815,116-191-197|B01-4383226|B02-4376025|B07-4093189|B07-4093269|B08-4095174|B09-4035227|B11-42441882009|B14-40003122009,"[2876,19353,19971,23886,23896,24791,25787,27754,30170]",福雷迪.范西-速霸龙,B14-4000312,9,72.68104795151783,1,1,train
395816,B00-4066087|B00-4174021|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B14-4279750|B91-4261261|B97-4173729|B99-4391511|B99-4500907,"[18761,18772,19981,20663,20666,21136,21337,21913,22764,30255,34911,36695,37636,37660]",福雷迪.范西-速霸龙,B14-4279750,14,82.529774664036,1,1,train
395817,B00-4065848|B04-4277076|B05-4246519|B06-4112772|B07-4093088|B08-4095087|B08-4095382|B08-5165494|B09-4035123|B09-4035296|B11-4097001|B11-4097004|B11-4244017|B12-4186157|B14-42797482013,"[18752,21373,22176,22984,23881,24784,24798,24978,25782,25789,27715,27717,27743,28635,30254]",福雷迪.范西-速霸龙,B14-4279748,15,118.54943221574108,1,1,train
395828,B01-6387350|B02-6825443|B07-6221019|B08-6144028,"[19653,20370,24276,25098]",,,4,27.366024313922424,0,0,train
395830,B01-6387174|B1997-6145011|B2001-6387159|B2002-6058048,"[19648,32080,32451,32515]",,,4,32.160266272295246,0,0,train
395851,B00-4065848|B04-4277076|B05-4246519|B06-4112772|B07-4093088|B08-4095087|B08-4095382|B08-5165494|B09-4035123|B09-4035296|B11-4097001|B11-4097004|B11-4244017|B12-4186157|B14-42797272013,"[18752,21373,22176,22984,23881,24784,24798,24978,25782,25789,27715,27717,27743,28635,30244]",福雷迪.范西-速霸龙,B14-4279727,15,118.54943221574108,1,1,train
395852,B03-4290077|B03-5241862|B04-4277044|B07-4093269|B07-4093286|B08-4061050|B08-4095174|B09-5110454|B14-4279723|B2003-4290095|B94-4407032|N05-1936560|N08-2048793,"[20663,20775,21371,23896,23897,24775,24791,25993,30242,32603,35629,45087,46192]",福雷迪.范西-速霸龙,B14-4279723,13,88.23843331983356,1,1,train
395854,B01-4352538|B05-2004904|B07-2135134|B07-2135135|B07-4093493|B08-2197530|B08-2197574|B08-2197575|B10-4101312|B14-4273956,"[19333,21896,23695,23696,23907,24623,24628,24629,26774,30238]",福雷迪.范西-速霸龙,B14-4273956,10,85.49008596806713,1,1,train
395855,B02-4333378|B04-4277076|B05-4246519|B06-4112772|B07-4093088|B07-4093500|B08-4095087|B08-4095382|B09-4035123|B09-4035296|B11-4244017|B14-42739412013|B99-4365061,"[19967,21373,22176,22984,23881,23909,24784,24798,25782,25789,27743,30234,37629]",福雷迪.范西-速霸龙,B14-4273941,13,98.65557945450728,1,1,train
395856,B00-4066087|B00-4174021|B02-4376254|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B14-4273937|B91-4261261|B94-4421875|B97-4173729|B97-4451207|B99-4391511|B99-4500907,"[18761,18772,19975,19981,20663,20666,21136,21337,21913,22764,30232,34911,35631,36695,36731,37636,37660]",福雷迪.范西-速霸龙,B14-4273937,17,105.62945215777133,1,1,train
395857,B05-4246519|B06-4112772|B07-4093088|B07-40932242010|B08-4095087|B08-4095320|B08-4095382|B09-4035123|B09-4035296|B11-4244118|B14-4000307,"[22176,22984,23881,23894,24784,24796,24798,25782,25789,27748,30169]",福雷迪.范西-速霸龙,B14-4000307,11,90.55917923151836,1,1,train
395859,B00-4065848|B04-4277076|B05-4246519|B06-4112772|B07-4093088|B08-4095087|B08-4095382|B08-5165494|B09-4035123|B09-4035296|B11-4097001|B11-4097004|B11-4244017|B12-4186157|B14-42797472013,"[18752,21373,22176,22984,23881,24784,24798,24978,25782,25789,27715,27717,27743,28635,30253]",福雷迪.范西-速霸龙,B14-4279747,15,118.54943221574108,1,1,train
395861,B04-4277402|B06-4112200|B09-4035302|B12-4186347|B14-4279739|B91-4261261|B99-4066126,"[21387,22975,25791,28643,30248,34911,37606]",福雷迪.范西-速霸龙,B14-4279739,7,56.74216807343844,1,1,train
395863,B00-4066087|B00-4174021|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B14-4279736|B91-4261261|B97-4173729|B99-4391511|B99-4500907,"[18761,18772,19981,20663,20666,21136,21337,21913,22764,30247,34911,36695,37636,37660]",福雷迪.范西-速霸龙,B14-4279736,14,82.93523977214417,1,1,train
395868,B01-4383337|B04-4277026|B04-4277243|B04-4277488|B07-4093286|B08-4095174|B14-4279742|B91-4261261,"[19356,21369,21379,21391,23897,24791,30251,34911]",福雷迪.范西-速霸龙,B14-4279742,8,58.177739268843176,1,1,train
395880,B03-6226397|B09-6130652|B10-3047284|B99-6151734,"[20899,26152,26662,37772]",盖比,B10-3047284,4,31.76678760906745,1,1,train
395881,B00-3195099|B06-1597409|B06-3008003|B08-7107591|B09-3095001|B09-3641717|B14-3067026|B98-3158062,"[18716,22742,22865,25477,25690,25765,30085,37096]",盖比,B14-3067026,8,53.39004368119142,1,1,train
395882,B00-3195099|B06-3008003|B06-3008013|B09-3095001|B09-3188087|B09-4280723|B14-3155955|B98-3158062,"[18716,22865,22868,25690,25762,25874,30150,37096]",盖比,B14-3155955,8,50.55591164161814,1,1,train
395884,B00-3195099|B03-3053580|B06-3008003|B09-3095001|B09-3095004|B98-3042809|B98-3042872|B98-3158062,"[18716,20523,22865,25690,25691,37076,37077,37096]",盖比,B09-3095004,8,55.87495033097943,1,1,train
395885,B00-3195099|B05-3224593|B06-2452361|B06-3008003|B08-3197988|B09-3095001|B12-3162816|B98-3158062,"[18716,22106,22848,22865,24753,25690,28539,37096]",盖比,B12-3162816,8,50.388080857886806,1,1,train
395887,B00-3195099|B05-3224593|B06-2452361|B06-3008003|B08-3197988|B09-3095001|B12-3162815|B98-3158062,"[18716,22106,22848,22865,24753,25690,28538,37096]",盖比,B12-3162815,8,49.98261574977864,1,1,train
395890,B01-3003333|B01-3031030|B02-3037213|B05-3006569|B08-3192649|B14-3157406|B98-3158062,"[19232,19240,19873,22019,24749,30159,37096]",盖比,B14-3157406,7,50.214440073519896,1,1,train
395891,B01-3031030|B05-3006569|B06-3008013|B09-3188087|B09-4280723|B14-3150687|B98-3158062,"[19240,22019,22868,25762,25874,30140,37096]",盖比,B14-3150687,7,50.502122145971676,1,1,train
395913,2012-08-288667|B96-6376197|B96-6598405|B97-6330080|BLG2003-6457591|BLG2004-6293144|BLG2004-6293191|BLG2006-6056065|BLG2008-6383267|BLG2010-6246181|N1998-1327690|N2009-1606838|N2011-2028520|N94-2527975,"[11188,36475,36528,36869,39220,39350,39351,39622,40074,40498,47991,48871,49087,50076]",詹森红狐多重回血,CHN2019-08-0268000,14,112.66784999888907,1,1,train
395916,2010-259999|2011-08-139888|2012-08-330001|2014-08-060557|B91-6680443|N1998-9821081|N96-2394338|N98-9821081|N99-1209710,"[9633,10152,11195,13234,35026,48019,50359,50889,50924]",詹森断胸骨同父异母、母配子多重回血,,9,73.87942849901859,0,1,train
395921,2004-290464|2005-105408|2008-08-176400|2009-08-130117|2011-08-121115|2011-08-140000|2013-05-186014|2013-08-019993|2014-03-683443|2014-08-060687|2015-01-590214|2015-05-0551098|2015-08-0099937|2015-08-0099973|2015-23-0680797|2016-05-07488182016|2016-08-00455582016|2016-08-00456662016|2016-08-00797382016|2016-08-01709992016|2016-08-01710002016|2016-08-03005382016|2016-23-0550172016|2016-23-07227702016|B03-6483072|B99-6265204|D08071-03-165|D08071-10-483|D1769-09-370|N98-1327146|N98-9821108,"[6819,6993,8163,8722,10145,10154,12036,12149,13101,13236,14104,14317,14460,14461,14842,15410,15515,15522,15541,15554,15555,15592,15921,15923,21063,37820,42732,42735,42999,50709,50890]",詹森老白眼*德国RV联合会冠军,CHN2017-08-0199582,31,235.51508990201194,1,1,train
395977,08-03-006324|09-03-002346,"[1426,1771]",幸运85*年轻巴龙,2010-03-004408,2,18.11056745266048,1,1,train
395978,08-03-006324|09-03-002346,"[1426,1771]",幸运85*年轻巴龙,2010-03-004101,2,18.11056745266048,1,1,train
39600,08-12-079282,[1620],CCHN08-12-079282,CHN08-12-079282,1,8.54445810256425,1,1,train
396037,B00-3200601|B03-2148310|B04-3230936|B05-2218693|B06-2233543|B10-2216095|B98-3158062,"[18720,20448,21305,21987,22832,26629,37096]",盖比闪电,B10-2216095,7,50.666094564097435,1,1,train
396043,2012-09-121151|BLG1993-4655123|BLG1999-4262223|BLG2001-4094638|BLG2004-4417759|BLG2008-4351119|BLG2010-4327642,"[11228,38567,38791,38935,39300,39984,40402]",克里斯.赫伯瑞,BELG2014-4280402,7,58.1576615892506,1,1,train
396167,2010-05-366001|2014-05-222777|2015-05-0044488,"[9249,13150,14307]",,2014-05-222777,3,26.36734348277295,1,0,train
396270,B15-3147999,[30688],“鲁迪”直女,B15-3147999,1,8.76760165387846,1,1,train
396273,B00-3195099|B06-3008003|B08-2239338|B11-2101195|B12-3088052|B15-3148000|B98-3158062,"[18716,22865,24653,27555,28486,30689,37096]",盖比“鲁迪”直女,B15-3148000,7,45.192145016781794,1,1,train
396293,2015-03-0154499|2015-03-0584773|2016-03-0092755,"[14152,14171,15292]",佛巴斯46X05,2010-CHN-745777,3,26.59048703408716,1,1,train
396485,B01-6255263|B03-6266193|B04-6277729|B05-6166013|B05-6166202|B08-6314574|B08-6314600|B11-6265538|B98-6210287|B98-6590496|B99-6143594|B99-6143595,"[19573,20931,21710,22456,22463,25283,25285,28181,37278,37441,37744,37745]",,B11-6265538,12,84.09481060614536,1,0,train
396487,B04-6276464|B06-6267362|B10-6038329|B11-6265549|B97-6165917|B97-6364004|B99-6143595,"[21696,23413,27037,28184,36837,36885,37745]",,B11-6265549,7,53.677155200011114,1,0,train
396497,B11-6331842,[28288],,B11-6331842,1,8.362136545770294,1,0,train
396804,2014-090006|B01-6455003|B08-6368089|N07-1817551,"[13429,19677,25385,45745]",奥林匹克003直子X奥利匹克003直女,CHN2014-090006,4,29.89425688294001,1,1,train
396893,2015-03-0886622|2015-03-0886956|2015-03-0887777|2016-03-0900731|B2008-6340442|B2008-6340454|N2007-1129401|N2007-1129402|N2010-1681876,"[14209,14214,14216,15361,33202,33203,48585,48586,48923]",考夫曼,CHN2018-03-0222104,9,68.13578371701428,1,1,train
397180,2008-01-968609|B1994-5314930|B1995-2363122|B1997-5166412|B1998-2398266|B2001-5010172|B2003-5071602,"[7977,31946,31968,32074,32118,32412,32611]",,CHN08-01-968609,7,56.31368846740159,1,0,train
397189,2011-01-469906|B1993-4429362|B1994-5314930|B1995-2363122|B1998-2398266|B1998-4185270|B2003-2120191,"[9809,31905,31946,31968,32118,32133,32580]",,CHN11-01-469906,7,56.64984177561952,1,0,train
397203,B1991-4261261|B1996-4391925|B1996-4391982|B1998-4184899|B1999-4393573|B2000-4065833|B2002-4478706,"[31843,32018,32019,32132,32214,32291,32502]",,B02-4478706,7,64.16154865635713,1,0,train
397205,B1993-4392044|B1996-4271517|B1996-4391910|B1999-4392910|B2000-4065838|B2000-4065905|B2003-4408129,"[31904,32016,32017,32212,32292,32296,32606]",,B03-4408129,7,63.75608354824897,1,0,train
397206,B1989-4139920|B1990-4208471|B1991-4560548|B1993-4429362|B1997-4263054|B1998-4185270|B2003-2120191,"[31803,31824,31847,31905,32068,32133,32580]",,B03-2120191,7,62.64172290261272,1,0,train
397217,2012-01-1002669|B1999-4365061|B1999-4393573|B2000-4065833|B2002-4333378|B2002-4478706|B2004-4019943,"[10665,32209,32214,32291,32501,32502,32690]",,CHN12-01-1002669,7,60.82488979583254,1,0,train
397236,2005-01-502380|2009-01-981112|B2000-4065880|B2001-6182211|B2007-5067344,"[6877,8523,32294,32431,33064]",,CHN09-01-981112,5,35.889513985010865,1,0,train
397237,2005-01-502380|2010-01-281310|B2000-4065880|B2001-6182211|B2007-5067344,"[6877,9063,32294,32431,33064]",,CHN10-01-281310,5,35.79854220680514,1,0,train
397240,2010-01-340707|B2000-4065838|B2000-4065880|B2000-4065905|B2001-6182211|B2003-4408129|B2007-5067344,"[9081,32292,32294,32296,32431,32606,33064]",,CHN10-01-340707,7,55.86083377838635,1,0,train
397247,2014-01-1282220|B1999-6340916|B2000-4065880|B2001-6182211|B2002-2265327|B2005-6336371|B2007-5067344,"[12836,32239,32294,32431,32470,32875,33064]",,CHN14-01-1282220,7,54.341008024641944,1,0,train
397252,B1991-6445551|B1994-6086120|B1996-6335231|B2001-6367319|B2002-6432811|B2005-6336352|B2006-6108790,"[31857,31949,32042,32449,32563,32874,32958]",,B05-6336352,7,62.0821071146773,1,0,train
397253,2009-01-803710|2010-01-968016|2011-01-575708|B1996-6335231|B1998-2398266|B2001-6234954|B2003-3186429,"[8503,9122,9824,32042,32118,32434,32588]",,CHN11-01-575708,7,53.6692749385858,1,0,train
397276,B1987-3052819|B1989-3315380|B1992-3082421|B1993-3183025|B1994-3238558|B2000-3128435|B2003-3186429,"[31785,31802,31868,31903,31936,32278,32588]",,B03-3186429,7,63.91023422807623,1,0,train
397299,B1994-6366907|B1997-6157766|B1999-2251413|B2001-2204067|B2003-6460032|B2004-2298053|B2005-6052073,"[31961,32081,32194,32368,32655,32673,32837]",,B05-6052073,7,64.5204937488304,1,0,train
397354,2004-01-161681,[6593],,2004-01-161681,1,8.207985865943037,1,0,train
