img_id,literal_code,code_len
534102,F30103,1
534121,F30104,1
534247,F14819,1
534413,F15251,1
534415,F15253,1
534416,F15265,1
534418,F15380,1
534419,F15381,1
534427,F15407,1
534428,F15408,1
534430,F15420,1
534441,F1543|F10118,2
53445,,0
534623,F11654,1
534624,F11649,1
534731,F5911,1
534734,F5912,1
534735,F3957,1
534736,F10575|F9579|F9580,3
534746,,0
534749,,0
535040,,0
53511,F41682|F41683,2
535126,F15392,1
535325,,0
535360,F30169,1
535366,F9298|F9446|F9639|F9905,4
535371,F1551|F1237|F9244|F9480|F9673|F9590,6
535484,,0
535561,F5309,1
53559,,0
535590,,0
535592,,0
535599,,0
535600,,0
535602,,0
535603,,0
535626,,0
535627,F15208,1
53574,F35903,1
535815,,0
53582,F18180,1
535840,F3226,1
535842,F2786,1
53585,F18086,1
535856,F41081|F41050|F41087|F41118,4
535857,F41131|F41086|F41052|F41077,4
53586,F18479,1
535865,F4247,1
535866,F3223,1
53588,F18808,1
53590,F18810,1
535938,F40930,1
535940,F15600,1
535945,F15606,1
535947,F15616,1
535959,F14845,1
535960,F15272,1
535970,F15691,1
535975,F15693,1
535977,F15694,1
535978,,0
535979,F15696,1
535982,F15697,1
535986,F15699,1
535989,F1479|F10213|F35069|F36635,4
535990,F14992,1
535991,F37351|F36193|F38307|F37680,4
535993,F34113|F34113|F34546,3
535998,F15701,1
53610,,0
536173,,0
536179,,0
536186,,0
536228,,0
536239,F37446,1
53627,F31757,1
536276,F17971,1
536279,,0
536314,,0
536317,,0
536319,F1391|F2309,2
536320,F2133|F2245|F2647,3
536321,F2133|F2245|F2647,3
536322,F1551|F1237,2
536323,F5873,1
536328,,0
536458,,0
536476,,0
536524,F30841,1
536592,,0
536593,F33223,1
536594,F29404,1
536596,F33202,1
536597,F31659,1
536598,F31658,1
536600,F31656,1
536622,F11862,1
536636,,0
536773,F30810,1
536945,F38930,1
536950,F30231,1
536967,F11739,1
537093,,0
537108,,0
537167,,0
537169,,0
537170,,0
537199,F6980,1
537259,,0
537305,,0
537306,,0
537308,,0
537354,F34805|F34321,2
537374,F1915|F683|F18892,3
537389,F2180|F16200,2
537396,,0
537397,F29361,1
537408,F24718,1
537409,F42192,1
537410,F21187,1
537413,F20330,1
537431,,0
537435,,0
537437,,0
537441,,0
537518,,0
537868,F39161,1
537874,,0
537898,F34288,1
537900,F34261,1
537901,F34280,1
537961,F38389|F34878,2
537996,,0
538010,F39227,1
538011,,0
538012,F39230,1
538013,,0
538014,F39232,1
538015,,0
538016,,0
538060,,0
538130,F2391|F475,2
538132,F12900|F12819|F11061|F10910,4
538237,,0
538260,F28180,1
538261,F15213,1
538262,F27247,1
538264,,0
538272,,0
538273,,0
538274,,0
538276,,0
538277,,0
538278,,0
538279,,0
538280,,0
538391,,0
538419,F11064|F10942|F11065|F11052,4
538442,,0
538447,,0
538448,,0
538449,,0
538450,,0
538451,,0
538452,,0
538454,,0
538522,F29632,1
538528,F30228,1
538573,F41403|F9951|F10284|F9244|F9480|F9673|F9590,7
538715,,0
538717,,0
538766,,0
538772,,0
538786,,0
538788,,0
538789,,0
538886,,0
538887,,0
538889,,0
538890,,0
538928,,0
538945,,0
538954,F1668|F2494|F1566|F2865,4
538956,F30815,1
538998,,0
539016,F38100,1
539021,,0
53911,,0
53915,,0
539202,F6066,1
539210,F6067,1
539212,F6074,1
539241,F41860|F37212|F1881|F41862,4
539247,F3300,1
539347,F31647,1
539349,F31646,1
539359,,0
539362,,0
539367,,0
539377,,0
539623,F30840,1
539850,,0
540391,F600|F601,2
540398,F10210|F1148|F886,3
540406,,0
540407,,0
540408,,0
540419,F14587,1
540454,,0
540456,,0
540513,,0
540528,F15244,1
540537,,0
540666,F29187,1
540707,F29187,1
540712,,0
540715,,0
540720,,0
540721,,0
540722,,0
540723,F6545,1
540726,F29187,1
540756,F30285,1
540778,,0
540782,F30285,1
540953,F13946,1
540979,F14404,1
540991,F38479,1
541013,,0
541023,,0
541107,F30771,1
541113,F12796|F12848|F12869|F12831,4
541116,F30769,1
541190,F709|F2851,2
541191,F747|F36821|F37333,3
541204,,0
541205,,0
541206,,0
541207,,0
541208,,0
541209,,0
541309,F3331,1
541310,F3332,1
541312,F3329,1
541313,F3333,1
541315,F2443,1
541319,,0
541386,F15912|F1587,2
541388,F2377|F2424,2
541390,F2377|F2424,2
541394,F1278|F2099,2
541398,F9342|F9322|F9363|F9499|F1982,5
54146,F39414|F39415|F39355|F39476|F39476,5
54148,F39474|F39597|F39820|F39817|F39890|F39434|F39610|F39458|F8279|F39349|F39367|F39391|F39458|F39475|F39369|F39434|F39610|F39458,18
54150,,0
541556,F4868,1
541562,F35881|F36803,2
541564,F36422|F36421,2
541591,F3134,1
541603,F4724,1
541607,F2384,1
541610,F1926,1
541612,F1919,1
541669,F29914,1
541811,,0
541814,,0
541826,,0
541842,,0
541862,,0
541866,,0
541890,,0
541925,,0
541927,,0
541973,F4824,1
542070,F23371|F9468|F9351,3
542073,F23371,1
542074,,0
542075,F23371|F9468|F9351,3
542077,F26643,1
542078,F25773,1
542079,,0
542080,,0
542082,,0
542128,,0
542129,,0
542130,,0
542131,,0
542132,,0
542133,,0
542134,,0
542135,,0
542137,F14660,1
542165,,0
542169,,0
542171,,0
542172,,0
542173,,0
542175,,0
542176,,0
542181,,0
542185,,0
542187,,0
542190,,0
542198,,0
542205,,0
542217,,0
542218,,0
542220,,0
542221,,0
542224,,0
542240,,0
542252,,0
542253,,0
542255,,0
542336,,0
542337,,0
542364,F15147,1
542371,N-1,1
542581,F11173|F12818,2
542607,,0
542608,,0
542610,,0
542611,,0
542615,,0
542618,,0
54262,,0
542625,,0
542626,,0
542627,,0
542628,,0
542629,,0
542631,,0
542632,,0
542699,F42627,1
542709,,0
542871,,0
542876,,0
542881,,0
542954,,0
542968,,0
543293,F9959|F9595|F1555|F10295,4
543321,F204,1
543323,F205,1
543324,F200,1
543326,F206,1
543327,F201,1
543329,F202,1
543338,,0
543404,F41801|F41575,2
543405,F41801|F36005|F39455|F39449,4
543406,F12224|F11637,2
543407,F9015,1
543411,F12817|F10518|F12818,3
543412,F38448,1
543417,F5052,1
543507,,0
543508,,0
543510,,0
543521,,0
543522,,0
543523,,0
543526,,0
543527,,0
543528,,0
543529,,0
543531,F28902,1
543581,,0
543582,,0
543583,,0
543584,,0
543586,,0
543588,,0
543594,,0
543597,,0
543619,,0
543647,,0
543649,,0
543650,,0
543651,,0
543652,,0
543653,,0
543654,,0
543655,,0
543656,,0
543657,,0
543660,,0
543662,,0
543664,,0
543665,,0
543666,,0
543668,,0
543669,,0
543670,,0
543712,F4312,1
543719,,0
543725,,0
543730,,0
543731,,0
543732,,0
543733,,0
543749,,0
543753,,0
543757,,0
543758,,0
543759,,0
543760,,0
543769,,0
543786,,0
543796,F21837,1
543802,,0
543803,,0
543804,,0
543805,,0
543806,,0
543807,,0
543808,,0
543860,F9813|F10461,2
543912,,0
543913,F24730,1
543922,,0
543943,F8542,1
543944,F8329,1
543968,F2449,1
543984,,0
543992,F10219|F10066|F10464|F940,4
543993,F40931,1
543996,F15611,1
544110,F806|F35884,2
544120,F26234,1
544121,F31648,1
544175,F12418,1
544187,F4467|F38293|F2107,3
544194,,0
544245,F15056,1
544484,,0
544486,,0
544555,F41096|F9897|F41192|F41427|F41504|F41181,6
544564,,0
544634,F15292,1
544635,F15688,1
544673,F15637,1
544680,,0
544682,,0
544684,F39474|F39597|F40069|F25157|F24086,5
544733,,0
544840,F7146,1
544842,F7147,1
544849,F7149,1
544871,,0
544916,,0
544917,,0
544920,F41436,1
544925,F23405,1
545087,,0
545088,,0
545089,,0
545092,,0
545093,,0
545094,,0
545095,,0
545102,,0
545211,,0
545212,,0
545213,,0
545214,,0
545215,,0
545231,F25847,1
545389,F15309,1
545424,,0
545432,F20527,1
545433,F20529,1
545434,F21370,1
545435,F21377,1
545436,F21378,1
545476,F20528,1
545479,,0
545480,F20524,1
545494,F20920,1
545541,,0
545542,,0
545547,F20526,1
545570,F21371,1
545637,,0
545650,F6949,1
545715,,0
545788,N48873|F9584|F2615|F2611,4
545842,F21380,1
545843,F21366,1
545883,,0
545888,,0
545889,,0
546042,,0
546043,,0
546187,,0
546192,,0
546195,,0
546197,,0
546200,,0
546203,,0
546204,,0
546205,,0
546207,,0
546208,,0
546210,,0
546249,,0
546250,,0
546251,,0
546258,,0
546260,,0
546261,,0
546262,,0
546263,,0
546314,,0
546315,,0
546319,,0
546320,,0
546321,,0
546324,,0
546327,,0
546471,,0
546475,,0
546511,,0
546512,,0
546513,,0
546515,,0
546516,,0
546538,,0
546539,,0
546540,,0
546541,,0
546542,,0
546543,,0
546544,,0
546545,,0
546547,,0
546548,,0
546549,,0
546550,,0
546551,,0
546552,,0
546553,,0
546554,,0
546555,,0
546556,,0
546557,F12317,1
546558,,0
546561,,0
546563,,0
546565,,0
546576,,0
546577,,0
546735,F4310,1
546738,,0
547068,F27846,1
547127,F3532|F10210|F1148,3
547224,,0
547379,,0
547386,,0
547387,,0
547388,,0
547401,,0
547403,,0
547406,,0
547420,,0
547508,F40791,1
547563,,0
547564,,0
547574,,0
54763,F22457,1
547703,F40773,1
547705,F40771,1
547713,F40774,1
547871,,0
547935,F40772,1
548200,F9619,1
548202,F9265|F9233,2
548209,F40770,1
548210,F40769,1
548219,F10001|F9748|F10414|F10056|F838,5
548315,,0
548316,,0
548428,F33208,1
548502,F7672|F7671|F7651|F7659|F7656|F7766|F7643|F7652|F7664|F7665|F7834|F7726,12
548503,F7698|F7834|F7726|F22599|F7661|F7711|F7749|F7712,8
548505,F7645|F7655|F7648|F7708|F7768|F7799|F7643|F7652|F7664|F7665|F22737|F7736|F7754|F7745|F7748|F7694|F7688|F7798|F7797,19
548506,F7645|F7655|F7648|F7708|F7768|F7799|F7643|F7652|F7664|F7665|F7647|F7654|F7662|F7723,14
548507,F7698|F7834|F7726|F22599|F7661|F7711|F7749|F7712|F7672|F7671|F7651|F7659|F7656|F7766|F7643|F7652|F7664|F7665|F7834|F7726,20
548510,F22760|F22737|F24088|F8315,4
548512,F7736|F7754|F7745|F7748|F23019|F23179|F7834|F7726|F7643|F7652|F7664|F7665|F7834|F7726|F23406|F7643|F7652|F7664|F7665|F7834|F7726,21
548515,F7736|F7754|F7745|F7748|F7736|F7754|F7745|F7748|F23019,9
548518,F7736|F7754|F7745|F7748|F7736|F7754|F7745|F7748|F23019,9
548519,F7736|F7754|F7745|F7748|F7736|F7754|F7745|F7748|F23019,9
548532,F7643|F7652|F7664|F7665,4
548533,F7662|F7677|F7776|F7802|F7676|F7686,6
548534,F7736|F7754|F7745|F7748,4
548535,F7645|F7655|F7648|F7708,4
548536,F39563|F39389|F39406|F39368,4
548676,F15044,1
548689,F11781,1
548708,F40584,1
54880,F11231,1
548901,F40829,1
548902,F40830,1
54892,F11230,1
548955,,0
548963,F15692,1
548964,F15695,1
548968,F15698,1
548971,F15700,1
548972,F15328,1
549020,F34801|F33972,2
549021,F34801|F33972,2
54912,,0
54918,,0
54925,,0
549317,,0
549325,,0
549326,,0
549327,,0
549328,,0
549329,,0
549331,,0
549335,,0
549382,,0
549385,,0
549393,,0
549394,,0
549484,,0
549485,,0
54951,,0
549517,F21806,1
549531,F21804,1
549534,F16515|F16199,2
549536,,0
549545,,0
549560,F9224|F9321|F9396|F9445|F4346,5
549561,F9224|F9321|F9396|F9445|F4346,5
549576,F38179,1
549577,F39068,1
549578,F39060,1
549579,F39069,1
549580,F39062,1
549581,F39065,1
549582,F38475,1
549584,F38474,1
549585,F38682,1
549586,F39058,1
549587,F39057,1
549588,F39067,1
549627,F21647,1
549634,F21726,1
549636,F21708,1
549640,F21645,1
549642,F21646,1
549643,F21648,1
549648,F27451,1
549649,F28760,1
549650,F28489,1
549651,F31128,1
549652,F31129,1
549840,,0
549841,,0
549846,F34438,1
549847,F39101,1
549848,F38065,1
549849,F34439,1
549852,F6114,1
549853,F25032,1
549854,F26582,1
549887,F25448,1
549895,F25451,1
549901,F4029|F39074,2
549902,F585|F9797|F10042|F2749|F6073|F39088,6
550117,F2969,1
550138,F3476,1
550139,F4982,1
550142,F23589,1
550190,F3496,1
55021,,0
550210,F10304,1
550268,,0
550272,F28570,1
550273,F29786,1
550276,F29730,1
550278,F30891,1
550279,F30893,1
550390,,0
550432,F28526,1
550482,F41193|F41270|F41270|F41193|F41270|F41270,6
550483,,0
550487,,0
550491,,0
550492,,0
550493,,0
550494,,0
550499,F24424,1
550627,,0
550646,F24423,1
550872,F29717,1
550879,,0
550882,,0
550884,,0
550885,F30900,1
550958,F29112,1
550959,,0
550963,F29736,1
550964,F23943,1
550975,F29105,1
550976,F26483,1
550977,F29738,1
550978,,0
550979,F26478,1
550981,F27517,1
550982,F26481,1
550983,F26480,1
550984,F29740,1
550985,F28544,1
550995,,0
551060,F26482,1
551061,F22980,1
551062,F23587,1
551063,F29741,1
551064,F29737,1
551065,F26479,1
551066,F25794,1
551067,F29739,1
551068,F29744,1
551069,F29745,1
551071,F23943,1
551074,,0
551118,,0
551119,,0
551197,F3596,1
551198,F4167,1
551199,F5067,1
551333,F12370,1
551349,,0
551497,F20725,1
551498,F21319,1
551499,F21118,1
551500,F20724,1
551575,F21085,1
551602,F40805,1
551664,F19655,1
551677,F3292,1
551689,,0
551693,,0
551694,,0
551706,,0
551825,,0
551830,,0
551874,F37882,1
551875,,0
551876,F41733|F37069,2
551877,F37881,1
551984,,0
55202,,0
552074,,0
552193,,0
55224,,0
552387,F27218,1
552403,,0
552583,,0
552585,,0
552591,F8356,1
552593,,0
55275,,0
55305,,0
55311,,0
55312,,0
553249,F29743,1
553255,F29742,1
553302,,0
553446,F9244|F9324|F9393|F9636|F685,5
553447,,0
553452,,0
553514,F10137|F9444|F9212|F9641|F10348|F2921,6
553516,F2506|F882,2
553522,,0
553586,F1828|F3482|F41495|F35980,4
553587,,0
553606,,0
553652,F16516|F16356,2
553680,F25680,1
553845,,0
553850,,0
553910,,0
55395,,0
554032,,0
55404,F17566,1
554078,,0
554079,,0
554080,,0
554081,,0
554082,,0
554083,,0
554084,,0
554085,,0
554086,,0
554087,,0
554088,,0
554089,,0
554095,,0
554104,,0
554132,,0
554133,,0
554134,,0
554135,,0
554136,,0
554137,,0
554138,,0
554139,,0
554140,,0
554141,,0
554142,,0
554143,,0
554144,,0
554145,,0
554146,,0
554147,,0
554148,,0
554149,,0
554151,,0
554152,,0
554153,,0
554154,,0
554155,,0
554156,,0
554295,F25236,1
554296,F25235,1
554312,F28127,1
554313,F28126,1
554315,F6989,1
554318,F27220,1
554319,F20342,1
554320,F20352,1
554321,F20354,1
554322,F20340,1
554324,,0
554326,,0
554328,,0
554329,F7235,1
554330,F7236,1
554515,,0
554517,,0
554518,F7238,1
554533,F7239,1
554534,,0
554575,,0
554576,,0
554617,,0
554623,,0
554631,F8109,1
554632,F34486,1
554741,F33196,1
554778,F7240,1
554834,F17214,1
554836,,0
554837,F26727,1
554839,F27789,1
554840,F29972,1
554896,F17213,1
555006,F7241,1
555032,F7242,1
555076,F31815,1
555083,F31816,1
555143,F18805,1
555144,F24717,1
555146,F19509,1
555147,F8611,1
555149,F19510,1
555160,F7243,1
555163,,0
555164,F7244,1
555165,,0
555180,F7245,1
555182,F7246,1
555187,F7247,1
555188,F7248,1
555252,F14817,1
555273,,0
555274,,0
555293,F39290,1
555329,,0
555436,F39289,1
555483,F39288,1
555484,,0
555497,,0
555597,F7366,1
555602,F7368,1
555609,F6418,1
555610,F1011|F1606,2
555611,F6419,1
555612,F6420,1
555613,F1011|F9444|F9212|F9641,4
555614,F6421,1
555615,F6422,1
555616,F2506|F882,2
555617,F1457|F614,2
555618,F2689|F4669|F10210|F1148,4
555619,F902|F1847|F896|F12861,4
555621,F3112|F620|F10099|F10454|F10227|F938,6
555622,F10210|F1148|F3515|F3114,4
555627,F600|F601|F2165|F2682,4
555628,F3108|F2217,2
555629,F4135,1
555631,F1818|F9349|F9232|F10268,4
555634,F9547|F10088|F35661|F9805|F609|F610,6
555635,F4513,1
555636,F6945,1
555637,F6946,1
555638,F4007,1
555639,F4557|F3488|F10392|F10310,4
555640,F4555|F3492|F4008,3
555642,,0
555655,F3492|F4008|F4009|F2768,4
555656,F3492|F4008|F4009|F2768,4
555657,F3492|F4008|F5562,3
555658,F4006|F4556|F1831|F3490,4
555659,,0
555660,F1262|F1604|F1261|F974,4
555661,F2058|F1660|F1262|F2059,4
555663,F1668|F2494|F1566|F2865,4
555681,,0
555695,,0
555698,F7365,1
55572,,0
555749,,0
555752,,0
555844,F14953|F10137|F9569|F9732|F20586,5
555867,,0
555946,F33201,1
555949,F33182,1
555950,F33192,1
556000,F9624|F9426|F9348|F9374|F9624|F9426|F10061,7
556002,F9624|F9426|F9348|F9374|F9624|F9426|F10074,7
556005,F9624|F9426|F1119|F9624|F9426|F10074,6
556006,,0
556007,F15245,1
556017,,0
556030,,0
556031,,0
55616,F39955,1
556164,F31817,1
55618,,0
55619,,0
556210,F31651,1
556211,,0
556212,,0
556329,,0
556406,F20761,1
556413,F21191,1
556415,F21654,1
556416,F21644,1
556418,F8140,1
556419,F8140,1
556420,F8140,1
556421,F8140,1
556422,F8140,1
556423,F8140,1
556430,F8140,1
556432,F8140,1
556434,F8140,1
55651,,0
55658,F11100,1
55659,F10886,1
55662,F11260,1
55672,F11262,1
556815,,0
556817,,0
556958,F42512,1
556959,F42479,1
556964,,0
556965,,0
556967,F3765,1
557059,F42530,1
557076,F11375,1
557108,,0
557110,,0
557144,F16634,1
557237,,0
557238,,0
557321,F31796,1
557369,,0
557380,,0
557381,,0
557382,,0
557383,,0
557386,,0
557387,,0
557392,,0
557393,,0
557394,,0
557395,,0
557396,,0
557397,,0
557461,,0
557462,,0
557463,,0
557466,F9289|F9234|F9760|F9460|F9585|F1200,6
557468,F37420,1
557478,,0
557480,,0
557507,,0
557521,F16637,1
557522,F16638,1
557653,F13674,1
557660,F29110,1
557689,F14726,1
557690,F40807,1
557692,F32565,1
557725,,0
557726,F17247,1
557732,,0
557735,F34801|F33972|F33882,3
557737,,0
55778,F9608|F9609|F41178|F41249,4
557803,,0
557808,,0
557809,,0
557810,,0
557811,,0
557813,,0
557818,F42231,1
557964,,0
558008,,0
558011,,0
558034,,0
558115,,0
558116,,0
558117,F42513,1
558121,F31813,1
558122,,0
558139,F5363,1
558175,F41182|F41604|F35834|F36572,4
558200,,0
558201,,0
558207,,0
558219,,0
558251,,0
558353,,0
558381,F747|F36821|F36985,3
558391,F37023|F37022|F36488|F36487,4
558394,F36488|F37460|F36998|F36999,4
558439,,0
558456,F15689,1
558542,F912|F2669,2
558545,F391,1
558546,F371,1
558547,F372,1
558555,F374,1
558556,F395,1
558566,F377,1
558572,F9638|F9555|F9339|F41403|F9951|F10284|F9542|F9950|F9555|F9339|F41403|F9951|F10284,13
558573,F9638|F9555|F9339|F41403|F9951|F10284|F9542|F9950|F9555|F9339|F41403|F9951|F10284,13
558574,F9638|F9555|F9339|F41403|F9951|F10284|F9542|F9950|F9555|F9339|F41403|F9951|F10284,13
558575,F9638|F9555|F9339|F41403|F9951|F10284|F9542|F9950|F9555|F9339|F41403|F9951|F10284,13
558576,F9244|F9324|F9324|F9324|F9244|F9480|F9673|F9590,8
558577,F9244|F9324|F9324|F9324|F9244|F9480|F9673|F9590,8
558578,F9244|F9324|F9324|F9324|F9244|F9480|F9673|F9590,8
558580,F9244|F9324|F9324|F9324|F9244|F9480|F9673|F9590,8
558598,,0
558635,,0
558637,,0
558638,,0
558666,F8921,1
558672,,0
558676,,0
558683,F14451,1
558686,,0
55869,,0
558723,,0
558763,,0
558766,,0
558795,,0
558796,,0
558802,,0
558805,,0
558807,,0
558808,,0
558814,,0
558817,,0
558819,,0
558822,,0
558823,,0
558826,,0
558888,,0
558956,F20034,1
558957,F20037,1
558983,F378,1
558986,F380,1
558989,F376,1
559073,,0
559169,,0
559171,,0
559173,,0
559174,,0
559175,,0
559192,F31814,1
55948,F9372|F9606|F9604|F9330,4
55949,F9372|F9530|F9605,3
55950,,0
55951,F9387|F42604|F42611|F9495,4
55953,F41051|F9235|F41094|F9316,4
55954,F41412|F13582,2
55955,N47680,1
55956,F33674|F9291|F9668,3
55964,F17178,1
559649,F9244|F9324|F9324|F9244|F9480|F9673|F9590,7
559653,F9244|F9324|F9324|F9244|F9480|F9673|F9590,7
55972,F15947|F15946|F15929|F15928,4
559728,,0
559729,,0
559768,F15363,1
559813,F6500,1
559814,F6505,1
559856,F14991,1
55988,,0
559954,F3690,1
559955,F3540,1
559956,F10553|F10562|F10554|F10679,4
559957,F4215,1
559960,F2572,1
559961,F3539,1
559963,F3553,1
559964,F3530,1
559966,F2571,1
56016,F40004,1
560214,,0
560215,,0
560217,,0
56042,F41178|F41248|F41108|F41194,4
56048,F9608|F9609|F41159|F41177|F41206,5
56050,F41207|F41249|F9608|F9609|F41125,5
56053,F41207|F41315,2
560541,F33867|F28427,2
560618,F40416,1
560767,,0
560798,,0
560853,,0
560858,F13351,1
560859,,0
560860,,0
560863,,0
560864,,0
560865,,0
560866,,0
560871,,0
560881,F8359,1
56097,F41412|F13582,2
560987,,0
560988,,0
560989,F38644|F38431|F36266|F36748,4
560990,F10210|F1148|F886|F1148|F5623|F10210|F1148|F886|F5043,9
560996,,0
560997,F2927|F4364|F2926|F4359,4
561004,,0
561016,,0
561017,,0
56103,F9693|F9426|F1174|F659,4
561115,,0
56113,,0
56117,F15848|F15843,2
561244,,0
561245,,0
561246,,0
561247,,0
561248,,0
561299,F6098,1
561407,,0
561410,,0
561416,,0
561422,,0
561423,,0
561424,,0
561426,,0
561427,,0
561429,,0
561431,,0
561435,,0
561541,F14474,1
561573,F14508,1
561575,F4909,1
561778,,0
561780,,0
561781,,0
561782,,0
561784,,0
561785,,0
561786,,0
561787,,0
561803,,0
561805,,0
561822,F14957,1
561844,,0
561863,,0
561865,,0
561872,,0
561876,,0
561884,,0
561891,,0
561916,,0
561931,,0
562035,F15111,1
562135,,0
562147,F15324,1
562149,F15325,1
562167,F14548,1
562213,,0
562233,,0
562237,,0
562239,,0
562250,,0
56232,F12768|F12767|F12816|F12806,4
562357,F14763,1
562361,F14206,1
562364,F14221,1
562369,,0
562370,,0
562373,,0
562385,F5054,1
562388,F4604,1
562391,F4199,1
562397,F14392,1
562464,,0
56247,F10148|F35385,2
562576,F31644,1
56260,F10148|F35385,2
562606,F5594,1
562722,F3263|F2832|F1938|F2402,4
562759,,0
562760,,0
562762,,0
562765,,0
562768,F26755,1
562769,F31833,1
562770,F31124,1
562772,F30844,1
562773,F31838,1
562774,F31837,1
562775,F31840,1
562798,,0
562847,F10414|F10056|F5094|F5017,4
56285,,0
56289,,0
562917,F31620,1
562921,F31617,1
562922,F31623,1
562923,F31624,1
562924,F31618,1
562925,F31619,1
562926,F31628,1
56293,,0
56296,F18480,1
562962,F3263|F2832|F1938|F2402,4
562964,F3739|F695|F3741|F1937,4
563004,,0
563021,F40230,1
563040,,0
563092,F31336,1
563119,F20979,1
563121,,0
563126,F31338,1
563127,F31339,1
563156,,0
563230,,0
563234,,0
563260,,0
563396,F31284,1
563473,,0
563494,F31284,1
563676,,0
563680,,0
563716,F31563,1
563717,F31563,1
563719,,0
563723,F23511,1
563783,,0
563815,F21346,1
563817,F17367,1
563820,F20514,1
563822,F18067,1
563833,,0
563840,,0
563842,,0
563844,F31429,1
563847,,0
563908,,0
563914,,0
563934,,0
563938,F600|F601|F6263,3
563941,F600|F601|F6263,3
563944,,0
563945,,0
563946,,0
563952,,0
563955,,0
563956,,0
563957,F35055,1
563958,,0
563961,,0
56404,F1301,1
564360,F30532,1
564401,,0
564446,,0
564580,,0
564642,,0
564643,,0
564655,,0
564656,,0
564672,,0
564708,F3263|F2832|F1938|F2402|F3339|F3741|F1937,7
564749,,0
565109,,0
565110,,0
565119,,0
565120,,0
565121,,0
56533,F23643,1
565364,,0
565367,,0
565368,,0
565369,,0
565370,,0
565474,,0
565475,,0
565480,,0
565486,,0
565490,,0
565492,,0
565494,,0
565497,,0
565500,,0
565501,,0
565503,,0
565614,,0
565615,,0
565901,,0
565933,F31828,1
565938,F31834,1
565942,F31832,1
566050,F32131,1
566079,,0
566090,,0
566091,,0
566097,,0
566145,,0
566163,,0
566164,,0
566166,,0
566170,F8573,1
566203,,0
566279,,0
566284,,0
566326,F1472|F1471|F875|F1468,4
56645,,0
566554,,0
566556,,0
566559,,0
566560,,0
566564,,0
566573,,0
566585,,0
566588,F30845,1
566603,,0
566656,F30846,1
566667,,0
566770,,0
566793,,0
566814,,0
56700,F1403,1
567109,,0
567119,,0
567148,,0
567190,,0
567238,,0
567239,,0
567261,,0
567263,,0
567277,F19808,1
567330,F30846,1
567331,F30845,1
567422,F12796|F12848|F12848|F12796|F12848|F12796|F12848|F12869|F12831|F10664,10
567430,F12796|F12848|F12848|F12796|F12848|F12869|F12831|F10664,8
567451,,0
567459,,0
567465,,0
567478,,0
567479,,0
567493,,0
567496,,0
567498,,0
567507,,0
567513,,0
567531,,0
567532,,0
567562,F5113,1
567595,F31918,1
567599,F34026,1
567600,,0
567602,,0
567615,F31991,1
567638,,0
567665,,0
567687,,0
567694,,0
567695,,0
567696,,0
567708,,0
567742,,0
567886,,0
567887,,0
567924,,0
567926,,0
567927,,0
567928,,0
567932,,0
567982,F22084,1
56801,F13563,1
568047,F12979|F42366|F42366,3
568055,F537|F42366,2
568097,,0
568135,,0
568152,,0
568226,,0
568227,,0
568228,,0
568229,,0
568230,,0
568233,,0
568234,,0
568284,F15925,1
568285,,0
568288,,0
568289,,0
568290,,0
568291,,0
568292,,0
568315,,0
568316,,0
568317,,0
568318,,0
568319,,0
568321,,0
568323,,0
568360,,0
568361,,0
568364,,0
568365,,0
568380,,0
568381,,0
568384,,0
568494,F39117,1
568496,F34041,1
568498,F6744,1
568499,F6375,1
568524,,0
568595,,0
568787,,0
568795,,0
568799,,0
568881,,0
568945,,0
568947,,0
568948,,0
568954,,0
568968,,0
568969,,0
568982,,0
568985,,0
568986,,0
568987,,0
568988,,0
568989,,0
568990,,0
568993,,0
568998,,0
569012,,0
569014,,0
569016,,0
569017,,0
569020,,0
569026,,0
569031,,0
569033,,0
569035,,0
569042,,0
569053,,0
569054,,0
569057,,0
569105,F5692,1
569189,,0
569194,,0
569204,,0
569208,,0
569228,,0
569367,F15298,1
569368,F15299,1
569370,F15300,1
569376,F14346,1
569383,F14682,1
569426,,0
569440,,0
569458,,0
569504,F2209|F10414|F10056|F838,4
569514,F3585|F3042,2
569519,N48873|F10414|F831|F10414|F10056,5
569523,F2612|F6137,2
569527,F4561,1
569533,N48873|F10414|F10056|F2586,4
569536,,0
569585,,0
569600,F31337,1
569602,F15155,1
569608,F15156,1
569634,,0
569635,,0
569637,,0
569638,,0
569640,,0
569660,,0
569734,,0
569768,F8568,1
569775,,0
569779,,0
569814,,0
569818,,0
569823,,0
569825,,0
569826,,0
569853,F16642,1
569862,,0
569864,F31792,1
569917,,0
569918,,0
569923,,0
569928,,0
570035,F2575|F3095|F10001|F9748|F755,5
570036,F4649|F3479,2
570037,F5522|F5003,2
570038,F5007|F5006,2
570039,F9311|F10396|F3097,3
570105,,0
570233,,0
570234,,0
570237,,0
570241,F36037|F36975|F36701,3
570324,,0
570328,,0
570392,,0
570405,F31206,1
570410,F31203,1
570413,F31191,1
570418,F31200,1
570422,F20914,1
570423,F31202,1
570424,F31192,1
570426,F31198,1
570429,F34568,1
570431,F31205,1
570442,F31194,1
570443,F31201,1
570447,F31204,1
570461,F31207,1
570462,F31190,1
570501,,0
570578,F39217,1
570580,F39219,1
570581,F39221,1
570582,F39222,1
570583,F39224,1
570584,F39225,1
570586,F39226,1
570589,F39234,1
570590,F39233,1
570591,F39231,1
